UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000226381,Lovis Fobi Acha,D (C),62%,9,5,7,16,10,6,11,6,6,7,7,7,13,6,11,5,6,4,14,6,1,8,3,1,1,2,7,1,7,3,4,13,7,4,11,2,3,1,1,2,2,3,3,3,3,3,3,- -  -,
13145240,Esteban,D (C),64%,13,12,7,8,17,13,13,6,11,9,8,7,8,7,4,5,9,3,13,6,3,8,3,3,1,1,6,1,13,2,1,13,7,1,13,6,3,2,3,3,1,2,3,1,1,3,2,- -  -,Ctr
2000085737,Mwini Dibundu,D (C),69%,11,12,8,11,8,9,12,10,15,11,9,7,12,8,15,5,11,5,14,7,6,8,2,3,1,1,8,1,10,3,2,10,8,5,14,7,2,1,3,3,2,1,2,1,2,2,2,- -  -,
13232115,Steve Niamathé,D (C),70%,14,14,7,8,9,13,11,8,15,11,8,8,12,8,8,5,11,3,7,7,1,6,2,2,1,6,8,1,13,4,4,14,4,4,12,6,1,3,1,1,3,3,3,4,1,3,2,- -  -,
2000106020,Axel Ndzana,D (C),67%,6,7,8,18,12,7,7,8,14,10,9,7,11,8,14,7,15,6,11,8,7,9,4,3,4,5,3,5,10,7,8,11,8,4,13,7,1,1,1,3,3,3,2,3,3,2,1,- -  -,
13171653,Joël Ndzana,D (C),80%,13,12,7,7,9,13,12,5,8,9,9,7,5,8,6,7,6,6,13,6,4,8,3,1,2,2,7,2,7,6,3,13,7,1,13,6,3,3,2,1,1,4,1,2,2,2,1,- -  -,
2000090985,Mira Kalonji,D (C),75%,8,11,7,14,16,11,10,6,14,12,7,5,10,9,12,5,9,6,13,6,6,7,4,5,4,5,7,1,13,4,3,10,2,1,13,6,2,2,1,1,2,3,2,1,1,2,3,- -  -,
13217033,Le Roi Malembeti,D (C),70%,13,10,6,10,7,9,8,8,10,6,6,5,4,9,11,6,3,5,9,6,5,6,2,1,4,3,5,1,13,5,1,13,7,3,7,5,1,2,2,2,2,3,2,1,1,1,1,- -  -,
2000118924,Yanik Nsamba II,D (C),66%,12,12,11,12,9,12,12,8,8,12,9,10,12,9,16,5,6,10,15,10,7,11,9,7,2,8,7,10,12,9,9,11,3,10,12,10,2,2,3,2,3,1,2,3,3,1,4,- -  -,
2000172667,Junior Mboumba,D (C),69%,13,12,6,7,13,12,7,6,11,9,8,6,9,9,8,5,4,5,13,5,4,6,1,3,1,1,4,2,13,5,1,11,5,1,13,1,2,2,3,4,1,3,3,3,3,2,1,- -  -,
