UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000183538,Dominique Girtler,D (C),72%,8,9,9,15,18,9,10,5,9,9,9,9,9,6,2,5,8,5,8,7,5,8,4,4,3,5,9,6,10,7,5,8,9,4,13,4,3,1,2,2,1,3,3,2,3,1,2,- -  -,
2000053725,Lukáš Endl,D (C),72%,10,9,11,8,11,11,11,15,10,13,10,7,9,7,14,5,10,8,11,12,9,10,4,7,8,9,7,2,14,8,3,12,8,8,12,9,1,3,3,3,2,3,3,2,1,1,2,- -  -,
95072393,Sékou Coulibaly,D (C),68%,10,7,4,11,11,10,8,6,15,5,7,4,11,7,12,5,13,2,12,3,3,4,2,1,1,1,1,1,11,3,1,10,3,1,8,1,3,2,1,3,3,1,1,3,3,3,3,- -  -,
84156547,Alain Fuchs,D (C),71%,12,12,11,10,5,13,12,7,15,11,10,7,13,7,4,7,11,9,8,10,3,11,6,5,5,8,11,7,12,7,8,13,11,4,14,9,3,2,2,2,3,1,1,2,3,2,2,- -  -,
2000063705,Arthur Inaka,D (C),69%,9,9,9,19,13,8,7,11,14,8,9,6,9,7,2,5,5,7,12,7,3,8,7,3,4,1,6,3,12,7,5,7,8,6,13,9,3,2,3,3,2,3,1,3,3,3,1,- -  -,
37088056,Finn Stam,D (C),70%,12,10,11,16,6,10,7,8,9,11,10,12,10,7,11,6,13,7,16,9,15,10,5,6,2,4,15,2,12,1,4,6,16,4,12,13,3,3,2,2,1,2,1,4,1,4,2,- -  -,
2000058522,Tomas Nemcik,D (C),71%,14,11,8,11,17,11,9,10,11,8,9,5,9,8,7,5,9,6,12,6,5,8,2,3,4,5,7,1,14,1,4,14,8,2,14,4,3,3,3,2,2,3,3,3,1,3,3,- -  -,
2000148445,Radek Janovský,D (C),64%,10,8,9,13,11,8,7,10,12,9,8,10,5,8,11,5,5,5,7,8,8,8,7,3,6,8,6,4,10,4,3,9,8,3,11,3,3,2,2,2,3,1,2,3,1,1,2,- -  -,
25055361,Jan Král,D (C),69%,12,8,13,14,8,11,12,18,15,8,13,11,10,8,8,5,7,10,11,10,5,11,6,4,10,5,11,1,13,7,8,16,11,4,11,10,3,1,3,3,4,1,4,3,2,1,3,- -  -,
78088524,Joaquín Fernández,D (C),70%,11,9,12,13,10,12,14,13,10,12,12,11,14,8,12,5,6,11,14,11,3,12,6,10,5,9,8,2,17,7,5,12,12,9,12,11,3,1,1,2,1,1,1,2,4,2,3,- -  -,
2000046919,Milan Posmyk,D (C),67%,10,7,9,15,8,10,11,15,13,11,10,10,10,8,13,6,6,9,11,11,7,8,6,5,6,7,7,6,12,6,7,11,9,5,12,7,2,3,1,3,3,1,3,1,1,2,1,- -  -,
