UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
77062585,Arón Sánchez,D (C),79%,14,12,12,14,9,14,9,14,12,11,9,9,11,8,12,8,9,9,8,9,9,12,6,9,8,8,13,6,13,7,12,15,12,7,14,12,2,2,1,3,3,3,2,3,2,2,1,- -  -,
86069082,Joao Fernando Quiñónez,D (C),77%,11,12,15,13,14,11,12,15,12,10,9,8,10,9,18,7,8,7,11,10,7,12,6,7,8,7,10,7,13,6,9,13,11,8,13,10,3,3,3,1,2,3,1,2,1,3,1,- -  -,
86029646,Andersson Ordóñez,D (C),64%,13,12,16,14,7,13,11,15,14,11,16,10,12,9,15,9,13,7,11,9,8,14,4,7,8,5,9,4,15,7,8,14,10,7,14,12,3,3,3,1,4,3,3,2,3,1,1,- -  -,
8830160,Enrique Díaz,D (C),62%,9,7,13,15,10,6,7,12,15,12,13,11,12,9,12,3,16,9,12,13,7,13,8,6,3,8,9,5,14,7,8,12,9,5,12,7,4,2,2,3,2,2,3,2,2,2,3,- -  -,
2000116872,Nelson Meza,D (C),70%,14,12,8,8,8,12,11,6,10,6,9,6,10,9,5,6,4,4,14,6,5,7,3,1,1,4,7,1,14,3,2,14,7,3,12,5,2,3,2,2,1,2,2,4,3,2,1,- -  -,
2000212152,Juan Albarracín,D (C),71%,14,11,8,12,10,14,5,9,8,7,9,7,7,9,8,5,10,3,14,7,4,8,4,3,6,1,7,1,14,2,2,13,5,5,13,6,1,1,3,1,1,3,3,1,1,2,3,- -  -,
86067273,José Hurtado,D (C),84%,12,14,10,13,12,11,12,15,16,14,12,13,10,9,13,8,8,7,12,12,8,10,4,5,8,5,7,6,10,7,8,13,11,7,12,9,1,3,2,3,3,3,2,4,2,2,3,- -  -,
19215493,César,D (C),73%,12,10,15,14,15,12,15,17,14,13,14,11,8,9,11,11,11,5,11,13,11,13,6,7,10,7,10,7,12,6,10,13,11,10,12,11,2,1,3,1,2,3,1,3,2,1,3,- -  -,
78064570,José Aja,D (C),70%,10,8,16,16,14,10,12,14,12,10,13,10,10,9,13,6,11,13,12,13,9,13,7,5,5,1,9,5,15,6,10,12,11,6,12,10,1,3,2,1,2,2,1,4,2,2,2,- -  -,
76062759,Jhon Palacios,D (C),66%,12,13,13,12,12,12,12,12,13,13,12,10,10,9,11,6,9,8,13,11,8,11,4,4,5,6,9,3,13,7,6,12,10,6,11,11,2,3,2,3,1,3,3,2,4,1,2,- -  -,
30001263,Trevon Lythcott,D (C),67%,5,5,6,13,13,6,8,4,15,5,7,6,11,9,5,5,13,5,13,5,4,6,1,2,2,3,3,3,12,4,1,13,2,1,8,1,3,1,2,1,2,3,2,3,3,3,3,- -  -,
77052290,Jefferson Portales,D (C),69%,12,12,12,15,12,13,12,14,12,11,10,10,8,9,9,5,11,9,12,12,7,12,8,8,7,6,11,8,15,7,13,13,9,7,13,9,2,1,3,1,2,2,1,2,2,3,1,- -  -,
2000016876,Brando Villacís,D (C),80%,11,10,10,15,6,11,6,11,6,14,10,9,9,10,12,5,1,8,12,8,4,9,4,7,1,2,9,1,12,3,3,12,9,4,14,6,3,1,1,2,1,3,3,2,3,1,1,- -  -,
2000016738,Leon Catadit,D (C),73%,9,10,9,15,11,10,10,10,13,9,10,14,5,10,1,5,7,7,10,8,2,9,1,1,3,1,6,1,10,5,5,10,9,3,15,8,1,3,4,1,2,1,2,1,1,1,1,- -  -,Ama
86027982,Ricardo Suárez,D (C),74%,11,12,10,8,12,12,15,13,8,12,12,8,11,10,11,5,8,8,15,10,6,10,4,6,3,6,8,6,15,6,1,12,10,6,11,9,3,1,1,1,3,1,3,2,3,3,4,- -  -,
77063732,Piero Guzmán,D (C),71%,12,12,12,16,9,12,9,11,12,11,10,8,9,10,2,5,8,9,9,10,7,9,7,8,7,7,9,7,14,8,13,13,10,2,12,11,1,2,1,3,3,3,3,3,2,2,3,- -  -,
