UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
78089253,Martín Rea,D (C),71%,11,9,15,12,15,12,12,14,13,14,12,12,12,7,12,5,13,11,14,14,8,13,8,6,5,1,9,13,13,5,11,14,11,9,12,10,2,2,1,3,2,3,3,2,1,3,3,- -  -,
78037964,Emiliano García,D (C),77%,7,8,12,14,11,10,12,14,15,12,14,10,12,7,13,4,12,13,13,11,6,13,9,8,7,12,9,12,16,11,9,14,9,10,12,10,3,3,2,3,3,3,1,2,1,2,4,- -  -,
78089555,Juan Manuel Izquierdo,D (C),68%,9,8,12,15,13,11,15,15,15,12,14,11,13,7,7,8,3,10,12,14,6,10,7,6,6,5,8,3,14,6,7,14,11,4,13,9,4,1,1,2,2,2,3,2,2,2,2,- -  -,
78105725,Lucas Monzón,D (C),76%,13,10,15,13,13,14,10,15,16,12,16,8,13,8,6,4,3,8,12,14,9,15,6,6,6,7,5,4,16,6,8,14,8,4,16,7,3,2,1,2,2,4,1,2,2,2,3,- -  -,
2000058549,Ezequiel Silveira,D (C),73%,12,8,9,16,12,13,12,14,7,12,10,8,12,8,16,5,12,5,14,7,7,8,5,2,1,1,4,7,12,4,14,9,9,1,11,7,2,1,1,3,2,3,2,2,1,2,1,- -  -,
78074087,Felipe Carvalho,D (C),78%,9,8,14,17,11,13,12,18,17,11,15,9,14,8,14,5,12,10,11,12,5,15,4,6,5,5,8,1,13,12,3,13,6,5,13,8,1,2,1,2,3,2,2,1,3,1,1,- -  -,
78041257,Matías Malvino,D (C),72%,8,6,15,16,10,9,9,15,13,10,14,8,10,8,5,7,12,6,10,10,7,10,6,9,5,3,11,3,15,6,10,14,9,13,12,10,1,3,3,3,3,4,1,3,2,2,2,- -  -,
43152843,Santiago Etchebarne,D (C),68%,12,8,11,13,13,12,9,16,14,14,15,11,11,8,14,5,11,8,12,13,6,14,3,6,5,3,7,1,14,10,6,12,8,3,11,8,1,3,3,3,3,2,1,1,1,2,2,- -  -,
128016,Carlos Valdéz,D (C),73%,6,6,14,12,7,5,8,13,15,12,15,13,15,9,15,6,14,8,15,15,8,13,4,7,4,7,9,5,14,7,7,15,8,6,13,9,1,3,2,1,3,1,2,1,3,1,1,- -  -,
79000361,Luis Cabral,D (C),80%,11,10,13,14,11,10,11,11,16,13,12,7,9,9,10,7,12,12,13,13,8,12,5,5,5,5,12,5,12,8,8,12,9,6,12,7,3,1,3,2,3,1,2,1,1,3,3,- -  -,
