UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000146404,Haji Idrisa,D (C),68%,5,6,8,9,6,6,7,5,10,10,9,5,10,5,9,5,15,6,16,8,5,9,5,2,1,1,6,1,9,6,6,10,7,3,14,3,2,3,3,2,2,2,1,2,1,2,3,- -  -,
12093102,John Wafula,D (C),77%,6,8,10,9,14,9,10,7,8,10,8,10,11,6,6,5,3,6,11,9,7,10,7,5,3,5,10,3,11,4,8,8,10,8,13,5,2,3,3,3,3,4,2,1,1,3,2,- -  -,
2000134142,Portipher Odhiambo,D (C),65%,11,11,9,17,13,11,11,8,6,10,6,11,10,6,4,5,10,9,11,6,1,10,5,7,2,5,10,1,8,5,7,11,10,7,10,7,3,3,1,1,3,2,3,3,2,1,1,- -  -,
2000168025,Andinet Adane,D (C),68%,13,12,6,15,16,13,8,6,10,9,8,6,7,6,8,5,8,5,11,5,4,6,1,1,1,1,5,1,13,3,1,8,5,2,11,1,3,3,1,4,2,2,2,1,1,3,1,- -  -,
2000179358,Yasir Saleh,D (C),71%,7,9,8,13,7,7,7,5,14,7,8,7,7,6,7,5,6,6,16,7,2,8,6,1,2,4,7,1,8,7,1,7,4,1,13,7,2,2,2,1,3,1,4,2,1,2,2,- -  -,Yth
2000137710,Ali Badru,D (C),69%,13,13,6,6,12,13,12,7,7,9,8,3,9,6,17,5,12,5,12,4,5,7,1,2,3,5,6,1,8,1,3,11,1,1,12,1,1,1,3,1,1,2,3,4,3,3,2,- -  -,
13109503,Andrew Waiswa,D (C),76%,13,10,7,8,12,12,13,12,5,10,8,7,6,6,2,5,9,6,9,6,4,8,3,4,2,1,7,1,14,6,4,14,5,5,11,6,3,1,1,1,3,1,3,3,2,3,3,- -  -,
2000223342,Aschalew Sime,D (C),58%,12,9,4,17,9,9,3,5,15,9,7,4,8,6,4,5,1,1,13,3,1,4,1,1,2,1,4,1,8,3,3,10,4,1,10,1,2,2,1,2,2,4,1,2,3,1,2,- -  -,
2000159078,Guy Kazindu Bahati,D (C),65%,13,12,8,8,12,14,12,9,8,12,9,5,7,7,16,5,1,7,14,6,5,8,1,1,3,1,8,1,11,4,1,14,6,4,14,3,2,2,2,3,2,1,2,2,1,3,2,- -  -,
2000175859,Lidetu Getachew,D (C),70%,8,12,7,9,12,12,12,12,6,10,8,6,13,7,8,5,9,5,10,6,4,8,2,4,4,4,7,1,12,3,4,10,7,1,11,5,3,1,3,2,3,2,2,1,2,3,3,- -  -,
