UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000163697,Guillem Magrinyà,D (C),71%,7,7,6,13,13,7,5,6,8,7,7,5,7,5,15,5,6,2,11,5,1,6,4,1,1,1,3,1,7,1,1,8,5,1,13,1,4,3,2,3,1,2,1,1,1,1,2,- -  -,Ctr
2000084790,Estiven,D (C),63%,9,9,8,10,12,9,9,7,13,9,8,11,9,5,9,5,13,7,8,7,6,8,4,1,3,5,7,1,9,5,5,9,8,6,9,2,4,2,2,3,2,4,2,1,2,3,1,- -  -,
36510343,Thomas Hastings,D (C),67%,9,9,8,14,12,9,9,7,9,9,9,8,8,7,13,5,13,7,9,7,4,4,6,2,1,4,8,3,9,5,3,9,8,4,11,4,2,3,3,2,1,3,3,1,2,3,1,- -  -,
2000126734,Shadyl Delest,D (C),69%,12,8,12,11,14,11,12,11,7,12,10,11,13,7,1,6,6,8,12,10,12,6,6,5,7,7,11,4,12,9,3,12,9,6,11,9,1,2,2,1,1,3,2,1,1,3,2,- -  -,Yth
2000125765,Cheick Keita,D (C),70%,8,12,8,9,12,12,9,8,10,12,10,5,9,7,7,6,10,3,14,6,6,7,4,3,5,2,4,6,13,2,3,13,7,2,14,6,1,3,2,1,4,1,1,1,1,1,1,- -  -,
2000079272,Florian Payet,D (C),69%,12,10,7,12,5,10,5,9,6,11,8,4,6,7,13,5,13,6,14,6,3,7,2,1,1,3,7,1,11,4,1,13,7,1,7,6,3,1,1,1,2,3,1,3,3,3,2,- -  -,
823437,Ildefons Lima,D (C),70%,6,5,8,15,10,6,5,14,14,11,16,3,7,8,16,7,14,11,7,13,8,10,2,5,2,3,5,4,13,7,6,10,8,5,11,4,1,3,2,2,3,3,1,3,2,1,4,- -  -,Ama
73201865,Josué Escartin,D (C),70%,11,14,9,12,13,13,7,11,12,11,10,6,10,8,13,5,9,8,10,8,6,9,5,4,2,7,9,3,12,4,4,13,11,4,14,11,3,1,1,2,2,2,4,2,3,4,3,- -  -,
36516889,Anthony Garcia,D (C),70%,7,7,7,12,14,6,5,6,13,8,8,12,8,8,17,5,1,5,6,6,3,7,4,3,5,2,5,1,8,1,1,8,7,4,14,4,3,2,2,3,2,3,1,1,3,3,1,- -  -,Ctr
2000134231,Louis Baldachino,D (C),65%,8,8,7,12,8,8,8,8,15,8,6,9,8,8,5,5,4,6,7,6,6,7,2,2,1,4,7,1,5,2,1,8,5,3,11,6,1,2,3,2,1,1,1,2,2,2,3,- -  -,Ama
31042500,Kivan Ramos,D (C),64%,9,9,10,8,14,8,9,7,8,11,9,11,8,8,8,5,5,8,6,9,5,10,7,4,3,8,10,5,11,7,3,9,9,3,11,9,2,1,1,3,2,2,1,3,3,2,3,- -  -,
67214174,Chete,D (C),70%,10,9,10,13,14,10,7,8,7,12,10,12,11,9,8,5,11,9,10,9,8,10,4,2,6,5,10,2,11,3,4,11,7,7,15,7,1,1,1,3,1,1,3,1,1,3,2,- -  -,
19354849,Jackson Porozo,D (C),76%,14,13,13,16,16,16,15,14,18,16,15,8,8,9,15,6,11,9,12,13,9,13,5,6,10,8,11,5,16,6,10,14,9,8,14,11,3,1,2,3,1,1,1,3,1,1,2,- -  -,
19295397,Matheus Guedes,D (C),69%,9,11,10,16,13,10,12,14,12,11,14,9,12,9,15,5,13,8,11,12,9,11,7,6,9,7,9,7,13,8,10,12,10,6,11,8,3,1,3,3,3,2,3,2,4,1,1,- -  -,
95073263,Álex Sánchez,D (C),68%,10,11,9,10,8,10,13,9,10,9,11,12,11,9,17,5,11,9,11,9,3,10,7,5,10,8,9,2,11,9,7,11,9,4,12,9,1,3,2,1,3,3,3,3,2,3,3,- -  -,
2000214886,Jacobo Ramón,D (C),73%,11,7,12,15,13,9,6,11,11,12,11,14,13,9,13,6,11,8,13,11,13,11,7,7,8,2,12,4,14,10,5,12,15,5,14,13,4,1,3,3,1,2,2,1,1,2,3,- -  -,
43271440,Santino Enrico Recine,D (C),80%,11,9,6,11,12,9,4,4,6,8,6,5,10,9,2,5,10,4,12,4,4,5,2,1,1,2,6,1,8,4,5,13,5,4,12,1,2,2,3,1,1,3,3,1,2,1,2,- -  -,
83323735,Léo Bolgado,D (C),84%,12,11,14,15,12,12,13,14,12,12,10,13,11,9,14,7,9,5,13,11,9,12,5,4,5,6,11,5,12,4,6,12,10,5,14,9,1,2,4,3,3,3,2,4,2,1,2,- -  -,
67291885,Javi Morales,D (C),73%,13,13,7,9,5,13,12,5,7,7,9,6,6,9,5,5,10,6,13,6,3,8,3,3,3,3,5,5,10,1,1,13,7,1,9,5,3,2,2,1,1,3,3,3,2,1,3,- -  -,
70104416,Mamadou Diarra,D (C),70%,15,12,13,12,12,14,15,14,15,11,15,10,11,9,10,3,9,7,11,13,5,12,5,6,11,9,9,7,12,8,8,13,11,6,15,10,1,3,1,3,1,2,2,2,2,3,2,- -  -,
14005488,Mauro dos Santos,D (C),70%,9,7,9,13,10,10,11,14,13,13,13,11,13,10,12,5,11,6,12,15,8,15,4,6,6,5,9,6,15,10,10,14,7,8,13,8,2,2,1,3,2,2,1,2,3,1,2,- -  -,
14007335,Julián Fernández,D (C),79%,9,9,12,14,12,8,10,15,9,12,11,12,10,10,14,5,11,8,11,13,10,12,6,8,7,5,10,8,14,5,8,13,9,5,12,9,3,1,3,1,2,2,3,3,1,2,3,- -  -,
67202348,Jesús Pozo,D (C),69%,10,11,12,10,11,12,12,10,11,10,11,9,9,10,9,9,9,8,12,9,6,7,5,5,7,5,10,6,13,6,6,12,9,5,12,7,1,3,4,3,2,3,4,3,2,4,2,- -  -,
19076427,Aderllan Santos,D (C),77%,11,10,10,14,12,10,13,14,15,13,16,10,10,10,14,6,15,8,15,13,11,12,5,6,8,8,9,8,14,11,10,15,12,10,13,10,1,2,1,4,1,3,1,1,4,2,3,- -  -,
55060048,Ângelo Meneses,D (C),77%,11,12,12,13,16,11,11,13,12,12,12,11,11,10,13,10,12,7,13,12,8,12,4,5,7,4,8,3,14,7,10,12,10,7,13,8,2,3,1,1,2,2,1,1,1,1,3,- -  -,
83191433,Romain Correia,D (C),73%,13,11,13,12,13,13,13,13,15,13,13,10,12,10,14,6,10,7,12,12,10,12,5,5,8,8,11,6,13,6,8,13,12,12,12,11,1,3,2,3,2,2,1,3,1,3,1,- -  -,
76054542,Camilo Puentes,D (C),71%,12,11,8,12,15,12,14,11,12,11,8,5,10,10,10,5,4,7,11,7,5,9,3,2,2,2,6,1,11,7,1,12,8,3,12,7,3,1,3,2,2,3,3,2,3,1,3,- -  -,
55029114,Gonçalo Silva,D (C),75%,12,9,12,12,13,11,9,13,12,13,13,8,16,10,12,6,16,9,13,13,9,14,3,5,5,5,7,6,12,5,6,14,10,7,13,8,3,3,3,2,3,1,3,1,2,1,1,- -  -,
12093247,Nasser Djiga,D (C),70%,12,11,13,14,13,12,14,15,11,10,12,10,9,10,7,7,7,6,12,11,8,11,4,4,8,4,8,6,13,10,8,11,10,3,13,8,1,3,1,3,2,1,1,1,2,2,2,- -  -,
19382121,Volnei,D (C),70%,9,9,11,15,11,9,12,14,12,10,13,8,9,10,12,7,8,8,11,12,8,11,4,5,8,7,10,5,13,6,8,12,8,6,11,9,1,1,1,3,2,1,2,3,2,1,3,- -  -,
76052606,Janer Ordóñez,D (C),70%,12,10,11,16,12,11,12,12,10,11,11,9,10,10,11,5,9,7,10,11,7,10,3,4,5,3,8,1,11,4,7,12,8,4,12,10,1,3,1,2,2,2,3,3,3,3,3,- -  -,
18095458,Djibril Diaw,D (C),69%,12,11,12,17,13,11,11,14,18,10,14,9,7,10,10,5,14,6,12,11,8,13,7,7,7,7,7,8,12,4,8,12,6,6,13,10,2,2,2,2,3,3,2,3,3,1,3,- -  -,
67157156,Marcelo Djaló,D (C),82%,9,8,10,15,9,13,11,10,12,11,14,13,13,10,8,13,13,8,11,13,14,13,9,10,10,6,11,9,14,11,12,11,14,8,13,14,1,3,2,1,3,1,3,2,1,3,2,- -  -,
83111591,João Queirós,D (C),69%,10,10,11,15,12,13,12,12,13,11,11,12,12,10,9,8,8,6,11,12,11,10,4,6,8,5,10,4,11,5,6,12,10,8,13,11,1,1,2,3,3,3,2,1,3,3,1,- -  -,
83261911,Rafael Fernandes,D (C),71%,12,7,8,15,14,12,11,12,13,11,12,9,12,10,12,5,8,5,12,12,7,13,5,4,7,5,6,5,13,5,8,14,5,10,12,8,2,2,1,2,2,4,3,3,2,2,2,- -  -,
2000017222,António Ribeiro,D (C),65%,11,12,11,12,12,10,12,14,8,10,11,12,12,10,5,6,12,8,9,10,10,11,5,6,9,4,8,9,13,5,9,11,9,7,12,9,2,3,1,3,4,2,1,3,1,3,1,- -  -,Loa
2000024358,Souleymane Cissé,D (C),74%,12,9,10,12,12,11,11,13,11,11,13,12,11,10,11,8,7,10,11,9,10,10,8,8,9,7,9,9,12,10,10,11,11,9,13,10,3,3,1,1,2,1,1,2,2,1,2,- -  -,
2000033164,Tanguy Zoukrou,D (C),74%,12,12,11,11,12,10,11,12,12,11,11,9,11,10,12,9,9,7,11,9,8,10,5,4,7,5,10,5,12,4,9,13,11,7,11,8,1,2,3,1,1,2,1,3,1,3,3,- -  -,
2000207119,Matthieu Cuirassier,D (C),74%,11,9,10,10,14,10,11,8,9,11,10,12,7,10,15,6,14,5,15,8,9,9,5,5,1,7,9,2,11,5,5,9,12,4,14,10,2,3,2,2,1,1,1,3,2,2,2,- -  -,
8441455,Jean-Sylvain Babin,D (C),70%,9,10,9,13,13,9,14,16,12,13,15,11,14,10,12,6,12,8,17,13,8,13,7,7,6,8,10,8,14,7,7,14,11,7,14,10,1,3,4,2,3,2,2,2,3,3,2,- -  -,
36099373,Enea Mihaj,D (C),86%,9,9,12,14,10,10,12,14,13,12,13,12,12,11,15,4,9,8,13,13,9,13,7,8,9,4,9,6,13,7,12,13,12,9,12,10,2,3,2,2,1,3,1,3,3,1,1,- -  -,
19362992,Riccieli,D (C),80%,13,12,14,14,14,12,13,13,16,14,14,10,12,11,15,8,13,8,13,14,11,11,4,5,7,7,10,6,14,6,10,14,12,9,13,11,2,1,2,3,1,1,1,3,1,1,2,- -  -,
958607,Pablo Fontanello,D (C),71%,7,8,11,14,13,10,7,12,15,13,13,10,12,11,12,7,14,5,14,11,9,13,4,8,4,8,7,12,12,6,7,10,12,7,12,11,3,3,3,3,1,4,2,2,1,3,1,- -  -,Opt
1501608,Baltasar Rigo,D (C),69%,6,5,7,14,7,7,10,13,16,11,10,12,12,11,12,6,10,6,13,12,10,11,6,10,6,8,10,12,15,13,6,12,12,10,10,11,3,1,3,1,1,3,3,1,1,2,3,- -  -,Inj
1510197,Olmo González,D (C),77%,7,8,10,14,14,9,8,6,15,12,9,10,10,11,17,5,7,10,12,10,8,11,5,4,5,7,10,4,12,10,5,12,11,6,15,5,1,2,2,1,4,1,3,3,1,2,3,- -  -,
83120976,Rúben Pereira,D (C),71%,10,10,10,12,13,10,11,11,11,12,12,11,11,11,12,6,14,9,12,11,8,12,5,4,8,5,9,5,12,8,9,12,10,8,12,8,2,1,1,1,1,1,1,3,4,3,2,- -  -,
8439629,Mickaël Gaffoor,D (C),72%,9,9,9,13,13,9,11,11,14,13,14,12,13,11,12,2,8,3,14,13,8,14,5,6,5,4,9,7,14,9,7,14,10,7,14,8,2,2,1,3,2,3,1,1,3,1,2,- -  -,Opt
19382552,João Guilherme,D (C),68%,12,10,11,12,12,12,12,12,10,12,10,10,10,11,5,7,5,8,12,12,11,12,4,6,8,6,8,6,11,4,7,11,12,9,11,9,3,1,1,3,1,1,1,3,2,1,3,- -  -,
19409765,Robson Reis,D (C),81%,11,11,14,15,12,13,16,17,14,12,10,10,12,11,15,6,11,6,12,11,8,12,5,5,6,7,8,5,13,7,7,14,11,7,14,10,3,3,3,3,1,2,2,1,2,1,2,- -  -,
22086342,Kaloyan Kostov,D (C),73%,12,11,11,14,15,12,11,13,12,11,10,10,10,11,7,11,8,8,12,11,11,13,4,7,10,7,12,5,13,6,8,12,12,6,13,11,1,1,3,3,2,2,3,1,1,1,1,- -  -,
12092872,Abdoulaye Ndiaye,D (C),70%,11,10,13,14,13,11,12,14,13,12,11,8,11,11,5,5,10,9,13,10,9,12,7,5,6,7,11,3,14,10,4,11,11,7,11,10,1,1,2,3,1,4,2,2,1,3,2,- -  -,Inj
2000112210,Mamadou Fall,D (C),71%,14,12,12,16,11,15,12,12,12,9,13,15,11,11,13,8,8,9,11,12,10,13,5,4,9,7,9,2,16,6,6,11,11,7,12,11,2,2,2,2,2,1,3,1,3,1,3,- -  -,
27100972,Rasmus Nicolaisen,D (C),77%,12,12,12,15,12,12,12,14,13,12,13,12,13,11,14,9,11,11,13,11,11,11,5,8,9,7,11,8,15,7,6,13,12,9,13,11,1,2,3,3,2,2,2,1,1,4,2,- -  -,
43323077,Erick Ferigra,D (C),57%,13,12,13,12,14,13,14,14,14,11,14,10,12,11,15,9,10,10,11,12,9,13,7,7,8,7,11,5,12,6,10,13,9,5,11,6,1,3,3,1,2,2,3,3,1,2,2,- -  -,
49062675,Marley Felix,D (C),74%,11,10,12,13,12,12,10,12,9,11,10,12,9,11,10,12,8,8,12,11,10,11,5,4,10,6,11,5,12,4,5,12,11,5,11,12,1,3,2,2,4,3,1,1,3,3,1,- -  -,
55082129,Ivanildo Fernandes,D (C),81%,12,12,15,15,15,13,11,15,15,13,14,12,11,11,13,7,13,6,13,14,11,12,5,8,11,7,10,8,12,8,10,14,12,9,13,12,3,2,3,3,3,1,2,1,2,3,2,- -  -,Inj
67256564,Neyder Lozano,D (C),80%,11,10,12,12,15,11,16,14,6,12,13,10,12,11,16,15,13,12,12,10,9,13,2,5,9,6,11,1,16,3,3,15,13,4,16,11,1,1,3,2,3,3,2,3,3,3,3,- -  -,
67248397,Juan Berrocal,D (C),77%,12,12,9,15,13,12,15,16,10,13,12,10,12,11,12,7,8,8,13,15,10,12,7,7,7,8,10,11,12,9,8,13,11,7,13,10,3,3,3,1,3,2,1,3,2,1,3,- -  -,Inj
49038417,Clément Vidal,D (C),74%,11,12,14,12,14,11,13,14,11,12,11,12,13,11,13,7,13,10,12,12,9,12,8,9,8,8,10,7,12,10,8,13,10,8,12,11,1,4,1,3,2,3,2,1,3,1,3,- -  -,Inj
55083804,Lucas Cunha,D (C),85%,12,13,12,14,13,13,13,13,15,13,14,11,11,11,12,8,12,8,15,14,11,13,6,7,8,8,11,7,13,7,8,16,12,10,11,11,1,3,2,3,3,2,1,1,3,3,3,- -  -,
67156429,Sergio González,D (C),74%,13,13,7,14,10,14,8,9,15,12,14,12,12,11,12,5,8,7,12,12,11,13,7,8,9,7,13,6,12,7,9,12,13,6,13,12,1,2,1,2,2,3,2,1,2,2,2,- -  -,
19264429,Rony Fernandes,D (C),82%,10,8,8,17,11,12,11,16,10,13,12,14,12,11,12,9,12,8,13,13,10,12,2,8,6,7,9,2,12,4,8,13,11,9,11,10,3,3,1,2,1,3,3,3,1,1,3,- -  -,
67104772,Íñigo Martínez,D (C),89%,14,13,13,12,12,14,13,15,17,15,16,14,12,11,16,13,15,7,17,15,13,15,7,7,9,8,12,12,14,16,7,15,15,7,16,15,1,2,2,3,3,2,2,4,3,2,2,- -  -,
67228633,Manu Hernando,D (C),77%,13,11,12,12,14,11,12,15,7,12,14,12,11,11,15,4,16,8,12,12,7,14,5,7,8,9,8,5,15,7,12,14,9,5,11,9,3,2,1,2,2,2,1,2,2,4,1,- -  -,
49053826,Robin Voisine,D (C),75%,11,12,10,10,12,11,12,12,10,12,11,10,12,11,15,5,7,11,13,11,12,11,6,5,8,6,10,5,10,6,6,12,10,6,12,10,1,2,3,2,3,3,3,1,3,1,1,- -  -,
19225765,Luiz Felipe,D (C),85%,13,14,16,14,16,14,15,14,18,17,20,11,11,11,15,12,7,9,15,17,13,16,4,3,9,5,12,3,16,3,3,15,12,6,18,13,2,1,1,1,2,4,1,3,3,2,1,- -  -,
45077880,Naomichi Ueda,D (C),77%,12,11,14,13,14,13,12,13,14,12,14,12,14,11,17,8,11,13,12,14,8,13,7,8,10,8,10,7,13,10,12,14,9,7,10,10,2,2,1,3,2,3,1,2,3,2,1,- -  -,Opt
83320105,Gabriel Brás,D (C),71%,10,9,9,12,9,9,8,12,11,13,9,12,12,11,14,7,9,7,12,11,10,13,6,6,9,4,10,5,12,5,6,11,9,7,13,9,2,1,1,1,2,2,3,2,2,1,2,- -  -,Wnt
19164859,Bruno Pirri,D (C),80%,12,13,12,13,14,13,12,13,14,13,16,8,13,11,16,8,12,8,13,14,10,14,7,7,10,7,9,10,11,10,10,14,8,9,13,10,3,2,1,2,3,3,2,1,1,2,2,- -  -,Inj
85022455,Zargo Touré,D (C),78%,12,12,15,12,15,12,12,14,13,13,15,12,11,11,15,8,10,10,12,13,9,13,5,6,8,6,10,8,12,8,7,12,11,5,12,10,4,4,3,2,3,3,1,3,2,2,3,- -  -,
85051582,Christopher Jullien,D (C),82%,13,12,13,17,15,14,14,13,14,13,14,11,11,11,11,5,14,6,12,14,10,12,4,7,6,11,10,4,14,7,10,15,12,5,12,10,3,1,3,3,2,3,3,2,3,2,3,- -  -,
55041788,Bruno Wilson,D (C),82%,10,11,12,15,13,12,13,14,16,12,14,11,13,11,13,8,12,9,14,13,8,13,5,7,10,7,11,7,13,8,8,14,12,8,13,12,2,3,3,1,1,1,1,2,3,4,4,- -  -,
85093220,Grégoire Amiot,D (C),71%,12,11,13,13,15,12,13,13,12,11,14,10,13,11,12,6,12,6,12,13,10,12,3,5,5,5,11,5,13,6,5,12,10,6,12,10,1,3,3,1,3,2,2,4,2,4,1,- -  -,Opt
85095988,Gautier Lloris,D (C),74%,10,9,15,16,12,12,12,15,10,12,12,12,14,11,11,6,8,6,12,14,8,12,3,5,6,7,10,5,14,8,5,13,10,9,13,10,1,3,2,2,1,3,2,1,2,3,1,- -  -,
85145735,Ernest Seka,D (C),69%,9,11,13,13,14,10,12,13,14,13,12,13,10,11,15,8,13,6,13,12,8,14,3,6,6,5,10,5,15,5,4,13,9,3,13,8,2,3,2,3,1,2,1,3,3,1,2,- -  -,Opt
86005919,José Velázquez,D (C),77%,11,9,11,13,9,9,12,12,14,12,14,12,12,11,14,4,13,11,13,13,9,13,6,6,8,8,11,8,13,7,8,14,11,8,14,10,2,1,1,1,1,2,1,3,1,2,1,- -  -,Inj
86016110,Wilker Ángel,D (C),81%,11,10,13,15,16,12,13,14,12,13,16,12,13,11,12,4,13,5,13,11,5,12,4,4,7,9,11,5,15,11,10,13,11,11,12,11,2,2,4,2,1,2,3,3,2,4,4,- -  -,Inj
19020666,Bruno Perone,D (C),71%,8,8,8,16,12,8,12,11,13,11,11,12,13,11,15,12,11,6,12,12,8,12,5,4,5,4,7,12,14,11,5,12,10,9,11,10,1,2,3,1,2,2,1,1,1,2,1,- -  -,
67257035,José Manuel Copete,D (C),85%,12,12,13,16,14,13,14,11,13,12,9,10,11,11,11,5,8,12,14,12,12,13,9,8,5,8,10,5,14,10,8,14,12,6,14,12,3,1,2,2,3,3,3,2,3,1,1,- -  -,
