UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
12094417,Tijan Ceesay,D (C),64%,8,12,4,12,12,10,8,7,12,9,7,4,8,4,18,5,11,3,12,3,1,4,2,1,1,1,4,3,5,3,1,12,3,1,9,3,2,3,3,3,2,2,2,2,3,3,3,- -  -,
2000142177,Serigne Fallou Niang Fall,D (C),69%,10,10,2,13,13,11,9,4,15,6,3,1,6,5,12,5,9,1,11,1,1,4,1,1,1,1,3,1,9,1,1,10,1,1,10,1,1,1,3,2,3,1,2,2,4,2,1,- -  -,
12093213,Geremi Gondo,D (C),64%,13,12,8,14,11,13,6,11,9,9,4,4,8,5,13,5,10,3,12,5,5,6,1,1,1,1,5,3,13,4,1,13,6,2,11,2,1,3,3,3,4,3,3,1,1,2,1,- -  -,
13207792,Tiago Dias,D (C),70%,13,12,6,2,14,11,9,9,15,5,6,5,5,5,6,5,14,2,10,4,3,5,1,1,4,1,5,1,6,1,1,8,4,4,8,1,2,3,3,1,1,3,4,1,1,3,1,- -  -,Ama
12094864,Beram Njie,D (C),68%,12,10,4,2,17,10,2,6,13,6,6,3,6,5,6,5,7,1,12,3,2,3,1,3,1,1,2,1,10,2,1,11,2,1,5,1,1,2,4,3,1,1,1,3,1,1,2,- -  -,
13207739,Patrick,D (C),64%,12,11,5,15,15,12,8,10,13,9,6,5,5,6,6,5,3,4,12,4,1,5,1,1,1,1,5,1,8,2,1,7,4,3,13,4,3,4,3,2,4,1,1,2,1,1,3,- -  -,
2000189615,Abba Maigari,D (C),69%,14,11,9,8,12,12,6,9,12,12,7,6,12,6,9,5,3,7,15,8,4,9,7,4,5,5,8,2,11,5,7,15,9,1,15,4,3,1,3,3,3,1,2,1,2,4,3,- -  -,
95077537,Luciano Landim,D (C),67%,12,10,5,11,9,11,5,7,15,11,8,4,9,6,13,5,5,3,13,5,4,6,1,1,1,2,6,1,12,4,2,12,5,1,13,4,2,2,1,3,3,1,3,2,2,3,1,- -  -,
12094824,Alieu Jammeh,D (C),72%,3,6,5,9,12,1,6,6,5,7,5,4,7,6,5,5,2,3,12,5,3,6,1,1,1,1,3,1,10,1,4,11,5,1,10,1,2,3,3,3,1,2,2,1,2,1,1,- -  -,Ama
2000146288,Tobin Gariga,D (C),63%,13,12,8,10,12,13,12,6,15,8,9,8,9,6,18,7,6,6,13,6,2,7,3,1,1,5,6,4,13,5,3,13,7,3,11,6,1,2,3,3,2,1,3,1,3,1,3,- -  -,Ctr
12094798,Delphin Kéké,D (C),65%,13,10,5,13,11,13,10,7,14,8,6,4,5,6,6,5,6,4,13,4,2,5,1,1,1,1,5,1,12,3,2,7,4,1,8,1,1,3,2,1,1,2,1,3,3,2,1,- -  -,
13207454,Edem Towodjo,D (C),67%,12,12,4,4,7,12,6,6,9,5,3,1,6,6,2,5,8,2,4,2,1,3,1,1,1,1,3,1,4,1,1,11,3,2,9,1,4,2,1,3,2,2,2,2,2,2,3,- -  -,
2000052369,Ifenayi Udanoh,D (C),70%,7,6,9,18,12,8,10,16,9,11,13,2,5,6,13,5,5,5,7,9,2,7,5,2,2,2,10,3,4,3,8,6,10,2,8,9,1,1,2,3,2,3,1,2,4,3,1,- -  -,
13158170,Karim Doudou,D (C),67%,12,11,12,13,14,13,11,12,12,10,13,5,11,7,12,4,9,7,11,12,8,12,5,4,8,5,9,5,12,5,9,13,8,2,12,10,3,3,2,1,1,3,3,2,3,2,3,- -  -,
13231530,Saliú Camará,D (C),54%,14,14,7,9,12,14,11,5,9,6,8,6,7,7,5,5,10,4,13,6,6,7,3,1,1,1,3,1,13,3,1,6,6,3,12,6,2,1,2,1,3,2,2,3,1,3,2,- -  -,
2000142562,Ben Benaiah,D (C),70%,9,11,10,10,16,10,7,11,9,9,9,7,11,7,13,5,11,6,11,9,3,10,3,2,5,5,9,5,7,8,5,9,9,5,14,8,1,2,2,1,2,2,2,1,1,3,2,- -  -,Ctr
13170741,Blamah Kamara,D (C),68%,13,9,6,6,12,13,9,6,7,6,8,6,9,7,13,5,11,4,10,5,3,4,1,1,3,3,6,4,13,1,1,9,5,3,11,3,2,2,2,3,1,2,1,1,3,3,3,- -  -,Ctr
13187244,Adamou Garba,D (C),68%,14,12,9,16,14,12,14,13,6,14,10,9,11,8,2,7,9,8,9,7,4,9,4,2,2,4,9,1,14,7,6,11,8,1,14,6,2,3,3,1,2,4,3,3,3,3,1,- -  -,
2000084720,Alagie Saine,D (C),65%,7,9,9,16,12,9,11,9,15,9,10,11,6,8,6,5,8,6,15,9,13,10,7,4,6,5,11,2,10,5,2,10,10,2,16,11,3,3,3,3,3,1,3,2,2,3,3,- -  -,Ama
2000082240,Mohamed Khadir Ely,D (C),76%,9,7,8,13,13,7,4,4,15,7,6,8,9,8,9,5,5,6,13,7,8,8,3,2,2,7,10,1,9,6,6,9,8,4,15,11,3,3,1,2,4,3,2,2,1,1,2,- -  -,
13223855,Ebuka Akobundu,D (C),67%,14,12,8,4,8,12,12,6,9,11,7,7,11,8,18,5,9,7,14,7,1,8,2,4,1,6,8,1,14,6,17,14,8,1,10,6,1,1,2,1,2,1,1,1,2,2,2,- -  -,
2000076526,Anani Adodo,D (C),69%,12,13,7,9,11,11,13,9,9,10,9,6,9,8,12,6,11,4,11,7,6,8,1,2,1,5,6,1,13,1,5,13,3,1,13,3,4,2,2,3,4,1,1,1,3,3,3,- -  -,
2000034306,Atighou Raghany,D (C),67%,8,12,6,8,13,12,8,6,14,11,8,5,11,8,1,6,12,5,13,5,1,6,2,3,1,1,2,1,11,1,2,10,4,1,10,5,1,1,3,3,2,2,3,2,4,1,1,- -  -,
12094200,Sadik Ouro-Mon,D (C),67%,12,11,8,10,15,9,10,12,15,14,9,8,10,8,6,5,5,7,15,7,1,8,3,1,1,2,6,1,15,6,2,14,9,3,12,5,1,2,2,4,3,2,2,3,3,3,3,- -  -,
