UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
28093939,Matty Brown,D (C),65%,6,7,9,15,16,7,12,13,11,11,14,9,6,3,10,2,17,5,10,10,4,11,4,3,3,4,8,5,15,3,8,10,7,6,13,9,2,1,3,1,3,3,3,1,1,3,1,- -  -,
28025342,Dave Stephens,D (C),67%,5,10,15,17,5,6,6,18,10,7,9,9,10,3,11,1,12,4,15,13,5,10,1,2,6,4,5,2,14,2,4,15,5,7,12,3,1,3,2,3,3,3,2,3,1,3,1,- -  -,
74017606,Gareth Edwards,D (C),68%,4,5,7,16,8,5,5,11,7,8,10,9,11,5,8,4,13,6,8,4,3,7,3,1,1,2,3,2,11,1,6,8,3,5,10,3,4,1,4,1,1,1,1,1,2,2,2,- -  -,
29174248,Ali Omar,D (C),69%,8,10,12,14,14,10,12,14,11,9,11,8,9,5,5,8,5,8,10,4,7,6,3,4,8,6,9,6,13,6,10,12,9,7,11,8,3,2,1,1,1,1,4,3,3,1,4,- -  -,
74030802,Emlyn Lewis,D (C),62%,8,4,11,14,8,11,9,11,10,7,11,3,8,5,10,4,14,10,11,9,3,9,1,1,1,3,3,1,12,3,14,12,5,1,10,1,1,3,1,3,3,3,3,1,1,2,3,- -  -,Ama
28059436,Ben Nugent,D (C),65%,8,7,14,14,12,8,13,14,16,8,17,8,5,5,12,5,10,5,8,7,3,9,2,4,4,4,8,3,16,2,4,9,6,8,13,8,2,1,2,1,1,2,4,3,1,3,2,- -  -,
5133608,Kenny Clark,D (C),65%,6,6,12,16,8,6,9,14,17,7,15,4,7,5,18,2,17,3,14,13,5,12,1,3,2,2,3,2,13,2,7,11,5,3,12,3,2,1,4,1,3,1,3,3,3,3,1,- -  -,
29045197,Will Evans,D (C),69%,9,9,10,16,11,9,12,16,15,9,9,9,10,5,13,9,12,8,10,11,8,10,4,7,10,9,10,6,14,8,6,12,10,5,13,8,15,3,1,1,2,14,1,2,2,3,3,- -  -,
29143879,Sam Roscoe,D (C),65%,8,7,9,17,11,10,12,15,19,10,16,8,7,5,10,4,13,7,13,11,8,15,3,3,6,7,8,5,12,4,16,11,6,7,12,7,2,2,1,2,1,1,2,3,2,2,1,- -  -,
5119999,Gary Elphick,D (C),68%,4,4,7,15,8,4,7,14,14,6,13,3,8,5,12,5,13,2,7,8,2,6,3,3,2,3,4,3,11,3,3,8,6,3,8,3,3,3,1,2,2,2,4,1,2,2,1,- -  -,
2000056308,Daniel N'Goma,D (C),69%,8,9,8,15,12,9,4,5,9,7,9,7,9,5,6,5,12,6,15,7,7,5,3,1,3,6,7,1,9,4,5,9,3,4,13,7,1,1,1,2,1,1,2,3,2,3,2,- -  -,Ctr
90092803,Devon Matthews,D (C),68%,9,8,9,13,17,10,10,12,13,10,12,10,6,5,17,5,7,7,10,8,3,9,5,3,5,5,8,5,12,7,5,8,6,8,14,5,2,1,3,1,3,3,3,2,1,1,2,- -  -,
28017165,Ben Gerring,D (C),69%,5,5,9,16,11,7,11,15,14,10,13,5,12,6,12,2,13,3,10,9,2,6,1,2,4,3,8,1,15,1,1,10,6,1,11,5,2,1,3,1,3,2,3,2,4,2,4,- -  -,
28118015,Harry Flowers,D (C),66%,9,7,11,15,12,10,12,11,15,8,11,3,6,6,9,2,9,6,11,8,8,10,5,6,6,4,7,6,13,7,3,9,9,7,12,9,3,1,2,1,3,1,1,3,2,2,1,- -  -,
29192985,Pierce Bird,D (C),65%,8,7,13,14,13,10,12,15,12,10,14,8,7,6,14,5,7,7,9,11,7,10,2,3,4,5,8,2,13,7,4,12,6,4,11,3,3,2,2,2,3,2,1,4,2,3,3,- -  -,
28037100,Toto Nsiala,D (C),66%,10,11,13,16,15,12,11,16,14,12,14,9,9,6,14,7,10,10,13,11,5,12,4,4,8,4,8,5,14,5,8,12,7,5,13,8,1,2,1,3,3,1,2,3,2,3,1,- -  -,
29001116,Theo Streete,D (C),64%,6,5,10,12,10,7,13,9,13,9,7,9,8,6,14,1,16,5,8,6,6,12,2,3,4,3,6,2,14,5,10,12,8,6,13,5,1,1,2,3,1,4,3,3,1,1,1,- -  -,
74039353,Ben Nash,D (C),73%,12,12,4,8,12,12,2,6,9,8,6,3,4,6,15,5,9,2,11,3,1,4,1,1,1,1,1,1,8,3,1,12,3,2,8,1,1,4,2,3,2,2,1,1,3,3,2,- -  -,
29236910,Alfie Wotton,D (C),64%,8,10,5,9,11,11,3,5,11,7,6,6,7,7,14,5,1,3,12,4,1,5,3,1,1,1,4,1,8,1,1,14,5,1,9,1,2,1,3,2,2,3,3,1,1,2,2,- -  -,Ctr
29179542,Ciaren Jones,D (C),75%,10,8,10,12,11,10,10,12,9,8,10,8,7,7,14,3,10,7,11,11,7,9,2,2,4,3,7,3,12,4,4,10,8,4,11,7,3,1,3,2,2,2,2,3,1,3,2,- -  -,
20044972,Michael O'Sullivan,D (C),66%,9,9,11,12,16,9,9,15,8,10,9,7,10,7,6,5,8,5,13,7,6,8,5,4,1,6,7,1,9,3,5,9,5,5,14,5,3,2,3,3,1,1,2,1,3,4,3,- -  -,
29006267,Andrew Boyce,D (C),69%,8,9,9,16,14,9,10,12,9,10,8,8,8,7,9,5,12,4,10,10,4,11,5,3,4,4,9,5,14,2,3,11,10,4,13,11,2,2,3,2,1,2,1,2,1,3,1,- -  -,Lst
90018962,Richard Jones,D (C),63%,6,8,9,17,7,6,6,11,5,7,6,7,7,7,6,1,16,5,8,8,3,6,2,2,3,3,4,2,16,2,2,8,3,2,11,5,2,2,3,1,3,2,1,3,3,1,2,- -  -,
2000159868,Scott Holding,D (C),69%,12,11,11,12,11,12,12,11,10,9,10,9,10,7,11,6,10,6,10,10,8,11,6,4,5,2,9,4,12,2,5,10,9,3,10,5,2,2,1,2,1,3,2,1,2,1,2,- -  -,
29194060,Jesse Debrah,D (C),66%,11,11,10,13,12,13,12,13,11,12,11,10,10,7,16,10,5,9,11,10,11,15,7,4,7,5,7,5,13,7,8,12,10,2,12,9,1,1,1,3,3,1,2,3,1,1,3,- -  -,
5113948,Liam Fontaine,D (C),70%,7,9,11,10,12,7,8,10,9,13,9,7,8,7,13,5,9,4,10,14,8,11,4,7,5,5,10,5,14,6,11,13,11,10,12,11,1,3,3,2,3,2,3,2,3,2,3,- -  -,
29083586,Jack Batten,D (C),64%,9,8,11,14,14,10,12,12,7,8,10,8,11,7,7,4,5,5,10,9,4,12,2,3,7,4,8,2,12,3,1,10,7,7,11,5,1,3,2,1,2,1,1,4,3,4,2,- -  -,
28096342,Keston Davies,D (C),71%,9,9,12,14,14,9,13,12,12,9,15,9,9,7,13,3,13,6,10,12,9,10,4,6,9,8,9,8,12,7,9,10,9,8,11,9,1,1,2,1,3,2,3,2,3,3,3,- -  -,
29172171,Jeremiah Gyebi,D (C),67%,11,10,8,13,13,11,7,9,8,7,4,6,7,7,3,5,5,7,11,7,7,8,4,3,4,7,7,1,9,3,5,13,5,3,8,4,3,2,2,3,3,2,1,3,2,2,1,- -  -,Inj
29193532,Sam Allardyce,D (C),64%,11,10,10,12,8,9,10,10,13,9,10,9,8,7,10,4,9,7,9,12,7,10,4,3,7,4,8,5,12,3,7,10,8,5,10,8,4,3,2,3,3,3,2,3,2,3,3,- -  -,Ask
28105768,Dan Jefferies,D (C),68%,13,7,9,16,11,10,11,10,9,8,10,8,5,7,8,5,9,5,6,7,3,8,2,1,3,2,6,1,8,1,1,8,6,5,7,5,2,3,1,2,2,2,1,1,1,1,3,- -  -,
5102368,Mike Williamson,D (C),64%,3,5,9,12,9,4,7,11,10,12,13,12,12,7,12,2,14,3,14,12,4,9,3,2,3,3,6,3,14,3,2,13,9,3,13,5,4,3,2,1,3,2,1,1,2,4,1,- -  -,
29156783,Andy Hollins,D (C),70%,7,7,8,15,10,7,9,12,12,7,10,7,9,7,12,4,11,2,11,11,5,11,2,2,4,4,5,2,12,3,4,12,7,1,12,3,3,3,3,1,1,1,3,3,1,2,1,- -  -,
8611502,James Curtis,D (C),76%,2,6,8,19,16,3,10,10,5,7,8,6,7,7,15,1,13,4,8,12,5,14,3,3,4,3,7,4,14,3,4,11,10,4,11,7,4,2,3,3,2,1,1,2,2,1,1,- -  -,
29156842,Daniel Vann,D (C),71%,10,9,8,11,12,10,13,13,15,6,15,6,8,7,9,4,12,7,7,6,8,13,1,1,5,5,8,5,10,3,8,8,7,4,8,7,2,3,1,4,1,3,1,3,2,1,3,- -  -,
2002085103,Graeme Gebbie,D (C),65%,8,8,11,14,11,8,9,5,12,6,13,7,8,7,13,2,5,5,8,10,5,13,2,4,3,5,6,4,9,5,2,6,6,5,12,8,4,2,3,2,2,2,2,2,2,2,2,- -  -,Yth
29037157,Joe McNerney,D (C),85%,5,5,9,15,12,4,10,13,11,8,13,10,10,7,14,6,12,7,10,11,7,11,3,4,5,6,9,5,14,5,10,12,9,6,13,9,1,2,3,3,2,3,1,3,2,2,3,- -  -,
52096737,Reward Mwakona,D (C),69%,10,8,4,12,15,9,9,7,8,6,6,3,7,7,13,5,12,3,12,4,4,4,1,1,2,1,4,1,11,3,1,13,5,2,7,2,1,2,2,1,4,4,2,3,2,1,3,- -  -,
74032545,Nathan Peate,D (C),72%,8,9,10,11,10,9,10,9,9,9,9,8,8,7,11,5,8,9,10,9,8,8,3,4,5,6,7,5,11,5,4,10,9,7,8,7,3,1,3,1,3,1,3,1,2,3,4,- -  -,
28109892,Max Taylor,D (C),65%,9,9,13,15,12,9,14,12,13,12,13,10,8,8,16,3,10,4,8,13,10,13,3,4,5,8,10,4,13,9,10,9,10,5,12,11,2,2,1,3,2,1,4,1,1,1,3,- -  -,Unh
94034380,Ryan Bird,"D (C), ST (C)",67%,5,4,12,15,13,5,8,11,10,7,12,8,8,8,11,6,6,8,7,9,8,9,2,5,5,9,9,5,12,7,2,9,8,13,8,9,2,3,1,2,3,2,3,3,3,1,4,- -  -,
28110646,Jonathan Dinzeyi,D (C),70%,14,8,8,15,8,13,11,12,7,8,9,10,8,8,12,5,2,9,8,14,6,12,3,5,8,6,9,4,11,6,4,9,8,5,11,5,3,1,3,3,1,1,2,4,2,1,2,- -  -,
