UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29007687,Dave Jones,GK,6.56,8,10,11,11,13,7,6,11,10,4,13,4,8,8,9,11,6,3,8,13,4,11,1,2,1,3,3,3,4,1,2,3,12,2,1,3,11,9,9,11,9,9,9,11,9,11,7,13,14,2,8,14,7,11,13,11,13,- -  -,
52012200,Paul Hunt,GK,6.09,9,11,8,13,14,8,8,11,6,8,8,3,7,8,13,2,5,3,10,12,4,12,3,1,3,2,5,6,10,2,1,1,5,3,2,10,14,8,6,7,10,9,8,12,12,10,8,8,10,9,5,11,11,14,12,13,9,- -  -,
38005382,Ádám Holczer,GK,6.39,8,8,9,16,13,7,5,10,8,9,11,11,8,9,2,7,9,4,13,11,11,12,3,2,1,1,4,5,1,3,2,3,9,4,3,7,15,10,11,5,10,9,12,11,12,12,10,13,9,5,7,11,7,9,6,13,18,- -  -,Trn
28111503,Ollie Webber,GK,6.65,8,12,7,16,13,11,1,8,11,7,10,7,10,13,16,2,7,1,7,7,6,5,4,1,3,3,5,7,1,2,2,3,8,4,3,4,14,9,7,5,13,12,12,9,8,15,4,11,9,1,10,7,15,11,11,12,14,- -  -,
38047888,Erik Gyurákovics,GK,6.55,8,9,10,15,9,11,3,8,6,14,10,10,11,9,11,2,10,3,10,10,9,8,2,1,1,3,4,6,2,1,1,1,10,4,3,3,14,10,9,7,11,11,8,6,10,9,11,10,12,7,5,6,8,11,10,12,20,- -  -,
30001955,Ashley Morris,GK,6.47,5,10,8,8,15,6,12,4,3,4,13,8,7,6,15,2,8,4,6,11,12,10,2,2,1,1,7,3,1,2,2,2,6,2,2,4,8,6,7,3,8,7,12,3,11,11,10,10,18,2,2,17,14,16,13,11,16,- -  -,
2000014564,František Kotek,GK,6.90,11,14,6,5,10,11,1,6,6,9,9,7,9,12,8,1,11,3,11,7,6,5,3,1,2,1,1,6,1,2,1,3,8,3,2,3,8,13,9,5,12,12,8,11,12,6,8,11,12,5,6,13,7,12,10,11,11,- -  -,
38047755,István Oroszi,GK,6.60,10,7,9,10,10,9,3,5,13,9,9,9,12,15,13,1,13,1,11,9,8,8,3,1,3,2,2,4,2,1,2,2,8,2,2,4,12,7,8,5,11,8,10,15,15,12,8,13,11,2,14,11,12,11,11,10,11,- -  -,
