UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955593,Jorge de Olivera,GK,6.78,5,8,14,17,13,5,12,11,9,13,13,12,14,13,13,7,15,5,14,14,11,11,2,1,2,3,8,5,4,3,1,1,8,3,1,4,12,10,12,8,14,11,13,15,14,11,13,11,15,10,7,13,8,14,15,13,8,- -  -,
7480871,Vladimir Bushma,GK,6.51,5,8,11,14,11,6,7,10,5,9,12,9,9,8,14,3,14,2,10,10,7,12,4,3,2,3,9,8,8,3,3,1,6,3,1,9,12,14,10,9,12,12,13,11,11,10,12,14,14,4,14,13,8,17,13,10,12,- -  -,
98001153,Benjamin Büchel,GK,6.63,8,11,9,13,13,10,12,11,8,11,14,8,11,12,10,2,14,3,13,5,8,6,4,3,3,3,6,7,1,1,3,3,8,2,1,6,11,12,10,11,13,11,12,12,14,12,10,11,12,2,1,9,2,14,11,12,7,- -  -,
5118439,Owain fon Williams,GK,6.70,6,14,12,14,18,6,14,13,13,14,13,13,11,10,12,3,10,8,13,12,10,12,5,1,4,1,11,8,3,3,8,3,10,3,6,8,11,9,11,4,7,9,12,15,11,5,12,12,13,3,2,14,7,18,17,12,16,- -  -,
18043372,Laurent Henkinet,GK,6.88,12,9,10,14,12,11,12,10,10,11,10,8,10,10,14,3,8,3,8,11,11,12,4,2,2,1,9,7,1,3,3,2,9,2,2,10,13,10,12,12,15,10,10,11,14,13,12,14,15,1,7,9,7,14,12,14,11,- -  -,
28028379,Ryan Allsop,GK,6.76,9,13,11,14,10,10,13,11,8,12,13,14,12,12,13,1,11,1,12,12,10,9,2,2,2,1,8,5,4,3,1,2,10,1,1,7,16,13,13,12,13,14,12,12,13,9,11,13,13,2,2,11,5,13,17,3,10,- -  -,
63010749,Pavol Bajza,GK,6.49,9,13,12,17,12,8,13,12,10,11,12,13,10,12,12,15,10,5,13,10,12,10,2,1,3,2,10,5,7,1,3,3,11,2,3,11,16,7,10,14,13,12,10,14,11,8,14,12,10,5,8,13,9,13,8,12,15,- -  -,
24049316,Zvonimir Šubarić,GK,7.04,8,12,14,13,14,8,10,14,10,13,12,11,12,9,8,1,13,2,14,10,6,8,3,1,1,1,6,5,6,2,3,2,7,3,6,7,13,14,12,7,11,10,13,8,14,11,10,12,14,6,12,13,11,13,9,13,16,- -  -,Wnt
2000112650,Samo Pridgar,GK,6.83,11,12,9,11,9,10,5,12,5,14,9,7,10,13,14,2,11,1,11,11,11,10,4,2,1,1,10,8,2,3,1,3,8,1,3,6,12,12,11,12,12,16,10,15,12,8,12,10,9,8,5,10,9,11,9,10,11,- -  -,
85081557,Martin Sourzac,GK,6.95,12,14,13,13,14,11,13,14,7,11,13,9,11,10,13,6,8,2,10,11,6,8,4,1,3,2,6,7,1,3,1,3,7,2,3,6,13,13,13,8,12,13,13,12,13,12,9,12,13,7,7,13,5,12,15,2,12,- -  -,
24052474,Ivan Sušak,GK,6.40,8,11,11,18,12,9,10,15,8,10,11,10,12,11,12,1,8,2,10,11,8,8,4,1,1,2,8,8,7,3,1,1,8,3,1,7,17,8,8,5,11,11,12,13,13,7,11,13,10,4,10,1,12,11,11,14,14,- -  -,
64007199,Nejc Vidmar,GK,6.74,8,11,10,12,10,9,10,12,13,12,11,12,14,10,13,7,15,3,14,10,7,14,3,2,5,5,5,7,3,8,9,7,8,3,9,6,12,13,12,7,14,13,12,13,12,14,13,11,16,10,12,11,9,10,8,11,10,- -  -,
39035632,Aron Snær Friðriksson,GK,6.50,10,9,9,9,12,13,5,6,5,9,14,8,10,12,16,3,8,3,11,9,9,8,3,1,1,1,8,5,1,3,1,1,10,3,3,6,13,12,9,5,9,11,13,10,13,5,10,11,11,6,15,5,9,13,9,13,15,- -  -,
29137376,Harry Lewis,GK,6.73,9,12,10,14,11,9,6,12,8,12,11,12,12,15,14,3,13,1,11,10,12,9,4,2,3,1,11,9,1,2,1,2,12,2,2,12,14,10,9,9,10,13,10,11,13,12,8,12,13,6,5,13,3,17,14,12,14,- -  -,Wnt
51013546,Julio González,GK,6.60,11,12,12,12,15,14,11,12,13,12,13,11,11,12,13,2,12,2,12,12,11,12,4,1,2,2,7,8,3,3,1,9,15,2,3,7,13,12,11,10,12,11,12,11,14,9,12,12,12,6,6,10,4,12,11,14,15,- -  -,
71007159,Ihor Levchenko,GK,6.57,7,12,9,15,13,7,8,16,12,10,14,9,9,9,8,3,7,1,12,10,4,9,1,2,3,1,1,6,1,3,3,2,10,2,1,5,12,11,12,4,11,12,13,8,13,10,11,10,10,4,15,7,9,8,12,13,16,- -  -,
93060236,Viktor Johansson,GK,6.40,11,12,13,14,16,12,9,12,8,14,15,10,12,11,13,1,10,1,13,12,12,9,3,2,1,1,8,7,2,2,2,2,10,3,2,9,13,14,13,11,14,12,13,11,15,13,12,13,13,2,5,9,9,12,14,16,14,- -  -,Wnt
70119026,Philipp Angeler,GK,6.53,11,9,7,14,15,11,7,11,11,13,11,10,14,15,17,2,10,2,12,9,10,9,4,2,3,2,6,7,1,3,2,3,10,1,3,5,12,9,9,5,12,12,7,15,9,15,8,11,18,4,5,9,10,9,10,12,20,- -  -,
49038329,Sonny Laiton,GK,6.54,10,12,11,15,11,8,6,14,7,12,16,11,12,11,13,2,11,3,11,10,9,9,3,2,2,3,9,7,2,1,1,3,10,2,2,5,14,13,9,5,11,10,11,9,12,10,8,12,11,3,8,12,12,13,12,13,16,- -  -,
