UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18110641,Marciano Aziz,"AM (RLC), ST (C)",6.55,15,12,7,8,9,12,9,7,13,12,9,7,9,15,10,9,8,12,9,13,8,11,4,9,12,6,13,9,10,11,3,9,9,4,6,12,2,2,3,1,1,3,2,1,3,2,2,11,13,1,7,5,9,9,10,15,18,- -  -,Wnt
22055219,Chavdar Ivaylov,M/AM (RLC),6.70,11,13,10,8,13,11,9,7,12,9,8,10,8,9,12,13,8,11,10,12,11,12,10,11,12,10,11,14,7,12,8,9,11,3,9,12,1,1,2,2,3,1,2,1,4,3,1,10,12,7,7,12,7,12,11,17,11,- -  -,Inj
57124135,Răzvan Greu,"M (C), AM (LC)",6.94,12,12,11,8,10,11,11,10,7,9,9,10,11,11,12,10,5,10,7,8,11,10,9,11,11,7,12,7,9,10,8,8,11,8,8,12,4,2,3,3,2,1,1,2,1,1,3,12,10,5,5,5,7,11,10,14,10,- -  -,Wnt
45111815,Shûhei Kawasaki,"AM (LC), ST (C)",6.75,11,10,8,8,11,12,12,10,14,10,12,15,11,7,7,14,7,9,5,11,12,12,11,9,12,10,13,12,10,10,10,8,13,7,9,13,2,1,1,1,2,2,3,2,3,3,2,10,11,6,4,11,7,11,12,14,10,- -  -,
29226785,Darius Johnson,AM (RL),6.70,10,10,6,10,14,12,10,4,14,7,6,7,6,12,1,14,13,13,6,7,6,8,8,11,12,9,8,7,10,3,5,5,7,2,3,13,2,2,3,3,1,1,2,2,1,1,4,9,20,1,10,4,11,10,11,13,11,- -  -,
62056157,Srđan Dimitrov,M/AM (LC),6.72,12,12,10,6,9,12,11,8,9,11,8,10,11,11,10,10,15,10,9,9,12,10,11,12,12,12,13,10,7,10,8,7,14,14,10,13,3,1,1,1,2,2,3,1,3,3,4,11,11,9,8,10,8,10,10,10,11,- -  -,Trn
50040398,Yohan Brun,"AM (R), ST (C)",6.63,13,10,12,10,14,10,8,12,8,10,9,12,10,15,3,8,2,16,9,11,11,12,10,12,15,11,10,10,10,9,2,8,9,6,5,11,3,1,2,1,1,2,3,2,1,1,2,11,12,2,5,9,7,12,11,10,19,- -  -,Wnt
59137269,Matvei Gerasimov,"AM (RL), ST (C)",6.58,13,10,7,15,16,12,9,6,9,8,7,10,7,8,8,10,11,10,7,6,7,8,4,7,13,12,9,6,8,7,3,5,13,4,3,7,3,1,2,2,2,4,2,3,3,1,2,11,4,6,15,7,5,12,13,12,16,- -  -,
18115931,Fabio Ferraro,"AM (R), ST (C)",-,14,13,8,12,14,12,8,6,12,11,7,8,6,10,5,7,12,10,8,14,9,12,8,10,14,10,13,8,7,4,6,7,9,6,3,9,2,3,1,3,1,2,2,1,3,1,2,14,14,2,7,3,14,13,11,9,14,- -  -,
62164225,Marko Bačanin,"AM (L), ST (C)",6.89,12,11,11,12,10,11,10,11,11,13,12,12,10,12,10,8,13,10,10,9,12,13,9,10,17,11,13,11,12,7,7,10,9,7,6,12,1,3,1,2,2,3,1,3,2,4,2,13,11,6,5,4,9,12,11,13,12,- -  -,Trn
2000014076,Hassimi Fadiga,M/AM (L),7.12,12,12,9,9,12,12,11,8,6,11,7,11,10,14,17,9,14,14,7,10,12,11,7,12,11,12,11,7,9,10,6,7,11,4,8,11,3,1,3,2,1,2,1,3,3,1,2,12,13,1,8,5,12,10,13,12,18,- -  -,
