UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
150524,Darryl Knights,"M (RC), AM (RLC)",60%,7,8,9,2,10,9,10,3,10,7,7,6,5,9,16,12,4,10,4,7,6,9,8,12,9,12,10,6,3,8,1,4,9,8,1,9,1,3,4,2,3,3,3,2,1,3,2,- -  -,
2000212323,Reuben McAllister,M/AM (C),100%,13,14,8,3,14,13,8,7,9,10,6,7,5,13,16,11,1,8,3,6,13,7,6,4,8,10,13,4,3,9,4,3,8,1,1,10,3,1,1,2,1,3,2,1,3,2,3,- -  -,
30029667,Josh Gillies,"M (RC), AM (RLC)",36%,9,8,9,3,14,10,8,7,6,10,7,10,9,8,14,14,2,12,6,10,11,8,8,10,12,8,10,10,2,8,1,2,11,5,2,11,1,1,3,3,2,3,1,3,3,1,2,- -  -,
28122160,Harry Pinchard,"DM, M/AM (C)",77%,12,12,10,7,8,12,8,3,3,7,4,11,5,8,11,10,3,8,3,8,11,8,11,10,10,7,10,12,2,10,2,3,11,4,3,11,1,4,2,3,2,3,3,1,2,1,2,- -  -,
90040555,Josh Hancock,"M (RC), AM (C)",43%,9,8,7,8,12,10,9,8,5,8,8,8,7,8,11,12,5,11,8,10,11,10,10,11,12,12,11,12,7,12,5,3,11,12,3,11,4,3,3,2,1,1,1,3,1,1,2,- -  -,
2000161866,Alex Nolan,"M (C), AM (LC)",40%,13,12,12,6,14,13,12,8,6,9,9,10,9,10,12,13,6,11,6,9,12,9,5,10,11,6,10,5,7,7,5,4,11,5,3,9,3,1,3,2,1,3,2,4,3,2,1,- -  -,
74051426,Ben Clark,M (C),67%,11,14,8,9,12,12,8,7,14,5,4,4,6,14,11,9,6,7,7,8,10,13,5,6,3,1,12,3,6,8,3,6,8,1,4,7,1,3,2,3,2,2,3,2,2,2,3,- -  -,
29194202,Conor Lawless,M/AM (C),55%,13,13,14,4,12,11,11,5,6,11,8,10,11,10,10,12,8,13,6,10,9,13,12,8,9,9,10,8,5,8,4,5,10,11,4,10,1,3,3,1,2,3,3,2,4,4,1,- -  -,
52042612,Kyle Cherry,M/AM (C),49%,13,12,5,7,11,13,9,3,7,6,6,8,6,12,16,12,14,11,7,7,6,12,4,1,3,6,11,5,5,6,1,6,13,1,4,8,3,1,2,2,1,3,1,2,1,1,3,- -  -,
28124419,Corey Brennan,M (C),46%,10,8,5,8,12,7,11,5,11,9,7,6,3,14,11,7,6,6,4,6,11,11,5,5,4,2,14,5,6,6,1,8,13,3,4,10,2,2,3,2,3,3,2,1,2,3,1,- -  -,
860297,Kemy Agustien,"DM, M (C)",82%,5,6,8,7,6,6,6,10,10,9,9,10,10,9,7,13,6,9,8,8,12,6,11,9,10,6,10,9,7,8,6,4,12,7,4,12,2,1,2,2,2,2,2,2,2,1,3,- -  -,Set
30031077,Leon Broadhurst,M/AM (C),38%,7,8,8,8,10,7,11,6,5,8,5,10,10,10,15,8,8,11,3,10,10,9,6,4,6,10,9,7,9,8,1,3,10,12,4,6,2,3,3,2,2,1,3,2,1,1,1,- -  -,
74057939,Kurtis Rees,M (C),42%,7,10,6,2,7,8,7,4,6,8,1,12,6,13,6,7,10,7,4,7,11,12,3,1,2,6,9,5,4,5,3,8,7,6,4,5,2,2,2,3,4,4,2,1,2,3,1,- -  -,
2000228862,Zak Fraser-Grante,"DM, M/AM (C)",82%,11,12,8,14,13,12,7,6,5,4,5,7,1,9,12,9,10,7,7,6,7,11,4,5,7,9,8,4,2,6,3,2,9,3,4,9,3,2,1,4,1,2,1,1,3,3,1,- -  -,
28044429,Patrick McEleney,M/AM (RC),52%,12,11,13,9,12,12,11,12,8,11,7,13,6,11,13,15,13,12,4,7,13,9,12,12,13,11,13,12,9,14,3,4,12,14,4,13,1,2,1,4,3,1,1,1,1,1,4,- -  -,Inj
29020517,Sam Deering,"M (RLC), AM (C)",41%,9,10,6,7,9,9,9,5,10,8,7,8,7,9,11,12,4,10,7,12,11,14,10,11,11,6,12,10,4,9,5,6,10,11,4,12,2,1,3,3,2,1,3,3,2,2,2,- -  -,
