UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
13199533,Najib El Mouatani,"DM, M/AM (C)",54%,13,14,10,6,10,13,13,8,7,10,9,12,10,12,11,14,9,13,11,13,14,15,12,14,13,8,11,12,5,13,3,7,14,13,4,13,2,3,3,3,1,1,2,1,4,1,3,- -  -,
18112344,Billal Chibani,M/AM (RLC),58%,13,13,8,9,13,13,10,8,7,11,12,11,9,8,11,14,7,8,5,8,11,8,8,8,12,8,12,7,7,7,4,5,12,6,4,13,1,3,2,3,2,3,2,1,3,2,3,- -  -,
2000170952,Makhan Kanté,M/AM (C),45%,13,13,6,5,16,13,11,5,6,3,7,5,6,11,17,13,13,11,7,6,7,11,5,5,7,9,9,5,5,7,1,5,13,4,5,13,3,1,2,3,1,3,2,3,1,1,2,- -  -,
13182623,Saad Lameti,"M (C), AM (RC)",55%,9,12,10,9,13,11,7,7,13,11,6,10,9,15,8,10,13,12,6,11,12,11,7,9,11,14,12,10,9,12,3,5,12,4,5,13,1,1,2,2,1,3,3,2,3,1,1,- -  -,
13167465,Mahdi Al Masri,M (C),35%,12,13,8,7,13,13,13,6,13,11,6,8,8,14,7,5,11,13,8,9,12,12,7,7,6,8,13,7,2,9,7,8,13,3,5,11,3,3,1,2,4,2,1,3,2,3,1,- -  -,
2000171633,Emad Al-Alawi,M/AM (C),54%,13,10,7,12,13,12,10,8,5,9,5,5,7,13,16,10,3,11,8,7,11,9,6,5,8,10,13,5,1,8,6,4,7,3,5,10,2,3,3,1,1,3,2,2,3,3,1,- -  -,
2000141042,Mody Naser,M/AM (C),100%,14,14,3,6,12,14,9,2,13,6,8,5,8,14,9,13,4,7,9,8,12,13,2,3,8,10,14,6,7,7,2,8,8,1,5,14,2,1,3,1,2,1,1,3,3,2,3,- -  -,
13234224,Aziz Fegas,M/AM (C),25%,13,13,2,4,14,13,13,6,9,6,3,7,4,10,10,12,11,10,8,7,11,12,6,6,8,11,12,6,2,8,1,6,8,4,5,12,2,1,3,1,3,4,2,3,3,2,2,- -  -,
12066154,Walid El Karti,"M (C), AM (RLC)",58%,12,11,12,8,10,12,14,10,11,16,8,12,12,13,17,20,9,15,6,12,14,14,12,13,12,10,11,14,9,14,4,5,13,13,5,15,3,2,3,2,1,3,2,2,1,1,1,- -  -,
2000198326,Wael Salhi,"DM, M (C)",100%,10,7,9,9,10,7,9,5,5,6,8,5,5,15,2,5,8,9,10,8,7,10,6,3,7,6,10,8,7,8,6,8,10,2,6,15,3,3,1,1,4,2,2,2,1,3,3,- -  -,
13234026,Fraj Kayramani,M/AM (LC),24%,13,13,9,8,12,12,10,7,10,11,7,14,12,11,6,13,9,11,10,12,14,11,8,8,12,7,12,9,5,6,6,7,13,7,6,13,3,3,2,3,3,2,3,1,1,3,4,- -  -,
2000171210,Abdulmoneim Al-Boraasi,M/AM (C),38%,8,12,8,11,12,9,14,6,12,8,2,8,5,14,7,12,9,9,7,7,9,8,5,5,8,12,14,3,6,9,1,5,13,5,6,10,2,2,3,1,1,2,1,4,1,1,3,- -  -,
13147226,Walid Sebbar,M/AM (C),55%,13,10,10,9,11,13,12,8,5,10,11,8,10,12,18,14,5,12,10,13,13,13,12,13,14,7,14,12,7,12,4,8,14,13,6,14,1,4,2,4,3,3,2,2,2,1,2,- -  -,
2000072680,Abdullah Dagou,M/AM (C),37%,10,10,14,6,15,8,5,5,14,7,6,13,10,14,14,13,15,10,11,14,15,10,8,8,10,10,15,8,8,10,3,5,13,4,6,15,1,3,1,3,2,2,2,2,2,3,2,- -  -,
13232376,Mohamed Al-Mangosh,M/AM (C),38%,13,13,7,3,6,13,12,4,11,11,2,6,5,12,3,13,9,8,8,7,13,10,4,1,8,10,10,6,3,8,1,7,10,4,6,13,3,2,1,1,1,3,2,3,3,3,3,- -  -,
2000143197,Abderrahmane Qassaq,M/AM (C),100%,10,12,8,4,15,11,10,5,14,10,6,9,8,7,6,11,8,11,9,8,12,13,3,5,9,13,14,2,6,10,1,7,14,6,6,12,2,4,2,2,3,1,3,2,3,3,3,- -  -,
2000103421,Meftah Abdulmola,M (RC),41%,14,12,4,7,11,11,8,5,6,10,2,10,7,11,8,6,5,8,8,7,12,7,5,6,8,6,13,6,5,8,5,8,10,5,7,11,3,2,1,3,3,2,4,2,2,3,3,- -  -,
13189307,Ahmed Chentouf,M/AM (C),13%,13,13,8,8,14,13,13,7,11,11,3,7,8,13,14,14,12,10,7,8,9,12,7,7,7,13,11,7,7,8,3,9,12,6,7,11,1,3,3,1,2,1,2,3,3,2,3,- -  -,
2000103626,Fayez Saad,M (C),100%,7,6,9,10,12,10,12,8,12,12,4,11,9,10,13,6,6,10,10,10,11,10,9,9,5,10,10,7,9,14,1,11,16,6,7,14,3,2,1,1,3,4,3,4,1,3,2,- -  -,
2000081522,Adem Redjem,"M (LC), AM (RLC)",58%,12,14,12,10,15,12,10,8,7,13,8,12,11,10,4,14,7,11,8,10,11,11,8,9,12,7,12,6,6,12,6,6,12,7,7,12,1,3,3,1,1,1,2,3,3,1,2,- -  -,
2000081155,Sofiane Abdellaoui,M (C),56%,10,12,9,11,12,12,9,6,15,12,4,10,6,12,15,9,11,14,11,8,14,13,3,7,4,8,15,7,6,9,1,11,11,4,7,12,3,2,3,1,3,2,2,3,1,3,2,- -  -,
2000097680,Chamseddine Ben Ameur,M/AM (C),33%,14,14,8,4,15,14,7,10,14,10,6,8,8,13,5,13,13,10,7,8,10,12,6,3,9,10,14,7,5,5,2,7,12,6,7,14,3,3,2,1,3,3,3,3,2,2,2,- -  -,
2000103489,Sanad Dufan,M (C),51%,14,14,8,6,12,14,13,5,5,7,8,12,8,12,12,5,14,10,8,8,12,13,7,3,3,7,14,7,4,9,3,11,7,5,7,14,2,2,1,1,1,4,1,3,3,2,3,- -  -,
2000080025,Malek Boulaabi,"DM, M/AM (C)",60%,10,12,9,7,13,10,7,6,8,8,9,12,8,13,5,13,13,13,10,14,11,10,7,3,12,10,14,8,6,9,1,9,14,8,7,12,3,3,1,3,2,2,3,1,2,3,2,- -  -,
2000204624,Djamil Belabed,M/AM (C),50%,12,13,13,7,14,11,8,6,8,12,7,11,12,9,15,11,14,10,8,12,12,9,9,11,12,8,11,8,6,9,6,7,12,7,7,11,2,2,4,1,1,2,3,3,1,3,2,- -  -,
2000101474,Ahmed Hammami,M/AM (C),58%,11,10,13,10,15,10,10,7,10,11,8,12,8,13,18,8,11,11,12,15,13,11,9,10,10,11,16,5,8,11,1,7,12,7,7,10,3,2,3,1,3,1,3,3,3,3,3,- -  -,
2000197636,Jawher Ghribi,M/AM (C),59%,11,13,10,9,13,13,10,9,13,11,8,12,10,11,17,12,11,11,11,10,12,10,5,8,13,10,10,7,6,11,1,9,11,7,7,13,1,2,2,1,1,3,2,1,3,1,4,- -  -,
2000231268,Samir Hesham,M (C),51%,13,13,8,10,15,13,6,6,6,8,2,9,7,13,10,7,12,9,9,9,14,10,6,2,5,8,13,6,2,11,1,7,9,3,7,12,3,2,1,2,2,3,3,3,3,1,1,- -  -,
2000032799,Chiheb Abidi,M/AM (C),49%,13,13,13,8,12,13,12,9,7,12,8,14,11,13,12,13,10,12,9,12,15,11,12,12,14,10,14,10,9,9,7,6,15,11,7,14,3,1,2,2,3,2,2,1,3,2,1,- -  -,
2000133375,Ala Eddine Chaachoua Sameut,M (C),51%,7,10,7,7,8,12,6,4,5,12,5,12,8,14,12,10,9,9,5,8,11,10,7,7,7,8,14,6,8,14,4,6,14,5,7,14,2,1,3,2,3,1,3,2,2,1,1,- -  -,
