UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000087436,Luca Terenzi,M (LC),37%,12,6,4,6,13,9,11,3,10,5,1,2,4,12,3,5,4,2,5,6,2,10,3,7,6,4,7,1,1,5,3,4,5,1,1,5,2,3,3,1,4,1,1,1,3,2,3,- -  -,
43215955,Andrea Pasini,M (C),48%,11,9,3,6,8,9,11,4,15,7,5,3,3,12,11,5,9,6,5,4,4,9,3,3,2,1,7,1,3,9,1,3,11,2,2,6,1,2,2,2,1,4,1,2,3,4,3,- -  -,
2000205866,Giuliano Aquilani,M/AM (C),50%,10,12,5,5,13,12,5,1,14,6,6,4,2,12,2,6,3,5,5,5,10,8,2,1,1,3,12,3,2,5,1,8,11,1,2,10,1,1,2,2,2,2,2,1,2,4,2,- -  -,Yth
60023826,Kevin Zonzini,M/AM (C),46%,12,10,4,3,17,12,11,4,12,4,5,3,3,5,13,11,11,6,3,4,5,6,2,2,5,9,11,3,3,5,1,4,11,2,2,10,3,3,2,3,1,1,3,3,2,1,3,- -  -,
60030827,Alex Toccaceli,"DM, M (C)",100%,13,9,3,8,12,10,11,4,7,6,5,5,3,7,11,5,6,4,4,6,3,10,3,3,2,2,7,3,3,2,1,6,11,1,3,7,1,3,1,3,2,1,3,3,3,3,3,- -  -,Ctr
2000187829,Nicola Palma,M/AM (C),43%,12,13,7,4,13,13,8,7,11,8,4,5,4,12,12,6,11,8,3,6,9,10,4,4,3,6,13,4,3,11,2,6,13,4,3,9,2,2,3,1,3,1,1,2,4,3,1,- -  -,Yth
2000192784,Lorenzo Meluzzi,M (C),55%,11,8,4,3,12,9,12,5,6,5,5,5,4,7,17,7,2,4,5,5,8,10,3,3,1,4,12,3,2,4,1,9,12,1,3,9,1,3,1,1,2,1,2,3,3,1,2,- -  -,
2000163053,Alan Cerquetti,M/AM (C),44%,4,5,3,6,13,5,6,3,8,4,2,4,4,10,14,7,10,5,2,4,7,5,3,1,3,8,12,3,3,4,1,5,4,2,3,7,2,4,2,3,1,2,2,1,2,3,2,- -  -,
47044964,Terence Agius,"DM, M/AM (C)",59%,12,12,9,2,7,12,10,2,10,5,5,4,9,11,6,8,8,7,6,10,5,11,3,1,8,5,12,3,3,3,1,5,9,1,3,7,1,3,2,2,2,3,1,1,1,3,3,- -  -,
2000027588,Davide Lisi,M (C),59%,10,12,5,9,11,10,5,4,10,4,4,6,4,8,7,5,13,6,6,6,6,10,3,3,4,2,13,3,1,4,1,6,6,1,3,9,4,1,3,1,2,3,2,2,3,3,1,- -  -,
2000200976,Luca Lai,M/AM (C),78%,14,9,13,4,15,10,11,6,7,8,3,8,5,13,5,7,4,6,2,12,9,12,2,4,4,8,13,4,2,11,3,7,12,1,4,11,1,3,2,3,3,2,3,1,3,1,1,- -  -,Yth
47066128,Marcus Grima,M/AM (C),53%,6,5,13,4,10,7,8,4,14,9,4,6,7,12,15,13,10,8,8,8,15,12,5,3,11,8,13,6,1,7,3,3,14,1,4,14,1,4,1,3,1,3,3,3,3,1,1,- -  -,
2000050026,Mattia Ramundo,M/AM (C),50%,7,9,6,6,15,9,8,5,7,8,3,7,6,9,14,9,7,9,6,6,11,8,5,5,9,7,14,5,4,8,1,6,8,3,4,10,3,2,1,3,1,3,2,2,1,3,3,- -  -,
60021981,Luca Tomassoni,M (C),51%,9,12,4,1,13,10,11,1,9,8,4,9,4,12,15,8,6,6,5,4,8,9,1,2,1,4,12,2,1,5,1,7,9,1,4,7,2,3,2,3,1,1,3,1,3,1,1,- -  -,
2000200112,Precious Linus Tenebe,M/AM (C),36%,14,13,5,1,13,14,6,1,7,8,6,7,5,8,12,9,5,6,6,7,7,10,5,5,4,9,11,5,3,7,3,6,8,4,4,9,3,1,2,4,4,1,1,3,1,3,1,- -  -,
2000020683,Francesco Boldrini,M (C),67%,12,12,4,3,12,12,9,8,9,3,4,1,5,10,11,6,1,5,7,5,6,10,1,3,4,1,8,3,3,4,1,10,5,3,4,7,1,3,3,1,1,2,2,2,1,2,2,- -  -,
43323173,Federico Dolcini,M/AM (C),38%,13,13,4,9,12,13,4,2,10,6,3,2,3,10,15,10,11,9,5,4,6,5,3,3,5,10,9,3,3,3,1,2,3,2,4,9,1,3,3,2,4,3,4,2,3,1,4,- -  -,
