UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000109451,Edijs Bokāns,M/AM (C),56%,8,12,5,8,11,12,6,3,14,6,7,4,4,13,18,8,10,7,4,6,12,10,4,3,6,7,6,4,4,6,1,4,7,5,3,8,1,3,1,3,1,2,1,2,1,3,1,- -  -,
19249406,Lucas Villela,"M (C), AM (LC)",43%,13,11,12,5,13,12,10,8,8,10,6,11,10,11,15,15,8,11,5,10,13,13,12,9,14,10,13,13,5,13,4,4,13,12,4,14,2,2,2,3,2,1,1,2,4,3,3,- -  -,
2000113773,Timurs Volosovs,M/AM (C),50%,13,11,6,7,11,12,7,4,15,5,5,7,2,12,16,9,11,7,6,5,8,10,4,2,3,7,11,3,3,3,1,4,8,1,4,9,3,1,3,2,1,2,1,2,1,1,4,- -  -,Ama
71090777,Stanislav Sharay,"M (LC), AM (L)",54%,13,12,10,8,8,12,10,8,6,6,9,15,12,12,7,11,6,12,11,12,12,14,10,9,11,10,9,9,4,10,6,5,12,4,4,12,3,3,3,2,3,1,1,1,1,1,2,- -  -,
2000196801,Roberts Kukulis,M (C),51%,13,13,5,12,11,13,13,3,11,6,1,5,6,9,6,5,12,6,3,5,8,10,4,1,1,5,8,4,1,5,4,6,7,1,4,5,3,3,3,1,2,2,3,2,3,2,2,- -  -,Ama
2000127407,Danylo Krevsun,M/AM (C),40%,13,11,9,7,12,11,10,6,14,9,6,12,7,11,11,12,1,10,5,9,11,12,6,6,9,10,15,7,5,7,1,6,11,5,4,12,1,3,2,1,1,3,2,2,1,3,3,- -  -,
71104572,Serhiy Buletsa,M/AM (RLC),49%,12,11,15,5,13,12,12,10,10,12,10,13,8,12,9,14,11,12,11,12,12,10,14,10,13,10,13,13,9,14,6,4,12,10,5,13,3,4,3,1,2,3,1,2,2,4,2,- -  -,
2000116744,Baruhs Rezņikovs,M (RC),62%,14,13,6,3,7,13,9,4,7,6,4,4,2,6,12,7,6,7,2,5,8,6,5,6,7,5,6,4,1,6,1,6,9,1,5,6,3,2,3,1,2,2,1,2,1,3,2,- -  -,Ama
2000019806,Niklāvs Skrinda,M (C),33%,12,9,1,15,12,11,12,5,14,7,1,5,3,5,8,5,7,7,3,6,11,6,4,3,4,4,13,4,5,7,4,6,13,5,5,8,2,1,2,1,4,1,1,2,1,3,2,- -  -,Ama
2000206500,Maksym Orikhovskyi,"DM, M/AM (C)",100%,13,11,6,4,11,12,5,5,13,7,6,6,4,11,4,6,11,5,5,6,12,9,2,1,1,2,11,3,4,5,1,3,8,2,5,9,2,2,2,3,3,3,1,1,1,4,4,- -  -,Yth
