UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
23214498,Ibrahim Sinan,M (C),100%,8,10,3,8,14,8,12,5,5,4,4,5,3,7,15,6,12,2,4,4,10,10,2,1,2,2,8,1,1,1,1,3,5,1,1,10,3,3,4,3,3,2,1,3,3,3,3,- -  -,
40035954,Vijay Ponnurangam,M/AM (C),43%,11,11,2,4,13,11,8,3,14,1,2,3,2,5,12,7,10,5,3,4,10,9,1,1,2,5,4,1,1,3,1,3,4,2,1,5,3,3,1,3,3,3,1,3,1,3,3,- -  -,
23161223,Jayantha Soysa,M/AM (RC),29%,12,12,4,1,5,12,4,1,11,3,3,2,2,4,10,6,12,6,1,4,5,5,3,3,2,5,7,1,2,3,1,1,3,1,1,6,1,2,2,3,3,2,2,3,1,1,3,- -  -,
23214287,Mohamed Irufaan,M/AM (RLC),39%,12,12,4,1,8,12,8,2,8,4,5,4,4,9,8,9,12,9,3,5,9,10,3,5,3,6,7,3,1,3,1,3,7,2,2,9,3,1,3,2,1,1,2,2,1,3,1,- -  -,
40037837,Sangdingliana,M/AM (C),55%,8,9,6,8,7,9,11,5,8,7,4,12,4,10,14,7,8,3,4,6,8,11,4,3,5,4,5,3,3,4,1,5,8,1,2,7,1,3,1,3,2,2,1,3,3,2,1,- -  -,
23161548,Sameera Perera,M (RC),100%,12,12,4,3,15,12,11,1,5,5,5,5,4,5,5,5,10,5,5,4,6,6,3,3,5,3,9,3,2,3,1,5,4,1,2,6,2,3,3,2,1,3,1,1,1,1,2,- -  -,
2000200942,Ugyen Thinley Wangdi,M (C),47%,12,12,4,3,12,11,5,1,13,4,3,8,2,6,14,5,10,7,3,5,9,10,3,1,3,1,12,3,3,5,2,6,10,1,2,9,1,2,3,3,2,3,4,1,2,2,3,- -  -,
2000151634,Sardar Abbas,M (C),73%,13,13,4,5,17,14,6,2,10,3,6,2,4,9,17,5,8,6,2,5,8,9,3,3,1,4,10,3,2,4,1,8,11,1,2,10,1,3,2,1,3,1,2,2,3,1,3,- -  -,
23161792,Sivapragasam Krishanth,M (C),34%,13,13,4,3,12,13,6,1,9,7,1,6,3,10,6,5,12,3,4,6,9,10,3,1,2,2,3,3,3,7,1,6,8,1,2,8,2,4,1,2,1,2,2,4,3,3,1,- -  -,
2000229731,William Pauliankhum,M/AM (C),60%,12,12,4,4,11,12,5,2,7,3,3,8,3,11,14,10,3,6,1,5,5,10,2,2,4,5,7,3,1,3,1,1,5,1,2,9,1,1,3,1,3,1,3,3,4,3,3,- -  -,
23454144,Youssef Atris,M (C),50%,12,10,5,5,12,12,13,12,7,7,7,7,5,10,4,7,7,9,7,6,13,10,2,4,4,4,13,5,2,9,1,7,13,1,3,9,3,1,2,3,3,3,3,3,1,1,1,- -  -,
23161542,Sampath Amaradasa,M (RC),32%,11,13,5,4,13,13,5,1,6,5,6,5,5,13,8,5,12,6,1,6,7,10,3,5,6,4,10,3,1,4,1,5,10,2,3,5,3,2,3,2,1,1,2,3,1,2,2,- -  -,
2000201124,Maraz Hossain,M (C),62%,12,7,4,9,11,8,6,5,8,8,1,12,4,12,5,5,3,4,2,5,4,10,3,5,5,1,8,3,3,5,1,5,3,1,3,7,3,3,3,4,1,3,1,2,1,3,2,- -  -,
40007695,Shilton D'Silva,"DM, M (C)",67%,10,11,8,6,7,9,8,4,7,5,12,4,11,6,15,12,15,6,4,15,10,14,7,5,3,5,7,10,3,6,1,2,6,1,3,8,2,2,3,1,3,3,3,2,3,3,3,- -  -,
23214612,Ahmed Abdulla,M (C),43%,12,12,4,3,7,12,8,2,7,7,3,4,4,5,8,5,5,2,5,5,12,10,1,3,1,1,10,2,3,7,1,7,12,3,3,7,1,1,3,1,3,1,2,2,2,2,3,- -  -,
23159749,Chathuranga Silva,M (C),100%,7,11,1,6,11,7,9,1,15,1,2,5,2,11,15,5,9,1,4,4,11,9,1,2,1,1,5,2,1,4,1,5,11,1,3,6,3,3,4,3,2,2,3,2,3,3,2,- -  -,
23159803,Kanagaraja Sudarshan,M/AM (C),32%,12,13,5,4,13,13,11,1,11,5,6,6,5,11,3,6,9,5,6,5,8,6,4,1,4,7,10,4,3,6,1,4,5,3,3,6,2,2,3,1,2,2,1,2,1,2,2,- -  -,
40010672,Quan Gomes,"DM, M (C)",48%,9,13,5,4,11,10,11,4,6,9,5,4,10,8,6,5,8,5,3,11,4,16,9,6,4,3,6,4,3,6,1,9,7,2,3,4,3,1,1,3,3,3,2,1,3,3,2,- -  -,
23161842,Mohamed Abdullah Mohamed Najibdeen,M/AM (C),45%,13,9,6,11,9,11,7,6,15,7,6,5,5,5,4,11,11,5,5,6,6,11,4,4,6,7,12,4,4,3,2,6,8,2,3,7,1,2,3,3,1,1,1,2,3,1,3,- -  -,
2000054676,Mohamed Shapon,M (C),57%,12,12,4,1,12,12,10,1,8,4,3,7,3,7,8,5,9,6,4,5,11,10,3,3,1,2,10,3,2,5,1,7,8,1,3,6,3,3,3,1,2,3,3,2,2,3,3,- -  -,Inj
23193702,Yousuf Sifat,M (C),48%,12,12,4,2,11,12,10,1,11,4,1,5,3,11,8,6,7,5,4,4,6,9,1,1,2,2,6,1,1,4,1,7,5,3,3,11,1,1,3,3,2,2,2,2,4,4,3,- -  -,
23342005,Orgyen Tshering,M/AM (C),43%,12,9,4,5,16,9,6,2,11,6,6,6,4,10,5,13,8,8,1,5,12,11,3,2,5,2,12,4,1,4,1,5,10,1,3,10,1,2,1,2,4,2,3,2,1,2,3,- -  -,
2000044381,Imran Hossain Rubel,M (C),46%,12,12,5,1,11,12,6,3,9,5,6,9,5,10,3,5,9,5,4,6,6,9,4,2,2,2,12,4,4,3,1,6,10,1,3,7,3,1,1,2,1,3,2,3,3,2,1,- -  -,
2000043133,Mohammad Rockey,M/AM (C),72%,13,9,5,3,10,12,12,3,11,4,1,5,4,7,11,13,6,7,5,6,12,11,1,2,5,6,8,3,4,3,2,4,9,3,3,7,1,1,1,3,2,3,1,2,2,3,2,- -  -,
1025619,Shamveel Qasim,M/AM (C),19%,4,5,6,3,12,5,6,1,12,7,5,7,6,12,15,14,9,10,8,8,11,11,6,3,3,12,13,6,6,5,2,8,12,2,4,8,2,4,2,1,2,2,2,2,1,2,3,- -  -,Inj
2000089684,Manish Thapa,"DM, M (C)",63%,14,12,6,3,13,11,7,1,8,7,4,5,6,10,10,5,12,2,9,6,9,11,1,3,3,3,8,4,2,5,1,4,7,1,4,9,1,3,2,2,2,2,3,2,1,3,1,- -  -,
23214728,Mohamed Zaidh,M (C),47%,13,13,5,1,16,13,11,4,7,3,3,10,3,12,14,5,6,6,3,5,9,9,3,3,3,3,5,4,4,5,1,7,12,4,4,7,1,2,3,3,1,1,1,4,2,2,2,- -  -,
54200760,Biplu Ahmed,"M (C), AM (RL)",28%,13,11,3,4,12,13,6,3,11,8,6,7,6,10,6,8,9,9,6,6,8,11,4,5,13,12,5,5,4,6,4,4,11,5,4,7,2,3,2,2,3,3,1,1,1,1,3,- -  -,Ctr
2000045904,Nayan Miah,M (C),50%,12,9,4,8,11,10,9,3,14,7,1,7,4,11,6,5,1,3,3,6,13,11,4,3,2,5,10,4,2,3,1,6,12,3,4,6,1,3,2,2,1,1,2,4,2,3,3,- -  -,
