UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
23342379,Mohd Idzarul Hidayat Matassan,M/AM (C),77%,11,11,2,5,14,11,8,3,13,3,3,4,1,4,7,10,2,5,2,4,7,9,1,1,1,4,4,1,1,1,1,1,7,2,1,8,1,2,3,1,3,1,2,3,1,3,3,- -  -,Ama
23342417,Mohd Hardiani Metusin,M (C),64%,11,10,2,1,10,9,6,3,10,3,3,2,1,10,3,5,3,4,3,3,8,8,1,1,1,1,7,1,1,2,1,3,5,1,1,4,3,2,2,3,3,2,2,1,2,1,1,- -  -,Ama
23342627,Mohd Faiz Fakhrur Razi Muhd Rasyid,M/AM (RC),44%,12,12,3,1,11,12,11,1,9,6,1,2,1,4,5,11,9,3,1,4,3,9,1,3,5,1,3,1,1,3,1,1,5,1,1,7,1,2,2,3,1,3,2,4,2,3,4,- -  -,
23336850,Akkarapong Pumwiset,"M (C), AM (LC)",57%,12,12,5,3,12,12,12,2,8,6,5,6,3,10,5,12,9,10,6,5,12,7,4,5,7,5,12,3,4,5,1,3,7,3,1,11,4,1,2,2,2,1,1,1,2,3,2,- -  -,
23342371,Saifulrizan Nayan,M/AM (LC),37%,12,9,3,8,16,7,3,3,15,5,5,4,3,11,14,5,6,4,3,4,5,8,1,3,5,4,5,1,1,3,1,2,5,1,1,5,3,3,1,3,2,3,1,2,1,2,2,- -  -,Ama
23342440,Mohd Nazhim Suhaili,M (C),60%,11,8,1,6,12,10,11,2,11,2,1,2,1,8,12,5,5,3,1,3,9,8,1,1,1,1,7,1,1,2,1,2,11,1,1,6,1,1,3,3,1,3,1,3,3,3,1,- -  -,Inj
23342420,Mohd Noor Hidayah Yassin,M (C),45%,6,10,3,12,12,11,8,5,10,3,1,2,1,10,3,5,3,3,2,4,5,9,1,1,1,1,9,1,1,1,1,5,3,1,2,5,2,1,3,2,3,3,1,3,2,2,1,- -  -,Ama
23342595,Mohd Yusri Suhaili,"DM, M (C)",79%,12,11,3,1,8,12,8,2,7,4,1,3,3,11,2,5,10,2,7,4,7,8,1,1,1,2,2,1,1,1,1,4,7,1,2,5,4,2,3,1,3,2,3,1,2,1,2,- -  -,
23123683,Santipab Ratniyom,"M (C), AM (RLC)",74%,12,13,6,1,6,13,12,1,8,7,7,5,6,8,12,12,10,11,3,7,6,11,5,7,7,8,7,5,5,6,4,4,8,1,2,12,3,3,3,2,3,2,2,1,3,2,1,- -  -,
23290895,Chaowasit Sapsakunphon,M/AM (C),46%,12,12,5,7,15,12,12,3,9,6,7,7,5,11,13,11,8,8,6,6,12,10,4,4,6,6,10,4,1,6,1,5,8,1,2,9,2,3,1,2,1,3,2,2,2,2,3,- -  -,
2000153021,Dom Lucas,M/AM (C),70%,13,9,1,8,12,11,10,3,5,7,6,6,4,12,12,13,9,4,5,4,9,5,4,3,3,8,11,4,1,3,1,5,6,4,3,12,3,3,3,2,1,2,1,2,3,2,3,- -  -,Inj
23342626,Abdul Al-Wardi Abdul Hamid,M (C),61%,13,13,6,1,15,12,13,3,13,6,3,8,4,12,10,5,10,9,5,6,5,11,5,4,3,4,12,5,4,6,5,9,12,3,3,7,1,2,2,1,2,1,2,2,2,2,2,- -  -,Ctr
2000018190,Lin Htet Soe,M (C),52%,12,12,5,4,10,11,6,3,12,8,4,6,5,10,15,5,10,6,5,5,11,4,1,4,4,2,13,3,4,4,3,9,12,1,3,10,4,3,2,1,3,2,2,1,2,3,3,- -  -,Ctr
