UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
13134632,Clifford Aboagye,"M (RC), AM (C)",25%,14,12,10,5,15,13,13,5,8,11,10,10,11,11,8,15,6,13,12,11,13,12,12,12,15,10,13,12,9,10,9,5,13,11,3,15,1,3,1,1,1,4,3,2,1,2,4,- -  -,
51072325,Kevin Castañeda,M/AM (C),46%,11,14,13,8,9,12,10,12,11,13,7,15,12,13,13,13,11,12,9,13,13,10,11,11,13,13,14,14,7,16,11,6,14,13,5,14,1,1,4,3,2,2,3,1,2,2,2,- -  -,Inj
2000033941,Zakaria Bahous,M (C),54%,10,7,14,8,12,8,7,5,15,10,4,7,9,15,9,6,10,10,8,14,13,10,8,7,4,4,15,8,8,7,2,10,12,3,5,12,3,2,1,2,2,3,1,3,3,3,2,- -  -,
72022361,Sergio Camargo,M/AM (C),65%,11,10,10,5,10,11,11,13,12,11,10,9,11,12,15,13,11,13,9,11,13,12,10,8,12,11,10,11,7,10,8,5,10,11,5,12,3,1,1,3,3,3,1,4,3,2,2,- -  -,Inj
51054790,Alan Medina,"M (RC), AM (R)",14%,13,14,9,9,10,14,9,8,9,11,9,9,11,12,15,12,9,13,8,10,13,9,14,13,13,10,14,12,6,13,12,7,14,12,5,13,2,2,1,3,1,2,1,1,2,4,3,- -  -,
954205,Rubens Sambueza,"M (C), AM (RLC)",38%,8,9,12,7,11,8,8,10,15,10,12,11,12,12,12,16,14,12,9,11,15,13,13,14,13,11,15,15,7,14,10,5,14,16,6,16,1,1,3,2,3,3,3,3,2,2,1,- -  -,
20050127,Ted Ku-DiPietro,M/AM (C),23%,11,13,10,7,12,11,9,9,7,12,10,16,8,10,12,11,14,9,12,15,12,10,10,10,11,12,10,12,5,11,7,7,11,11,6,13,2,3,4,3,3,4,2,2,1,1,4,- -  -,Loa
67258407,Riqui Puig,M/AM (C),38%,13,15,14,5,15,11,10,8,5,16,10,15,13,14,11,16,10,14,6,11,17,7,9,11,15,7,16,10,6,10,6,5,16,11,6,17,2,4,3,3,1,2,1,1,3,2,1,- -  -,
67225486,Álvaro Fidalgo,"M (C), AM (LC)",41%,14,15,12,6,13,14,14,6,12,15,12,12,12,13,16,16,13,14,10,14,17,13,10,13,14,13,15,8,6,12,12,8,17,10,6,15,2,2,2,3,1,3,2,1,1,1,1,- -  -,
72044871,Alejandro Zendejas,"M (LC), AM (RL)",40%,15,15,12,6,15,14,13,5,8,13,12,13,13,15,11,12,10,15,12,13,15,13,12,15,16,12,15,11,8,12,11,6,15,11,7,15,2,2,2,2,1,1,2,4,2,3,3,- -  -,Wnt
37041867,Jamiro Monteiro,M/AM (C),54%,14,12,12,11,13,14,14,9,7,12,12,12,10,11,10,14,7,14,7,15,12,13,11,9,13,10,14,11,11,11,4,6,14,12,7,13,2,1,3,1,2,3,2,1,2,1,3,- -  -,
42038668,Gadi Kinda,"M (RC), AM (RLC)",61%,13,13,10,8,15,13,12,7,9,13,6,12,12,14,11,16,7,14,4,13,15,14,8,9,14,11,14,6,7,11,4,9,12,8,7,13,2,2,1,1,1,2,3,2,1,3,1,- -  -,
14077425,Tomás Pochettino,"M (RC), AM (C)",42%,12,14,12,8,12,13,13,11,10,13,10,12,13,12,10,11,10,13,12,14,14,13,14,10,12,11,13,13,8,13,7,8,14,9,7,15,2,3,2,1,3,3,2,2,3,1,1,- -  -,
51001631,Luis Montes,M/AM (C),51%,8,9,11,4,11,10,8,5,13,13,14,13,14,15,13,15,12,14,9,13,15,12,10,14,11,12,14,11,8,14,13,6,13,11,7,16,2,1,2,3,3,3,1,4,3,1,2,- -  -,
19409291,Max Alves,"DM, M/AM (C)",55%,13,13,10,8,9,13,12,10,10,11,13,13,11,11,10,14,5,10,8,12,12,12,10,11,13,11,13,8,8,12,6,6,13,9,7,13,2,2,1,1,3,3,3,1,1,3,2,- -  -,
20046456,Noah Verhoeven,"M (C), AM (RLC)",75%,10,12,13,6,11,10,11,10,7,14,9,12,11,13,4,9,7,13,8,12,12,12,12,11,10,8,10,11,7,11,6,8,13,8,7,10,2,3,2,2,1,1,1,2,2,3,1,- -  -,
72056243,Marcelo Palomino,M/AM (C),25%,12,12,15,6,5,11,5,10,10,12,6,12,13,10,3,10,10,11,6,9,12,9,10,11,13,9,12,11,6,11,7,5,11,5,7,14,1,2,3,1,2,4,1,3,2,1,1,- -  -,Loa
2000088940,Diego Luna,M/AM (C),100%,9,12,15,7,15,10,9,12,10,11,9,11,8,15,14,8,4,10,11,14,10,11,7,8,13,8,15,9,9,9,2,11,12,6,7,10,3,1,4,3,2,2,2,1,1,2,1,- -  -,Loa
51049505,Alan Rodríguez,M/AM (C),33%,12,12,12,10,9,12,11,8,8,10,6,7,10,10,11,10,7,10,9,10,11,10,11,10,12,10,12,7,12,10,11,7,12,11,8,12,1,2,4,4,4,1,3,3,3,2,2,- -  -,
2000069118,Rida Zouhir,"DM, M (C)",82%,10,7,9,4,13,10,9,13,15,10,5,10,12,12,6,5,7,6,14,13,9,14,7,8,8,8,14,5,8,8,5,7,11,4,8,9,3,3,3,3,1,1,2,2,3,1,1,- -  -,Inj
2000031935,Bryce Duke,M/AM (C),50%,14,14,11,6,12,13,12,8,8,12,10,12,9,11,12,12,6,10,8,15,12,11,10,11,13,9,12,6,7,11,10,8,14,9,8,13,1,2,1,2,4,4,3,2,2,3,3,- -  -,
51067962,Fernando Beltrán,"DM, M (C)",64%,13,14,12,6,16,14,16,9,9,14,14,10,13,13,8,14,7,10,11,13,13,16,11,11,13,8,13,9,6,8,7,12,14,7,8,14,1,2,3,2,3,3,2,2,2,3,3,- -  -,
78096631,Vicente Poggi,"DM, M (C)",36%,12,11,12,7,9,13,9,11,14,12,12,11,12,12,3,11,8,8,12,13,15,11,9,12,10,9,13,10,7,14,5,13,11,2,8,12,3,1,2,3,3,1,2,1,2,2,1,- -  -,
72039080,Kyle Bekker,M/AM (C),65%,10,10,11,9,12,9,14,9,6,10,6,10,9,10,10,8,12,11,12,10,13,9,12,10,10,11,12,13,8,12,3,6,13,9,8,12,1,1,2,1,1,1,1,1,1,3,3,- -  -,
2000022500,Isaiah Johnston,"DM, M/AM (C)",59%,11,13,12,9,10,10,12,12,9,11,11,12,10,8,10,12,8,11,10,11,13,12,10,6,12,11,10,6,7,9,10,9,12,9,8,11,3,1,1,2,3,3,3,1,3,2,3,- -  -,
20042277,Aidan Daniels,M (LC),59%,13,13,12,8,12,11,12,11,6,10,10,11,9,10,9,9,9,9,8,12,12,12,10,9,11,7,11,10,9,7,5,7,13,6,8,12,2,1,1,3,2,2,4,1,1,2,2,- -  -,
78018171,Nicolás Lodeiro,M/AM (RLC),54%,12,14,9,6,16,13,15,13,7,11,10,11,12,13,14,13,14,13,5,15,15,16,14,14,13,14,13,14,10,12,1,6,14,13,8,14,2,3,3,1,2,2,3,3,1,2,1,- -  -,
28084759,Emerson Hyndman,"DM, M/AM (C)",50%,13,13,14,6,16,13,14,9,11,11,10,12,11,11,13,12,6,13,14,14,14,13,11,9,12,9,14,11,5,8,5,8,13,7,9,14,1,1,1,1,4,2,2,2,2,1,2,- -  -,
14022096,Federico Mancuello,"DM, M (C)",57%,8,10,11,9,13,10,12,10,15,13,13,15,15,15,18,13,14,13,13,15,16,14,15,14,12,10,14,14,6,14,8,11,15,12,9,14,2,3,3,2,1,3,3,4,1,2,2,- -  -,Opt
51074866,Pável Pérez,M/AM (C),46%,13,10,11,4,14,12,12,8,12,12,9,12,13,12,8,13,11,12,12,12,13,13,12,12,14,13,10,12,10,14,13,7,11,11,9,12,1,3,2,2,1,1,1,4,2,1,4,- -  -,
14102336,David Barbona,"M (RC), AM (RLC)",49%,13,14,13,9,14,12,13,11,8,8,10,12,11,12,13,15,8,13,10,12,12,14,12,14,13,11,15,13,8,12,3,9,13,11,9,11,1,2,2,2,3,3,1,3,2,3,1,- -  -,
51068050,Edson Martínez,M (C),90%,13,13,9,5,6,10,8,7,8,12,5,7,10,14,9,5,9,12,9,9,13,12,8,6,10,8,11,6,3,10,1,12,14,8,9,14,1,3,2,2,1,2,2,3,3,2,3,- -  -,
72051279,Eryk Williamson,"DM, M (C)",82%,13,13,14,8,11,13,13,11,12,12,10,11,10,13,11,9,8,11,9,12,13,11,12,12,13,10,12,12,9,13,8,10,14,9,9,12,3,1,4,3,3,1,3,2,3,1,3,- -  -,
67185039,Wilfrid Kaptoum,M/AM (C),67%,13,15,14,7,15,12,12,11,8,12,13,13,10,13,10,13,6,13,15,12,15,12,10,10,14,8,15,10,12,9,7,9,13,12,9,15,3,1,1,3,3,2,2,2,1,3,3,- -  -,
20015337,Charlie Trafford,"DM, M (C)",78%,9,10,14,15,12,9,13,13,12,10,8,12,10,11,12,8,12,11,9,12,11,13,7,8,9,7,5,9,11,12,7,8,12,7,9,12,2,3,2,2,1,4,2,1,2,1,3,- -  -,
20042145,Shamit Shome,M/AM (C),46%,11,13,11,7,13,13,13,9,4,11,8,10,12,9,15,14,11,10,8,11,12,13,12,11,11,6,11,9,7,8,1,8,12,9,9,11,1,1,1,1,1,5,1,1,1,1,1,- -  -,
51013661,Juan Pablo Vigon,"DM, M (C)",56%,12,13,10,9,11,12,11,8,7,13,10,14,15,13,12,12,16,14,14,15,15,14,15,14,2,13,15,13,8,12,10,12,16,14,9,15,3,1,3,2,3,2,2,2,2,1,1,- -  -,
2000037611,Jack McGlynn,M (C),40%,10,12,9,10,10,9,11,10,8,11,10,12,9,13,15,10,10,13,10,10,14,11,11,12,11,8,12,12,8,12,6,10,13,6,10,13,2,1,2,3,2,2,2,2,1,1,2,- -  -,Int
2000063146,Juan Castilla,"DM, M/AM (C)",25%,13,11,15,4,11,11,5,4,14,10,9,8,9,14,15,10,9,9,11,10,11,9,4,7,7,9,14,5,8,9,2,9,15,1,10,12,1,2,2,3,3,1,1,2,1,1,1,- -  -,Loa
51042482,Leonel López,"DM, M/AM (C)",58%,13,14,11,7,12,13,16,9,9,11,9,12,10,12,10,15,12,14,13,14,12,16,5,7,8,6,11,11,9,9,10,11,11,10,10,13,1,3,2,3,2,1,4,1,2,2,2,- -  -,
2000065487,Cédric Toussaint,"DM, M/AM (C)",47%,10,12,11,7,11,11,12,12,13,12,12,13,11,11,6,7,10,8,14,10,11,12,6,5,10,8,10,5,12,8,10,11,11,8,10,9,2,1,1,2,2,2,2,2,2,3,3,- -  -,
51055060,Francisco Contreras,M (C),60%,13,10,14,8,14,13,13,10,12,11,3,12,10,15,12,6,3,11,7,8,14,14,7,12,13,9,11,11,7,9,7,8,12,4,10,12,1,3,2,1,2,1,3,1,1,2,2,- -  -,
51072531,Jorge Díaz,"M (LC), AM (L)",52%,13,13,10,8,12,12,12,8,11,13,11,12,11,12,15,12,9,11,12,13,13,13,8,10,12,7,13,10,7,11,5,9,13,8,10,12,1,2,1,3,3,3,2,2,3,1,3,- -  -,
2000155497,Sofiane Djeffal,M/AM (C),71%,12,12,12,9,9,11,15,10,11,10,11,11,11,9,17,14,9,9,12,11,12,12,11,10,13,12,11,14,10,13,8,9,13,14,10,12,1,1,2,1,2,3,3,2,2,3,3,- -  -,
63010485,Ján Gregus,"DM, M (C)",100%,12,12,11,13,14,13,14,10,14,13,14,11,12,10,13,10,10,11,10,13,14,16,13,10,12,8,13,13,4,15,4,7,14,12,10,14,2,1,2,1,1,1,1,1,1,1,1,- -  -,
72023345,Darlington Nagbe,"DM, M (C)",50%,13,14,15,8,13,12,11,9,8,12,9,11,13,13,12,15,14,13,10,14,15,15,9,9,16,9,14,11,10,12,5,10,14,10,10,14,2,1,2,2,2,2,1,4,4,1,2,- -  -,
