UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000215067,Mathias Kaarsbo,M/AM (C),50%,11,9,6,5,15,10,7,4,12,5,3,6,1,13,6,6,1,4,4,5,12,10,3,3,2,1,11,2,2,2,1,8,12,1,2,13,3,2,3,2,2,2,2,1,2,2,1,- -  -,Ama
32022447,Dan í Soylu,M/AM (C),60%,9,13,13,8,12,10,13,6,9,11,11,10,12,9,14,8,5,7,4,10,12,12,7,7,8,8,13,6,7,8,1,4,12,9,3,12,1,2,1,4,2,3,3,2,2,1,3,- -  -,
27111969,Julius Eskesen,M (RC),40%,14,13,11,7,12,12,14,8,12,14,8,10,9,10,13,14,11,11,6,13,14,16,13,13,13,7,12,11,5,8,5,3,13,11,4,14,2,1,2,2,3,1,2,2,3,2,3,- -  -,
32007668,Niels Pauli Danielsen,"M (LC), AM (C)",36%,9,5,6,5,13,9,12,5,6,8,4,8,9,13,8,7,5,11,3,11,11,9,7,5,5,4,10,8,5,7,3,4,11,16,4,9,1,1,1,1,1,1,1,1,1,1,1,- -  -,Inj
32008349,Edvin Jakobsen,"DM, M (C)",44%,9,10,11,8,8,11,11,8,11,10,6,8,10,12,11,8,15,9,8,14,11,12,9,7,11,5,11,3,3,7,1,2,11,9,4,11,1,2,1,2,2,2,1,2,2,3,4,- -  -,
32025566,Tóki Johannesen,M/AM (C),45%,12,11,9,7,9,10,10,5,6,5,4,7,6,13,9,12,13,7,8,6,10,7,6,5,9,5,8,5,5,6,3,4,8,3,4,6,1,1,3,2,3,2,2,3,3,1,2,- -  -,
33055785,Lucas Lingman,"DM, M/AM (C)",43%,12,13,11,9,8,12,13,10,8,12,11,11,11,13,14,12,12,13,8,13,12,13,12,11,11,9,11,12,6,10,5,6,13,12,5,12,3,2,4,1,1,2,2,2,2,2,2,- -  -,
33075862,Joakim Latonen,M/AM (C),53%,11,11,9,8,10,10,13,9,8,10,9,12,10,11,11,13,7,10,6,11,11,12,5,8,9,8,11,9,6,13,5,5,10,7,5,12,3,3,2,3,3,2,1,4,2,2,3,- -  -,
93024771,Simon Tibbling,"DM, M (RLC)",57%,12,14,15,7,7,11,11,8,12,13,10,14,11,10,12,11,13,13,10,13,13,14,12,12,13,8,14,11,6,11,7,6,14,8,6,14,3,1,3,2,3,4,1,2,3,1,3,- -  -,
2000086875,Gunnar Reynslág,"DM, M/AM (C)",29%,10,7,6,14,10,8,10,8,7,10,4,8,7,6,7,7,6,9,5,8,9,7,8,9,6,8,11,9,4,10,6,4,9,12,6,10,2,1,2,1,3,2,3,3,2,1,3,- -  -,Yth
2000162374,Samuel Pasanen,M/AM (C),76%,9,11,11,5,9,10,9,8,7,12,3,11,6,10,12,8,10,12,6,9,13,11,6,3,7,8,12,8,8,10,3,6,13,5,6,13,1,2,1,3,3,3,3,3,2,3,2,- -  -,
