UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000036516,Warwick Alaha,M (C),36%,12,13,5,5,12,13,13,4,9,7,5,4,3,10,16,6,14,4,3,6,8,11,2,4,2,2,9,4,3,4,1,6,12,1,1,8,3,1,1,2,3,2,3,3,2,1,4,- -  -,Inj
36522030,Keston James,M (C),39%,11,9,2,5,13,11,4,3,12,4,4,5,2,12,14,5,12,3,2,4,6,9,1,1,1,2,10,1,1,2,1,5,6,1,1,5,3,3,1,2,1,3,1,2,3,2,1,- -  -,Ama
2000056809,Key Viliamu,M (C),49%,12,12,4,7,7,12,12,4,10,3,4,3,2,10,15,5,12,3,6,5,8,10,2,1,1,2,7,2,2,4,1,7,4,1,2,4,1,1,2,3,1,3,1,1,3,2,2,- -  -,Ama
2000039443,Gavin Lio,M (C),47%,9,6,1,8,11,8,8,2,6,3,4,2,1,12,3,5,11,4,2,3,12,5,2,1,1,2,10,2,2,3,1,5,12,1,2,11,1,2,3,1,1,2,2,1,2,1,2,- -  -,Ama
2000013293,Paul Poila,M (C),52%,13,13,4,4,13,13,12,6,13,4,3,5,3,4,9,5,1,4,5,6,6,10,2,3,1,2,7,3,2,3,1,5,5,2,2,3,3,3,1,3,1,2,1,1,2,2,2,- -  -,Ama
2000036532,Ismael Edward,M/AM (C),57%,13,10,6,4,15,13,7,4,5,8,1,6,6,13,9,10,10,6,7,6,12,5,3,1,7,11,8,2,4,6,1,7,11,2,2,6,1,2,2,2,3,2,3,2,1,3,2,- -  -,
30053227,Robert Toukoune,M (LC),50%,13,13,5,6,13,13,12,5,11,6,3,7,5,6,12,5,6,6,5,5,8,7,4,6,4,3,6,4,3,5,1,7,7,2,2,9,2,1,3,3,4,2,2,1,3,2,3,- -  -,
2000057658,Mike Hendry,M (RC),52%,12,12,4,12,15,12,12,3,14,5,3,4,5,6,8,7,9,5,3,5,5,9,4,5,4,2,6,3,3,5,1,6,9,1,2,7,1,1,3,1,1,2,3,3,1,1,1,- -  -,Ama
88020727,Grover Harmon,M/AM (C),52%,7,7,4,8,14,7,8,8,10,6,2,9,10,8,8,9,15,8,5,5,8,8,4,7,6,6,7,4,4,7,1,5,9,4,3,9,4,3,1,1,1,1,3,2,3,3,2,- -  -,
88028388,Daniele Scaroni,M/AM (C),58%,12,9,5,12,9,10,6,6,15,5,6,6,5,7,14,10,6,6,4,6,7,11,4,2,6,6,8,4,4,7,3,5,11,3,3,3,4,1,1,2,3,2,1,3,1,1,2,- -  -,Ama
