UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
82083953,Jahall Greaves,M/AM (C),61%,13,13,5,9,8,13,9,6,6,9,7,6,7,8,19,7,5,6,6,6,6,11,4,1,7,7,11,4,8,8,1,3,11,4,5,6,1,1,3,2,2,1,2,1,2,1,2,- -  -,Inj
86000673,Jesús Meza,M/AM (C),45%,11,13,13,4,12,9,9,9,14,13,11,12,11,12,16,15,12,11,9,14,13,16,8,10,13,7,12,8,4,10,4,6,13,12,5,13,3,1,3,2,3,1,3,2,2,2,1,- -  -,
86016682,José Torres,"M (C), AM (RC)",49%,13,14,13,5,12,12,13,8,13,12,10,12,11,12,7,9,9,12,8,11,13,13,13,12,11,6,12,8,5,8,6,6,12,8,5,12,3,3,2,1,1,2,4,2,3,2,3,- -  -,
76016441,Rafael Navarro,M/AM (C),50%,10,11,11,10,11,11,11,11,8,12,11,13,13,13,14,12,15,12,8,12,14,12,13,13,13,10,13,12,8,10,4,5,13,13,5,12,3,2,1,3,3,2,3,3,1,3,2,- -  -,
82088870,Rodney Dalfour,M/AM (C),70%,9,8,7,14,10,8,8,6,5,10,5,9,8,12,15,12,6,12,9,8,12,13,7,7,3,13,9,7,6,12,5,8,12,9,5,13,3,1,3,1,1,3,2,2,1,3,2,- -  -,
76062362,Juan Diego Lobo,M/AM (C),49%,12,13,11,8,12,12,12,10,9,12,10,11,10,12,11,12,3,13,9,10,13,12,12,12,14,10,12,10,7,10,4,4,12,12,5,12,2,2,3,3,2,2,1,1,1,2,1,- -  -,
86012148,Fernando Gaibor,M/AM (C),42%,11,13,13,8,12,13,12,10,4,12,12,17,13,12,15,14,11,9,7,12,15,11,16,15,10,5,16,14,11,14,8,5,15,16,5,16,2,3,2,1,1,1,2,1,2,1,3,- -  -,
2000106833,Emmanuel Lome,M/AM (C),46%,9,11,5,4,5,10,13,6,11,6,4,7,4,13,4,10,13,10,5,6,7,10,4,5,6,7,13,5,5,9,2,4,13,1,5,10,3,1,3,1,3,2,2,3,2,2,1,- -  -,Ama
76051118,José Andrade,M (C),59%,12,12,11,7,12,12,12,10,9,11,11,11,10,12,10,11,3,12,9,10,13,10,10,11,12,10,12,10,7,9,4,6,12,6,6,12,3,2,3,2,1,3,3,3,3,3,1,- -  -,
82077978,Hans Cosset,M/AM (C),60%,3,3,5,6,15,3,6,3,11,7,3,10,7,15,10,11,9,11,7,8,15,11,4,6,3,13,14,7,4,6,4,5,11,8,6,13,3,4,1,1,3,3,2,1,4,1,2,- -  -,
82078007,Redgy Tisserand,M/AM (RLC),44%,12,12,5,6,15,12,11,4,15,5,6,6,5,7,17,13,3,7,3,6,6,11,4,6,4,10,12,4,4,4,1,4,10,6,6,9,1,4,1,2,1,2,1,1,1,3,2,- -  -,
76046194,Ronaldo Tavera,M (C),54%,12,12,12,7,12,11,12,10,7,12,10,10,12,12,11,10,11,12,10,12,12,12,10,11,12,10,12,10,7,10,4,6,13,10,6,12,2,1,4,4,2,4,2,3,1,2,2,- -  -,
