UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000146485,Ahmed Omar,M/AM (C),91%,12,11,4,3,14,11,12,1,12,3,3,9,3,10,4,7,5,8,7,6,9,10,3,2,5,7,10,5,3,5,1,7,12,5,2,6,2,1,3,2,3,3,2,1,3,4,3,- -  -,
12086172,Duke Abuya,"M (C), AM (RLC)",62%,12,10,10,8,9,13,12,9,7,8,10,10,11,11,11,13,6,12,12,12,13,15,6,13,11,6,13,8,6,11,3,6,14,11,3,12,3,1,1,1,2,2,1,1,2,1,4,- -  -,
13230404,Brian Sebwato,M (C),59%,13,13,5,7,14,13,5,3,9,9,5,5,5,9,6,5,5,8,5,6,6,9,4,1,2,4,7,4,3,9,1,7,13,1,3,8,3,1,1,3,2,3,1,3,2,2,2,- -  -,
13145325,Aguer Garang,M/AM (C),57%,13,13,6,6,12,13,12,3,15,6,4,7,5,7,11,12,9,7,5,2,6,7,2,5,7,5,13,4,2,7,3,6,13,4,3,8,2,3,2,1,2,1,1,1,3,2,3,- -  -,Ctr
2000092925,Doualeh Elabeh,M/AM (C),67%,12,12,6,9,14,12,9,6,7,6,6,7,4,12,13,13,14,12,5,6,7,11,3,4,7,7,11,5,1,10,1,4,7,5,4,13,3,2,1,2,3,3,1,2,3,1,3,- -  -,
2000116712,George Kasonko,M/AM (C),36%,9,9,5,8,15,9,6,7,12,11,6,9,8,12,16,12,9,9,8,8,9,9,5,7,9,9,10,5,4,9,1,9,9,6,4,14,3,3,1,1,2,1,1,2,2,1,4,- -  -,
13224188,Thomas Kakaire,M (C),33%,7,6,3,7,16,5,4,1,7,1,5,11,3,12,8,5,10,6,2,5,10,9,1,1,1,3,11,2,3,1,1,7,7,3,5,7,2,1,1,1,3,2,4,1,2,1,1,- -  -,Yth
12084548,Anthony Kimani Njenga,M (C),40%,12,13,7,4,8,12,11,9,6,8,8,6,4,13,15,9,10,9,10,7,13,10,3,4,6,7,13,1,6,11,2,7,13,3,5,11,3,2,3,2,3,2,3,4,1,2,1,- -  -,
2000146591,Omary Rajabu,M/AM (C),67%,13,13,5,4,12,13,10,1,6,5,6,4,5,7,11,11,10,6,6,6,6,11,4,5,6,10,7,4,3,6,1,6,7,5,5,9,3,1,2,2,3,2,2,1,2,3,3,- -  -,
20010010,Salum Saidi,M/AM (RC),48%,12,13,5,1,13,13,12,3,15,9,4,8,3,8,13,9,6,6,6,5,3,10,4,6,6,11,12,4,3,3,1,5,11,1,5,9,1,2,2,3,1,2,1,1,1,1,3,- -  -,
12093465,Abdallah Wankuru,"M (RC), AM (R)",64%,13,13,6,1,10,14,8,1,7,8,8,7,7,11,19,10,9,9,7,8,10,12,8,11,11,12,7,7,6,8,5,7,12,6,5,9,4,3,3,2,2,3,3,2,1,2,1,- -  -,
2000100428,Mohamed Samatar,M (C),55%,12,12,5,2,6,12,12,5,8,8,6,7,4,12,4,5,4,3,4,6,5,11,4,4,3,3,11,4,2,7,1,8,12,1,5,11,3,1,2,4,3,3,3,2,1,3,3,- -  -,Ama
17038188,Chichi Musa,M (C),36%,13,12,7,7,12,13,9,5,13,8,3,6,7,8,11,6,11,11,7,7,13,12,6,6,5,7,13,6,6,8,1,7,10,2,5,13,2,1,3,3,1,1,3,1,1,3,2,- -  -,
50040532,Pascal Razakanantenaina,M (C),56%,9,7,8,9,12,8,7,5,5,9,6,6,7,14,7,8,8,10,8,9,15,11,8,7,2,6,14,7,8,9,5,12,15,4,6,14,2,1,2,3,2,2,2,1,1,2,3,- -  -,Ama
2000038759,Yaya Mahad Kakooza,M (C),64%,13,12,4,9,12,13,7,4,6,9,7,9,6,8,6,5,10,8,5,7,7,11,5,4,2,3,11,3,5,8,3,7,13,2,6,13,3,1,3,2,3,2,2,3,3,1,3,- -  -,
2000100304,Khalid Elmi,M (C),40%,12,11,5,6,13,12,9,3,10,3,6,3,4,11,16,10,9,6,5,5,10,10,2,3,3,3,10,4,3,5,1,6,12,1,6,12,3,2,2,3,1,1,1,1,3,3,1,- -  -,
13218630,Fadhili Nduwayo,M (C),58%,13,13,6,3,12,13,5,1,10,11,7,7,6,13,12,7,3,8,3,5,7,10,5,4,3,6,13,2,1,3,1,11,11,3,6,10,3,2,3,2,1,1,3,1,4,1,3,- -  -,
12086210,Felix Oluoch,M/AM (C),75%,13,13,7,4,15,13,5,1,5,6,7,10,7,13,10,9,10,9,8,5,8,10,6,6,6,9,13,6,3,9,4,8,8,8,6,9,1,3,1,1,1,3,3,1,2,3,3,- -  -,
2000115536,Hassan Maulid,"DM, M/AM (C)",68%,9,10,9,14,13,8,10,7,9,10,11,10,11,12,11,13,7,9,8,10,11,8,9,9,10,7,11,10,10,10,4,8,12,9,6,14,1,1,3,2,3,2,3,1,3,2,1,- -  -,
2000114734,Salmin Hoza,"DM, M/AM (C)",60%,9,9,8,9,5,9,14,6,8,12,6,8,9,14,17,11,12,9,9,9,8,9,7,8,9,9,9,7,7,9,1,9,9,4,6,12,2,1,3,3,1,3,2,3,2,3,1,- -  -,
13218600,Fabrice Girukwishaka,"DM, M (C)",59%,9,13,6,5,5,13,13,6,13,7,7,7,8,11,6,5,12,7,8,7,9,12,2,2,6,7,11,3,5,10,3,11,11,4,6,8,1,3,1,1,1,3,1,2,2,4,1,- -  -,
2000213789,Raphael Osalue,M (C),54%,13,13,8,6,15,13,11,7,12,6,5,11,6,12,3,5,12,10,5,8,13,11,4,5,5,5,14,3,6,10,6,12,9,6,6,10,2,1,3,1,2,1,3,2,3,2,3,- -  -,
13231859,Shafik Kagimu,M/AM (C),56%,13,13,8,2,13,13,13,2,14,10,8,8,6,13,3,6,4,8,8,7,11,10,6,5,8,11,11,6,6,10,1,5,13,5,6,7,2,1,1,2,1,1,1,2,1,2,1,- -  -,
2000134520,James Ambrose,"DM, M (RC)",36%,13,14,7,6,12,13,8,5,7,8,4,6,8,7,11,6,3,5,10,7,9,12,6,6,6,7,11,6,6,7,1,6,12,3,6,14,1,2,1,1,2,3,2,3,3,3,2,- -  -,
2000179360,Samir Mkombe,M/AM (C),38%,10,11,4,6,12,12,8,3,13,6,1,5,5,8,11,13,4,6,4,6,5,11,5,5,7,8,13,5,5,6,1,7,11,3,6,14,1,2,1,2,2,3,3,2,3,2,3,- -  -,Yth
13231553,Mogueh Omar,M (C),57%,11,11,5,2,14,12,9,4,11,8,1,4,7,10,11,5,4,7,11,7,9,13,6,6,5,4,8,5,6,9,1,7,13,4,6,13,1,2,3,1,3,3,1,2,2,3,1,- -  -,
12093106,Robert Abonga,M (C),50%,14,13,3,7,18,13,6,4,13,6,2,9,7,11,8,10,5,5,6,8,13,10,6,2,3,4,13,6,6,8,5,12,9,4,6,11,1,2,2,4,3,3,3,3,3,2,1,- -  -,
2000139389,Juma Said,M (C),59%,13,13,6,1,10,12,12,1,5,7,3,8,3,6,14,5,3,6,6,7,9,12,4,1,3,1,13,5,2,12,1,10,8,1,6,8,1,3,1,1,3,2,1,3,3,3,2,- -  -,
29178756,Biniam Belay,"DM, M (RC), AM (C)",57%,14,13,7,5,12,13,11,6,11,10,10,9,9,8,11,12,6,10,8,10,10,10,9,9,12,7,11,9,5,7,5,6,10,6,6,11,2,3,2,1,2,3,1,3,3,1,3,- -  -,
12084227,Marvin Nabwire,M/AM (C),53%,13,13,7,10,15,13,13,5,9,9,3,7,6,13,5,12,3,10,8,7,13,12,6,3,6,10,11,6,2,8,1,7,13,1,6,12,2,1,2,2,1,1,1,1,4,2,1,- -  -,
12093323,Douglas Mokaya,M (C),67%,14,13,6,1,10,10,9,1,12,9,4,9,3,7,15,5,11,6,6,9,15,11,4,5,5,5,15,6,7,10,1,11,15,1,6,14,1,2,1,3,1,3,1,1,2,3,3,- -  -,
13227867,Hassan Kalega,M (C),50%,12,13,6,7,8,12,4,5,13,7,5,11,5,13,13,6,10,7,8,6,6,7,4,6,3,4,13,5,3,7,4,9,13,3,6,8,1,1,3,1,1,1,2,3,2,3,1,- -  -,
12093468,Estone Esiye,M (C),53%,11,13,6,8,14,12,9,7,5,9,7,7,5,10,3,6,7,8,8,7,12,9,4,4,6,5,13,5,5,10,4,12,13,1,6,13,1,3,3,1,1,1,2,4,1,1,2,- -  -,
13103415,Tafesse Solomon,"DM, M/AM (C)",83%,12,13,7,5,13,12,13,3,8,8,2,8,6,12,12,13,3,7,8,7,6,11,5,7,7,9,10,6,5,6,1,7,10,4,6,12,1,3,2,3,2,2,3,2,1,1,1,- -  -,
73200619,Marc Dorilas,M (C),65%,13,13,6,4,10,13,13,5,12,8,4,3,4,8,6,7,5,7,8,7,9,11,5,2,5,5,11,5,2,7,1,10,10,1,6,6,3,2,2,2,2,1,2,1,1,2,3,- -  -,
13186198,Cédric Urasenga,M/AM (C),57%,6,10,3,4,12,7,10,1,12,11,7,9,6,14,6,8,4,11,9,8,11,12,7,6,8,11,14,7,7,14,5,7,12,3,6,9,1,4,4,2,1,2,3,1,2,2,1,- -  -,
2000100430,Hamoud Ali Abdourahman,M (C),43%,13,13,5,8,9,13,10,4,8,8,6,7,5,7,16,6,14,7,5,6,7,11,4,4,4,5,12,4,1,6,1,4,7,1,6,7,1,3,1,2,3,2,3,2,3,3,2,- -  -,Ama
2000139822,Frederick Ansah Botchway,"DM, M (C)",56%,14,14,7,8,6,13,6,7,11,9,4,6,9,14,2,6,13,9,8,8,14,10,7,8,5,6,13,7,4,9,1,9,12,7,6,13,4,2,2,3,2,3,1,3,3,3,2,- -  -,
13100845,Humphrey Mieno,"M (C), AM (RLC)",39%,12,9,5,6,15,9,11,6,5,12,5,12,8,14,9,13,11,11,9,9,12,13,8,10,10,11,11,8,8,10,2,7,10,5,6,14,1,4,1,1,2,2,1,1,3,1,3,- -  -,
2000137758,Hassan Abdallah,"DM, M (RC)",62%,13,13,6,1,9,13,7,1,7,8,4,6,7,12,13,5,7,7,7,6,8,11,5,6,5,5,12,5,5,7,1,6,7,2,7,9,2,3,2,2,3,1,3,2,3,2,1,- -  -,
2000025805,Jackson Nunda,M (LC),39%,12,12,6,8,6,11,12,4,12,8,5,8,7,8,12,5,10,7,8,7,13,12,3,7,7,7,13,6,2,8,1,8,13,4,7,10,3,2,2,3,1,1,1,1,2,2,2,- -  -,
2000174875,Tesfaye Melaku,"DM, M (C)",69%,12,12,7,8,16,12,11,10,13,5,6,7,7,12,4,7,5,8,11,7,13,10,6,3,7,7,10,6,6,8,2,8,9,2,7,9,3,1,1,1,2,1,1,3,2,3,1,- -  -,
2000144223,Mussa Vicent,"DM, M (C)",58%,12,12,6,4,15,12,11,4,14,7,6,6,6,11,7,5,9,6,10,6,6,11,3,4,3,5,12,4,2,5,4,6,8,1,7,7,1,2,1,2,2,4,2,4,3,3,1,- -  -,
2000176377,Dawit Tefera,M/AM (C),53%,13,13,7,1,13,13,12,9,14,6,4,8,6,13,15,12,8,7,7,7,13,8,3,6,8,11,13,6,2,8,2,7,9,7,7,8,1,1,1,3,3,2,2,2,3,1,3,- -  -,
2000214996,Moise Nyarugabo,M (C),74%,13,13,4,8,8,13,11,6,6,4,8,8,7,13,14,10,5,6,8,8,10,6,6,6,5,7,13,6,6,7,1,10,13,3,7,13,2,3,1,2,2,1,1,2,1,3,4,- -  -,
13176381,Brian Nkuubi,M (C),36%,8,12,7,1,10,13,13,8,9,6,8,9,7,13,13,8,3,9,7,7,6,12,2,6,2,6,9,6,2,7,1,13,13,2,7,12,1,1,1,2,3,2,4,1,1,3,1,- -  -,
12086115,Roy Okal,M (C),57%,13,14,7,13,12,13,12,5,8,8,4,6,6,9,14,7,5,9,7,7,12,12,2,4,2,7,13,6,3,10,1,10,13,2,7,13,3,3,2,1,3,2,3,3,1,1,3,- -  -,Inj
13198701,Umar Bashiru,M/AM (C),44%,11,13,8,13,12,14,5,11,14,11,6,8,10,15,9,9,12,11,10,10,12,13,9,7,10,12,15,9,3,12,6,11,14,2,7,11,2,3,1,1,4,1,3,1,3,4,1,- -  -,Inj
2000226506,Biniam Kasahun,M/AM (C),43%,13,13,6,2,8,13,8,1,14,5,1,4,4,10,6,13,1,8,7,7,11,11,5,2,7,10,11,2,4,6,3,7,9,3,7,13,4,2,1,3,2,2,1,3,1,2,1,- -  -,
13203787,Ally Niyonzima,M (C),38%,13,13,7,6,15,13,13,5,11,8,6,9,6,10,17,5,3,9,9,7,10,12,5,7,5,7,13,6,6,9,1,13,13,4,7,13,1,2,4,1,1,3,1,2,2,3,3,- -  -,
13209520,Nicholas Kasozi,M/AM (C),46%,9,13,8,3,12,9,8,4,9,11,3,11,7,13,12,13,8,11,8,13,10,9,7,5,9,6,14,6,6,7,2,7,14,1,7,13,2,2,3,1,1,3,3,4,3,1,1,- -  -,
45034697,Kazuto Kushida,"DM, M (C)",74%,9,8,7,5,13,8,9,8,10,14,11,13,13,14,10,15,5,10,9,12,14,12,4,5,7,10,11,4,6,6,9,10,12,11,7,11,2,3,3,3,1,2,2,1,1,2,2,- -  -,
2000139387,Ame Omar,"DM, M (C)",61%,12,12,5,4,12,11,12,6,5,6,7,7,3,12,17,5,6,7,8,6,9,11,4,3,2,1,10,2,4,12,1,6,6,1,7,11,1,1,2,1,1,1,3,1,2,1,3,- -  -,
2000145576,Dadi Mbarouk,"M (RC), AM (C)",43%,12,7,13,1,6,7,6,2,15,7,1,11,5,11,11,12,1,10,7,6,11,11,5,6,9,7,13,4,4,11,4,6,9,1,7,12,2,3,2,2,2,3,1,2,3,3,2,- -  -,
2000138204,Majid Khamis,"M (LC), AM (C)",49%,13,12,7,2,11,10,11,1,12,10,5,10,7,12,15,8,2,8,7,7,6,12,6,8,7,11,14,6,4,4,1,5,5,7,7,9,2,1,1,3,3,3,2,1,3,2,2,- -  -,
13112761,Andrew Buteera,M/AM (C),33%,14,14,8,6,7,14,5,8,9,9,2,11,8,10,6,15,5,9,9,8,11,10,5,8,11,7,10,7,7,9,3,8,12,2,7,14,1,2,2,2,3,2,3,3,4,3,3,- -  -,
