UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000129170,Hamza Akman,"DM, M/AM (C)",90%,13,14,8,5,9,11,9,7,6,9,7,13,9,10,14,16,6,13,6,12,13,10,10,9,13,8,15,8,7,8,3,3,13,7,3,13,1,1,2,2,3,2,2,3,3,3,2,- -  -,
47095806,Filip Boskovski,M/AM (C),53%,14,12,8,15,12,12,7,8,15,10,3,10,5,9,15,12,10,11,9,7,14,11,7,6,9,7,13,6,3,6,5,3,11,6,4,13,1,2,2,3,3,1,3,1,1,3,1,- -  -,
67179962,Fernán Ferreiroa,"DM, M/AM (C)",21%,11,12,11,6,13,10,12,6,15,12,5,13,11,10,5,11,11,15,12,11,13,15,8,10,10,11,13,6,5,11,5,5,13,6,4,12,2,2,3,2,1,2,4,3,3,1,1,- -  -,
2000206503,Giorgos Chatziroditis,M/AM (C),20%,11,11,9,4,13,10,10,7,9,10,8,10,9,11,12,11,9,9,8,9,10,9,8,9,10,7,10,7,7,9,4,6,10,7,4,10,3,3,2,2,3,1,3,3,2,2,1,- -  -,Yth
168182,Mustafa Saymak,M/AM (RLC),40%,13,13,9,7,12,13,12,7,10,14,14,12,12,12,10,14,7,14,6,11,13,11,13,11,14,9,12,12,7,11,6,5,13,9,5,15,1,2,3,1,3,3,3,1,1,2,4,- -  -,
91018026,Kerim Avcı,M/AM (C),33%,11,10,10,7,9,8,7,4,8,13,7,13,9,13,12,12,11,12,8,10,14,9,12,12,11,12,15,13,3,13,4,5,14,10,5,15,1,1,2,1,1,3,3,3,2,2,1,- -  -,
83185559,Tiago Dantas,"DM, M/AM (C)",43%,11,14,12,4,12,10,11,5,7,12,7,16,12,16,12,14,11,12,8,12,16,11,13,12,13,8,16,11,4,7,3,6,15,13,5,16,1,3,1,2,1,1,1,1,2,1,3,- -  -,Inj
48035932,Durel Avounou,"DM, M/AM (C)",81%,12,9,12,10,14,12,12,13,10,11,10,12,12,11,12,10,8,13,10,11,11,13,8,7,10,8,11,10,10,12,6,11,12,8,5,12,1,1,3,4,1,2,1,2,2,3,1,- -  -,
63010729,Michal Škvarka,M/AM (C),41%,11,12,8,6,14,12,11,8,10,11,10,12,12,13,10,13,13,13,7,11,11,12,8,12,12,13,14,8,5,10,4,5,14,6,5,11,1,2,1,2,1,4,3,1,1,3,3,- -  -,
37075214,Samir Ben Sallam,"M (LC), AM (C)",54%,13,10,8,11,14,11,9,8,10,12,8,7,9,14,13,11,5,8,8,8,14,11,12,8,9,6,14,6,3,8,5,8,14,4,5,14,3,3,1,3,1,3,2,2,1,2,2,- -  -,
47022632,Mario Nastevski,M (C),54%,13,12,7,5,10,12,13,8,13,8,4,9,6,10,5,5,9,8,5,9,8,12,3,7,10,6,12,4,6,8,2,8,8,5,6,11,2,3,2,3,4,1,3,1,1,1,3,- -  -,
