UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
13224897,Louis Mbah,M/AM (C),47%,14,14,8,8,15,13,11,6,8,7,8,9,7,12,10,11,4,9,9,8,13,13,6,3,9,10,14,6,7,7,1,8,7,4,4,12,1,1,3,1,1,2,3,3,3,2,1,- -  -,
13232436,Thierry Ngalle,M/AM (C),48%,13,13,5,9,12,13,11,4,11,7,5,6,4,11,11,14,6,7,7,6,13,7,4,4,7,11,12,2,5,7,1,4,13,1,5,7,1,1,2,3,2,1,1,3,1,2,1,- -  -,
2000155333,Mardochée Bofoya Kodi,"DM, M (C)",49%,10,11,10,5,12,10,9,4,13,10,3,10,9,9,13,6,1,6,7,14,11,14,6,7,5,5,14,7,6,8,1,9,13,4,5,15,1,3,1,3,2,2,2,1,1,3,3,- -  -,
2000155210,Youssouf Abedi Rodo,M/AM (C),54%,6,10,7,10,12,7,8,6,15,8,5,9,7,14,11,9,5,11,7,13,6,9,2,5,11,8,14,4,4,8,1,8,13,3,6,10,2,2,3,3,3,3,2,2,3,3,1,- -  -,
2000139028,Diego Tshikambo,M (C),53%,13,10,9,7,7,9,10,7,13,10,7,5,10,13,9,11,5,9,10,9,12,10,8,5,13,8,15,8,6,9,4,7,12,2,6,12,2,4,1,3,2,1,1,1,3,2,2,- -  -,
2000046232,Joseph Iyendjock,M (C),73%,13,10,9,17,11,11,9,8,12,9,7,9,8,11,3,8,2,10,5,8,14,11,7,4,7,7,14,6,7,12,3,7,11,3,6,15,1,2,2,1,4,1,1,2,1,1,1,- -  -,
2000046229,Fabrice Ndeh Nsoh,M/AM (C),45%,13,10,7,6,15,11,6,5,10,6,7,6,7,11,6,13,8,9,6,7,12,11,6,5,8,13,13,6,1,6,4,4,13,7,6,13,2,3,3,4,1,3,1,2,1,2,2,- -  -,
13203668,Augustine Oladapo,M/AM (C),31%,14,14,9,6,16,13,13,5,14,10,4,13,8,13,14,15,12,12,9,8,13,12,7,7,9,12,13,5,7,10,2,5,11,8,7,13,1,1,1,3,3,3,2,1,1,3,3,- -  -,
2000106144,Auguste Ledoux Moudongo,"M (RC), AM (C)",60%,14,10,14,1,15,12,11,1,15,10,4,12,8,14,11,12,2,9,8,13,6,12,7,7,4,10,14,6,3,4,3,7,8,3,7,10,2,1,1,2,1,2,3,4,3,3,1,- -  -,
2000223640,Randy Ntume,"DM, M (C)",53%,13,12,5,10,13,9,7,6,13,10,8,8,6,14,6,5,10,8,10,8,14,12,6,3,4,7,14,5,6,8,1,8,13,4,7,11,3,3,2,1,2,2,4,1,2,3,2,- -  -,
2000226408,Maire Bedinga,"DM, M/AM (C)",64%,14,9,7,7,12,12,8,5,5,9,7,6,6,13,10,13,9,9,8,6,12,11,5,5,7,12,10,3,5,7,5,3,13,4,7,12,2,2,1,3,2,2,4,1,3,1,1,- -  -,
2000226489,Fabrice Mbida,"DM, M/AM (C)",80%,9,10,7,4,15,10,8,5,11,7,1,8,8,11,14,10,11,8,7,8,12,12,2,5,8,10,11,6,6,6,1,7,8,4,7,11,4,2,3,2,2,2,2,2,3,4,2,- -  -,
2000109986,Moussa Kalamou,"DM, M (C)",46%,13,13,8,3,15,13,13,7,5,10,8,8,6,9,4,6,5,8,8,8,13,11,6,6,7,5,10,6,6,8,2,8,11,3,7,8,3,2,1,3,1,2,3,2,2,2,3,- -  -,
2000223444,Rodrigue Tchatchoua,M/AM (C),63%,13,13,7,2,13,13,13,3,6,6,5,8,8,9,5,11,12,9,6,7,8,12,3,5,8,10,13,6,5,10,2,7,6,6,7,11,2,2,2,2,1,3,2,3,2,1,2,- -  -,
