UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
59142899,Oleg Martin,M (LC),60%,9,11,7,15,5,12,13,6,12,7,6,8,6,14,6,6,14,2,7,6,6,8,2,5,6,5,13,5,4,3,1,7,5,2,3,13,2,1,1,1,3,2,3,3,3,1,1,- -  -,
37053167,Desley Ubbink,"M (LC), AM (C)",65%,11,11,13,10,8,11,10,12,6,12,7,11,12,11,12,13,9,11,9,11,13,11,12,13,12,8,14,12,10,11,8,4,14,11,4,13,3,2,1,3,2,1,2,3,2,3,3,- -  -,Inj
2000224101,Vadim Yakovlev,M/AM (C),79%,8,9,8,15,9,10,9,6,13,6,4,5,7,9,4,9,5,8,8,8,13,13,6,6,8,7,7,6,6,8,5,5,13,1,4,11,1,2,1,1,3,3,3,1,1,3,1,- -  -,Inj
2000110556,Krisztián Lisztes,M/AM (C),40%,12,13,13,6,15,11,8,6,11,12,11,10,10,8,2,11,7,12,10,11,13,10,9,5,13,8,12,11,7,9,8,3,12,7,4,13,1,2,4,3,1,2,3,3,3,3,1,- -  -,
38039345,Krisztián Nagy,M/AM (RC),67%,12,14,10,9,17,13,12,6,9,9,6,8,8,10,6,11,11,12,6,13,12,13,12,10,12,9,11,10,8,10,9,5,12,13,5,12,1,3,4,2,1,2,1,2,1,3,2,- -  -,Inj
57148016,Ion Gheorghe,"M (C), AM (LC)",46%,13,13,9,6,12,12,13,11,8,11,10,10,11,11,11,15,7,10,5,13,13,14,12,12,13,9,12,12,6,12,2,4,13,8,5,13,1,1,4,1,3,3,4,1,3,3,3,- -  -,
2000213936,Attila Csaba Girsik,M/AM (C),67%,13,11,8,8,13,11,6,5,14,5,8,9,5,12,15,10,10,8,3,7,8,9,5,3,7,9,9,5,6,7,4,3,6,3,5,11,2,2,1,1,1,2,1,2,4,3,3,- -  -,Yth
57108726,Ovidiu Bic,"DM, M (C)",62%,13,14,12,7,12,14,9,13,3,12,11,13,12,10,11,12,11,13,11,14,10,14,7,11,10,10,13,8,9,12,3,6,13,13,6,12,3,2,3,2,4,3,1,3,4,2,3,- -  -,Inj
5747753,Nikola Mitrović,"DM, M (C)",60%,6,7,7,8,10,5,11,6,10,13,9,12,13,14,13,12,16,8,10,14,13,11,13,13,9,7,14,11,9,13,8,7,15,13,6,13,1,3,1,2,3,1,1,3,3,2,3,- -  -,
59143090,Vsevolod Nikhaev,M/AM (C),48%,13,13,6,9,14,13,6,4,6,10,3,8,7,13,3,11,5,8,8,7,12,9,6,6,8,8,13,4,6,8,1,7,7,2,6,11,4,1,2,3,2,3,1,3,3,3,2,- -  -,
57203092,Alex Militaru,M (C),63%,13,13,8,11,5,13,9,7,7,5,7,11,5,12,16,5,10,5,9,8,8,6,3,7,5,5,14,7,7,9,5,5,14,3,6,13,3,1,3,2,1,3,3,3,3,3,2,- -  -,
57030124,Ionuţ Năstăsie,"M (C), AM (RLC)",33%,9,9,10,6,9,10,9,10,7,12,9,11,11,13,12,12,16,12,9,13,14,13,13,12,12,10,15,14,6,15,5,5,14,10,6,15,3,3,1,3,2,3,3,1,2,3,1,- -  -,
2000182991,Petre Alexandru,M (C),60%,11,12,7,3,17,11,9,7,13,7,4,9,5,9,12,6,1,8,6,8,13,11,1,4,6,4,8,5,5,5,1,11,10,1,6,10,2,2,1,2,3,2,3,2,2,1,2,- -  -,
22071255,Ivaylo Klimentov,"DM, M/AM (C)",74%,12,12,10,10,11,12,10,8,11,9,12,12,9,10,12,13,9,12,7,11,10,12,11,10,12,11,10,12,7,10,5,6,10,10,6,12,3,1,2,2,2,1,1,4,1,2,2,- -  -,
2000226962,Tamás Kollarik,"DM, M (RC)",63%,9,15,8,9,12,13,9,6,10,6,8,6,8,13,8,6,12,6,3,7,8,12,6,7,8,4,10,3,6,4,4,3,6,3,6,6,3,3,1,2,3,2,3,2,2,2,3,- -  -,Inj
38044022,Richárd Nagy,M/AM (C),42%,12,14,11,6,10,12,9,9,11,10,11,9,9,10,13,13,9,13,8,10,14,11,12,11,13,11,10,10,6,11,8,6,13,10,6,14,1,2,2,3,3,1,3,2,2,2,1,- -  -,
27010163,Vito Hammershøy-Mistrati,M/AM (C),100%,13,12,10,8,14,12,13,9,11,13,12,12,12,13,10,12,11,11,11,10,13,14,13,12,11,12,12,11,6,14,5,6,13,12,7,13,3,1,3,3,1,3,3,3,1,2,3,- -  -,
12079519,Kévin Doukouré,M/AM (C),63%,13,13,12,10,12,13,13,12,9,11,10,13,10,12,13,11,9,12,11,11,12,12,8,9,10,11,12,9,9,9,7,8,12,9,7,13,1,3,1,3,1,2,2,3,2,2,1,- -  -,
7523651,Balázs Dzsudzsák,"M (LC), AM (RLC)",43%,10,10,10,7,9,9,9,5,11,13,6,14,12,13,16,12,15,13,11,11,15,12,15,14,12,10,14,14,4,14,10,4,14,13,7,14,2,3,2,2,3,1,2,3,2,3,1,- -  -,
22055533,Antoni Ivanov,M (C),55%,11,13,12,6,12,13,11,10,12,10,12,13,11,11,12,12,10,8,9,13,12,14,13,10,13,10,13,12,8,11,8,9,11,11,7,10,3,2,1,2,2,3,3,2,3,3,2,- -  -,
57058384,Florentin Matei,M/AM (C),30%,12,12,10,8,10,12,9,8,8,11,10,10,9,10,10,14,6,10,8,8,12,9,13,12,14,8,13,14,7,11,5,8,14,12,7,15,3,1,3,3,2,3,3,1,2,2,3,- -  -,
2000190843,Mihai Lupan,M (C),50%,11,10,8,8,10,10,7,8,14,5,2,9,6,9,10,8,11,5,5,5,11,10,4,3,4,7,12,6,4,10,1,8,13,3,7,11,3,1,2,3,4,3,1,3,3,3,2,- -  -,
57175881,Constantin Grameni,M (C),60%,12,12,12,7,11,13,12,11,7,12,7,12,11,13,12,9,9,13,13,12,12,12,9,11,11,11,13,8,8,13,7,8,12,10,7,12,2,4,2,1,2,1,1,2,3,2,2,- -  -,Inj
2000133116,Donát Szabó,M (C),50%,10,9,4,7,12,9,9,5,5,7,1,8,5,13,1,5,6,11,7,9,6,10,8,5,6,8,11,8,2,6,1,8,10,6,7,11,1,1,2,2,3,2,1,2,2,1,2,- -  -,Inj
62239664,Aleksa Đurasović,M/AM (LC),57%,12,13,10,8,14,12,11,7,11,10,8,11,10,13,4,12,11,12,10,10,11,11,9,12,10,10,14,8,10,8,5,7,11,3,7,14,1,1,3,2,1,1,1,1,3,3,3,- -  -,
83103193,Matheus Clemente,M (C),90%,12,12,9,8,9,10,10,9,8,8,7,12,9,12,8,11,7,10,7,10,12,9,11,11,13,11,14,12,6,10,6,8,13,13,7,14,1,1,1,4,2,3,2,1,3,2,3,- -  -,
2000224143,Dumitru Reniţă,M (C),29%,13,9,5,10,15,13,5,3,8,7,6,11,5,10,7,5,11,7,8,6,6,10,4,4,1,4,11,4,4,7,4,6,13,4,7,10,2,1,1,3,2,1,3,2,3,1,3,- -  -,
38046802,Bence Banó-Szabó,M/AM (LC),58%,13,13,10,12,12,11,12,10,9,11,8,13,12,12,14,12,5,12,9,13,12,14,10,11,14,10,13,9,8,11,8,5,12,13,7,12,3,1,3,2,3,1,1,2,2,1,1,- -  -,
