UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
28100123,Aaron Wan-Bissaka,D (R),7.00,17,18,15,10,15,15,16,13,15,12,18,11,10,12,11,12,6,11,10,14,5,13,5,12,12,5,12,4,8,3,10,13,10,5,20,12,3,3,3,3,1,1,2,2,2,1,1,15,14,7,8,12,5,14,12,11,16,- -  -,
19409448,Vanderson,D/WB/M (R),7.24,14,16,14,9,16,15,16,10,13,14,14,14,12,15,15,13,15,16,11,14,15,14,9,15,15,11,15,12,11,10,8,12,14,6,13,15,1,3,2,2,1,3,2,1,1,1,1,13,15,8,8,14,4,14,13,13,12,- -  -,
37058008,Jordan Teze,"D (RC), WB (R), DM",7.14,14,16,14,12,15,14,15,15,13,13,10,13,13,14,13,11,10,12,14,14,12,14,5,11,11,7,14,4,12,8,13,13,14,9,13,12,3,1,3,1,3,2,1,1,1,3,1,11,15,8,5,9,6,12,13,18,15,- -  -,Inj
55067769,Nanu,"D/WB/M (R), AM (RL)",7.43,18,16,8,8,16,16,14,7,10,12,11,12,11,9,14,15,8,13,11,7,9,13,6,8,15,12,11,5,6,8,11,10,9,8,10,12,3,3,4,1,3,4,2,2,3,2,1,14,11,6,3,12,5,14,11,19,12,- -  -,B
83288805,Fabiano Souza,"D (RC), WB (R)",7.00,16,16,12,7,16,15,14,12,14,14,13,11,13,11,15,10,10,12,11,13,13,14,8,13,11,7,11,7,10,8,12,10,11,5,14,12,1,2,2,3,2,1,2,1,1,2,2,12,12,6,12,12,7,14,13,8,12,- -  -,
67268221,Pedro Porro,D/WB/M (R),7.01,16,16,13,8,17,15,15,12,15,12,17,11,12,13,16,17,8,16,10,10,15,13,13,17,15,11,16,13,8,14,11,9,16,12,14,15,3,1,2,3,3,2,1,3,3,1,1,15,15,13,16,14,6,13,7,15,11,- -  -,
67258408,Mateu Morey,D/WB (R),6.92,15,16,13,6,11,14,15,11,13,13,14,11,13,12,14,13,9,13,13,14,14,14,11,13,14,8,15,11,6,9,13,11,14,7,12,15,2,2,1,1,3,2,3,2,2,2,3,12,15,5,8,15,16,13,15,12,15,- -  -,
28113828,Jeremie Frimpong,"D/WB (RL), M (R)",7.00,18,16,12,6,14,18,14,12,13,13,14,12,12,13,14,13,9,15,11,13,12,14,11,11,15,10,12,10,6,10,6,12,11,8,12,15,2,1,2,2,3,2,1,2,2,1,2,13,12,6,6,12,5,12,13,12,13,- -  -,
2000226065,Joe Richards,D (R),-,15,16,9,1,14,15,8,5,13,6,8,7,8,12,9,6,1,4,7,7,7,9,8,12,5,1,6,3,8,6,6,6,7,5,10,8,3,3,3,1,3,1,3,2,1,1,4,11,9,3,9,2,8,13,12,8,13,- -  -,U21
2000098727,Rico Lewis,"D (RL), WB (R), DM",6.69,14,16,11,3,13,13,14,12,15,11,13,11,13,12,15,12,13,10,14,12,11,13,4,8,12,7,11,5,11,4,9,9,13,11,11,12,3,1,3,1,1,2,3,3,3,2,1,11,9,6,10,6,7,16,13,16,15,- -  -,
2000222074,James Rowswell,D (R),-,15,16,8,4,13,16,8,3,10,7,8,8,6,9,13,7,6,3,11,8,8,7,6,12,3,1,9,1,7,3,6,6,8,3,6,8,1,2,3,2,2,3,2,1,2,2,2,12,10,4,10,9,14,10,11,9,16,- -  -,U21
18077340,Gilles Dewaele,D/WB/M (R),6.84,13,15,8,9,13,12,15,10,14,13,12,13,12,14,13,10,11,10,13,14,8,11,8,12,10,8,11,8,10,9,12,12,10,7,12,11,3,2,3,3,3,2,2,3,1,1,3,14,13,3,8,11,5,12,12,15,18,- -  -,
13158640,Moussa Wagué,D/WB (R),7.07,15,15,13,8,9,15,14,10,12,11,15,10,11,11,14,13,7,12,10,11,9,13,7,12,11,8,13,7,6,10,12,11,10,8,12,13,3,3,1,2,4,3,1,2,1,2,2,13,12,8,4,12,13,11,12,16,15,- -  -,Opt
72038776,DeAndre Yedlin,D/WB (R),6.85,18,15,12,11,14,19,13,12,11,9,10,10,10,9,12,8,8,10,10,14,10,15,8,12,12,6,10,6,10,4,8,9,10,4,12,9,2,2,1,1,1,2,1,1,2,3,1,15,13,5,7,11,5,12,12,10,13,- -  -,Inj
43124221,Pasquale Mazzocchi,D/WB (RL),6.70,14,15,11,8,13,14,14,11,13,14,15,14,13,13,17,12,9,14,12,14,11,16,11,14,15,7,14,8,7,9,8,11,13,7,12,13,1,3,3,1,2,3,2,2,2,1,1,13,16,6,12,12,7,11,12,16,13,- -  -,Wnt
