UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000035452,Alex Weber,M/AM (C),72%,12,11,7,10,15,10,7,4,15,10,4,5,5,9,9,9,5,9,4,8,11,12,6,3,8,11,6,6,4,7,3,6,7,5,3,10,2,3,4,3,2,3,2,3,3,1,1,- -  -,
13134632,Clifford Aboagye,"M (RC), AM (C)",81%,14,12,10,5,15,13,13,5,8,11,10,10,11,11,8,15,6,13,12,11,13,12,12,12,15,10,13,12,9,10,9,5,13,11,3,15,1,3,1,1,1,4,3,2,1,2,4,- -  -,
2000160466,Sebastian Pandura,"DM, M (C)",64%,10,12,6,4,12,10,10,4,10,7,4,5,5,13,8,6,11,6,8,7,9,10,3,4,2,5,11,4,4,11,1,7,10,1,4,9,2,2,2,1,3,3,1,3,1,2,4,- -  -,
51072325,Kevin Castañeda,M/AM (C),83%,11,14,13,8,9,12,10,12,11,13,7,15,12,13,13,13,11,12,9,13,13,10,11,11,13,13,14,14,7,16,11,6,14,13,5,14,1,1,4,3,2,2,3,1,2,2,2,- -  -,Inj
2000165947,Chandler O'Dwyer,M (C),66%,10,9,10,13,16,9,14,12,14,12,8,10,6,7,18,7,10,14,8,13,9,14,12,11,7,10,14,14,12,11,3,9,10,4,5,11,4,3,2,3,2,2,1,1,2,1,1,- -  -,
8442347,Gabriel Obertan,"M (C), AM (RLC)",67%,10,13,13,12,14,11,10,12,6,10,10,13,12,13,12,16,14,14,8,14,15,9,10,12,13,9,13,9,8,12,2,5,13,10,5,15,1,3,3,1,3,3,4,1,2,3,3,- -  -,Bid
51054790,Alan Medina,"M (RC), AM (R)",83%,13,14,9,9,10,14,9,8,9,11,9,9,11,12,15,12,9,13,8,10,13,9,14,13,13,10,14,12,6,13,12,7,14,12,5,13,2,2,1,3,1,2,1,1,2,4,3,- -  -,
72022361,Sergio Camargo,M/AM (C),78%,11,10,10,5,10,11,11,13,12,11,10,9,11,12,15,13,11,13,9,11,13,12,10,8,12,11,10,11,7,10,8,5,10,11,5,12,3,1,1,3,3,3,1,4,3,2,2,- -  -,Inj
2000033941,Zakaria Bahous,M (C),84%,10,7,14,8,12,8,7,5,15,10,4,7,9,15,9,6,10,10,8,14,13,10,8,7,4,4,15,8,8,7,2,10,12,3,5,12,3,2,1,2,2,3,1,3,3,3,2,- -  -,
954205,Rubens Sambueza,"M (C), AM (RLC)",82%,8,9,12,7,11,8,8,10,15,10,12,11,12,12,12,16,14,12,9,11,15,13,13,14,13,11,15,15,7,14,10,5,14,16,6,16,1,1,3,2,3,3,3,3,2,2,1,- -  -,
5124874,Nicky Law,M/AM (LC),67%,9,11,12,7,10,9,9,8,6,12,7,11,12,11,9,12,10,12,6,14,13,11,10,11,12,7,13,10,4,12,9,5,13,12,6,14,2,3,1,1,2,3,1,3,3,2,4,- -  -,
