UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000109451,Edijs Bokāns,M/AM (C),82%,8,12,5,8,11,12,6,3,14,6,7,4,4,13,18,8,10,7,4,6,12,10,4,3,6,7,6,4,4,6,1,4,7,5,3,8,1,3,1,3,1,2,1,2,1,3,1,- -  -,
2000039866,Vladyslav Buchakchyiskyi,M/AM (C),63%,13,13,6,3,15,13,6,3,5,4,6,7,3,3,7,10,2,3,2,6,9,11,4,2,6,11,13,4,3,5,2,5,9,6,3,10,1,3,2,3,3,2,1,3,2,1,1,- -  -,
2000195719,Nikita Grankin,M/AM (C),64%,13,13,5,5,12,12,7,3,9,3,6,5,4,6,6,10,3,10,5,6,13,11,2,2,6,7,11,4,2,4,1,4,5,4,3,6,2,3,2,2,3,3,2,1,3,2,3,- -  -,
2000133025,Nikita Ivanov,"M (C), AM (L)",65%,13,11,6,6,14,11,9,3,10,5,5,7,6,7,15,11,10,9,4,7,5,12,3,5,4,9,8,5,1,7,5,6,7,1,4,9,3,1,2,2,2,3,2,3,1,3,2,- -  -,Ama
2000113773,Timurs Volosovs,M/AM (C),69%,13,11,6,7,11,12,7,4,15,5,5,7,2,12,16,9,11,7,6,5,8,10,4,2,3,7,11,3,3,3,1,4,8,1,4,9,3,1,3,2,1,2,1,2,1,1,4,- -  -,Ama
19249406,Lucas Villela,"M (C), AM (LC)",78%,13,11,12,5,13,12,10,8,8,10,6,11,10,11,15,15,8,11,5,10,13,13,12,9,14,10,13,13,5,13,4,4,13,12,4,14,2,2,2,3,2,1,1,2,4,3,3,- -  -,
2000115867,Artjoms Šaboha,"M (RC), AM (C)",66%,14,9,6,7,10,12,7,4,11,6,2,7,1,7,5,6,5,7,6,6,6,12,5,6,7,6,10,4,3,3,3,5,8,1,4,6,3,4,3,1,2,3,2,3,1,2,3,- -  -,Ctr
71090777,Stanislav Sharay,"M (LC), AM (L)",81%,13,12,10,8,8,12,10,8,6,6,9,15,12,12,7,11,6,12,11,12,12,14,10,9,11,10,9,9,4,10,6,5,12,4,4,12,3,3,3,2,3,1,1,1,1,1,2,- -  -,
2000196801,Roberts Kukulis,M (C),86%,13,13,5,12,11,13,13,3,11,6,1,5,6,9,6,5,12,6,3,5,8,10,4,1,1,5,8,4,1,5,4,6,7,1,4,5,3,3,3,1,2,2,3,2,3,2,2,- -  -,Ama
2000127407,Danylo Krevsun,M/AM (C),83%,13,11,9,7,12,11,10,6,14,9,6,12,7,11,11,12,1,10,5,9,11,12,6,6,9,10,15,7,5,7,1,6,11,5,4,12,1,3,2,1,1,3,2,2,1,3,3,- -  -,
58158866,Maxim Kolmakov,M/AM (C),70%,12,13,12,7,12,12,11,7,13,11,7,11,11,12,10,11,11,10,6,9,11,8,8,7,12,10,11,11,6,8,7,4,10,11,4,11,1,1,3,3,2,4,3,2,2,2,2,- -  -,
71104572,Serhiy Buletsa,M/AM (RLC),80%,12,11,15,5,13,12,12,10,10,12,10,13,8,12,9,14,11,12,11,12,12,10,14,10,13,10,13,13,9,14,6,4,12,10,5,13,3,4,3,1,2,3,1,2,2,4,2,- -  -,
2000180685,Christian Awlesu,M/AM (C),65%,13,12,8,5,12,12,8,4,15,8,7,8,4,14,13,10,4,8,7,7,13,12,7,4,7,14,14,6,5,9,2,6,10,4,5,11,2,4,3,1,1,2,2,2,2,1,2,- -  -,
2000116744,Baruhs Rezņikovs,M (RC),80%,14,13,6,3,7,13,9,4,7,6,4,4,2,6,12,7,6,7,2,5,8,6,5,6,7,5,6,4,1,6,1,6,9,1,5,6,3,2,3,1,2,2,1,2,1,3,2,- -  -,Ama
2000206500,Maksym Orikhovskyi,"DM, M/AM (C)",73%,13,11,6,4,11,12,5,5,13,7,6,6,4,11,4,6,11,5,5,6,12,9,2,1,1,2,11,3,4,5,1,3,8,2,5,9,2,2,2,3,3,3,1,1,1,4,4,- -  -,Yth
47104125,Niks Dusalijevs,"M (RC), AM (RL)",69%,14,12,7,14,11,13,3,5,15,6,5,8,4,8,9,10,10,11,7,7,5,8,6,8,7,4,11,6,4,4,6,5,7,1,5,9,1,2,1,3,4,2,2,3,1,3,3,- -  -,
2000019806,Niklāvs Skrinda,M (C),84%,12,9,1,15,12,11,12,5,14,7,1,5,3,5,8,5,7,7,3,6,11,6,4,3,4,4,13,4,5,7,4,6,13,5,5,8,2,1,2,1,4,1,1,2,1,3,2,- -  -,Ama
58104491,Maxim Kuzmin,"DM, M (C)",72%,13,13,11,9,11,13,11,9,13,12,8,9,11,11,9,13,6,13,10,15,13,14,16,12,10,9,12,12,7,11,4,8,13,11,5,12,2,3,2,1,2,1,1,3,3,3,3,- -  -,
