UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000093915,Muhd Nazrin Mansor,M (C),64%,12,11,4,3,11,10,5,4,15,5,5,5,3,5,17,5,9,6,4,4,12,9,1,1,1,3,7,2,1,3,1,4,8,1,1,4,4,3,1,2,2,3,3,2,1,3,3,- -  -,
23342379,Mohd Idzarul Hidayat Matassan,M/AM (C),84%,11,11,2,5,14,11,8,3,13,3,3,4,1,4,7,10,2,5,2,4,7,9,1,1,1,4,4,1,1,1,1,1,7,2,1,8,1,2,3,1,3,1,2,3,1,3,3,- -  -,Ama
23342417,Mohd Hardiani Metusin,M (C),79%,11,10,2,1,10,9,6,3,10,3,3,2,1,10,3,5,3,4,3,3,8,8,1,1,1,1,7,1,1,2,1,3,5,1,1,4,3,2,2,3,3,2,2,1,2,1,1,- -  -,Ama
23342440,Mohd Nazhim Suhaili,M (C),82%,11,8,1,6,12,10,11,2,11,2,1,2,1,8,12,5,5,3,1,3,9,8,1,1,1,1,7,1,1,2,1,2,11,1,1,6,1,1,3,3,1,3,1,3,3,3,1,- -  -,Inj
23342371,Saifulrizan Nayan,M/AM (LC),76%,12,9,3,8,16,7,3,3,15,5,5,4,3,11,14,5,6,4,3,4,5,8,1,3,5,4,5,1,1,3,1,2,5,1,1,5,3,3,1,3,2,3,1,2,1,2,2,- -  -,Ama
23342627,Mohd Faiz Fakhrur Razi Muhd Rasyid,M/AM (RC),74%,12,12,3,1,11,12,11,1,9,6,1,2,1,4,5,11,9,3,1,4,3,9,1,3,5,1,3,1,1,3,1,1,5,1,1,7,1,2,2,3,1,3,2,4,2,3,4,- -  -,
23336850,Akkarapong Pumwiset,"M (C), AM (LC)",82%,12,12,5,3,12,12,12,2,8,6,5,6,3,10,5,12,9,10,6,5,12,7,4,5,7,5,12,3,4,5,1,3,7,3,1,11,4,1,2,2,2,1,1,1,2,3,2,- -  -,
2000093766,Ahmad Umar Haziq Abdul Wahab,M (C),50%,9,12,4,5,12,12,5,1,10,7,5,4,3,9,16,5,1,3,2,4,11,8,1,1,3,1,10,1,1,5,1,5,8,1,2,6,2,1,3,2,3,3,3,1,1,1,1,- -  -,
23342595,Mohd Yusri Suhaili,"DM, M (C)",77%,12,11,3,1,8,12,8,2,7,4,1,3,3,11,2,5,10,2,7,4,7,8,1,1,1,2,2,1,1,1,1,4,7,1,2,5,4,2,3,1,3,2,3,1,2,1,2,- -  -,
23342420,Mohd Noor Hidayah Yassin,M (C),82%,6,10,3,12,12,11,8,5,10,3,1,2,1,10,3,5,3,3,2,4,5,9,1,1,1,1,9,1,1,1,1,5,3,1,2,5,2,1,3,2,3,3,1,3,2,2,1,- -  -,Ama
