UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
13199533,Najib El Mouatani,"DM, M/AM (C)",84%,13,14,10,6,10,13,13,8,7,10,9,12,10,12,11,14,9,13,11,13,14,15,12,14,13,8,11,12,5,13,3,7,14,13,4,13,2,3,3,3,1,1,2,1,4,1,3,- -  -,
18112344,Billal Chibani,M/AM (RLC),83%,13,13,8,9,13,13,10,8,7,11,12,11,9,8,11,14,7,8,5,8,11,8,8,8,12,8,12,7,7,7,4,5,12,6,4,13,1,3,2,3,2,3,2,1,3,2,3,- -  -,
13234224,Aziz Fegas,M/AM (C),84%,13,13,2,4,14,13,13,6,9,6,3,7,4,10,10,12,11,10,8,7,11,12,6,6,8,11,12,6,2,8,1,6,8,4,5,12,2,1,3,1,3,4,2,3,3,2,2,- -  -,
2000170952,Makhan Kanté,M/AM (C),80%,13,13,6,5,16,13,11,5,6,3,7,5,6,11,17,13,13,11,7,6,7,11,5,5,7,9,9,5,5,7,1,5,13,4,5,13,3,1,2,3,1,3,2,3,1,1,2,- -  -,
2000171633,Emad Al-Alawi,M/AM (C),82%,13,10,7,12,13,12,10,8,5,9,5,5,7,13,16,10,3,11,8,7,11,9,6,5,8,10,13,5,1,8,6,4,7,3,5,10,2,3,3,1,1,3,2,2,3,3,1,- -  -,
13167465,Mahdi Al Masri,M (C),82%,12,13,8,7,13,13,13,6,13,11,6,8,8,14,7,5,11,13,8,9,12,12,7,7,6,8,13,7,2,9,7,8,13,3,5,11,3,3,1,2,4,2,1,3,2,3,1,- -  -,
12066154,Walid El Karti,"M (C), AM (RLC)",83%,12,11,12,8,10,12,14,10,11,16,8,12,12,13,17,20,9,15,6,12,14,14,12,13,12,10,11,14,9,14,4,5,13,13,5,15,3,2,3,2,1,3,2,2,1,1,1,- -  -,
13182623,Saad Lameti,"M (C), AM (RC)",78%,9,12,10,9,13,11,7,7,13,11,6,10,9,15,8,10,13,12,6,11,12,11,7,9,11,14,12,10,9,12,3,5,12,4,5,13,1,1,2,2,1,3,3,2,3,1,1,- -  -,
2000016223,Rafiq Khaleel,"M (C), AM (RC)",68%,13,12,8,8,13,12,13,7,5,7,4,10,7,9,12,14,7,7,6,8,11,9,7,8,12,7,7,8,5,7,2,5,9,8,6,12,2,1,2,3,4,3,3,2,1,3,1,- -  -,
13234026,Fraj Kayramani,M/AM (LC),84%,13,13,9,8,12,12,10,7,10,11,7,14,12,11,6,13,9,11,10,12,14,11,8,8,12,7,12,9,5,6,6,7,13,7,6,13,3,3,2,3,3,2,3,1,1,3,4,- -  -,
2000141102,Ahmed El Bahrawi,M (C),60%,13,13,8,13,13,13,6,11,13,10,8,8,7,11,14,9,9,8,9,8,10,11,6,6,3,8,13,6,6,10,1,7,9,6,6,11,2,2,3,3,1,3,2,2,2,2,1,- -  -,
2000154736,Firas Ben Othman,M/AM (C),52%,7,12,9,15,8,9,8,7,10,10,4,8,10,8,8,11,12,8,9,9,14,6,4,4,13,10,8,7,8,8,4,9,12,5,6,14,1,1,3,3,3,4,1,3,2,3,3,- -  -,
13147226,Walid Sebbar,M/AM (C),85%,13,10,10,9,11,13,12,8,5,10,11,8,10,12,18,14,5,12,10,13,13,13,12,13,14,7,14,12,7,12,4,8,14,13,6,14,1,4,2,4,3,3,2,2,2,1,2,- -  -,
2000198326,Wael Salhi,"DM, M (C)",73%,10,7,9,9,10,7,9,5,5,6,8,5,5,15,2,5,8,9,10,8,7,10,6,3,7,6,10,8,7,8,6,8,10,2,6,15,3,3,1,1,4,2,2,2,1,3,3,- -  -,
95079018,Charaeddine Rhourdmani,M (C),68%,13,13,6,7,12,13,13,6,10,7,6,11,7,9,10,5,5,10,6,7,9,12,6,4,7,5,12,6,1,9,1,11,13,3,6,12,3,2,3,3,2,2,3,2,3,3,1,- -  -,
2000171210,Abdulmoneim Al-Boraasi,M/AM (C),85%,8,12,8,11,12,9,14,6,12,8,2,8,5,14,7,12,9,9,7,7,9,8,5,5,8,12,14,3,6,9,1,5,13,5,6,10,2,2,3,1,1,2,1,4,1,1,3,- -  -,
13232376,Mohamed Al-Mangosh,M/AM (C),84%,13,13,7,3,6,13,12,4,11,11,2,6,5,12,3,13,9,8,8,7,13,10,4,1,8,10,10,6,3,8,1,7,10,4,6,13,3,2,1,1,1,3,2,3,3,3,3,- -  -,
2000143197,Abderrahmane Qassaq,M/AM (C),72%,10,12,8,4,15,11,10,5,14,10,6,9,8,7,6,11,8,11,9,8,12,13,3,5,9,13,14,2,6,10,1,7,14,6,6,12,2,4,2,2,3,1,3,2,3,3,3,- -  -,
2000072680,Abdullah Dagou,M/AM (C),84%,10,10,14,6,15,8,5,5,14,7,6,13,10,14,14,13,15,10,11,14,15,10,8,8,10,10,15,8,8,10,3,5,13,4,6,15,1,3,1,3,2,2,2,2,2,3,2,- -  -,
18086051,Sabir Bougrine,M/AM (C),80%,14,14,12,11,12,12,12,7,8,14,14,13,13,13,9,15,9,13,10,12,15,11,15,14,13,8,15,13,6,10,6,7,14,9,7,16,3,3,2,1,2,1,2,1,1,2,2,- -  -,
2000103489,Sanad Dufan,M (C),83%,14,14,8,6,12,14,13,5,5,7,8,12,8,12,12,5,14,10,8,8,12,13,7,3,3,7,14,7,4,9,3,11,7,5,7,14,2,2,1,1,1,4,1,3,3,2,3,- -  -,
2000101474,Ahmed Hammami,M/AM (C),84%,11,10,13,10,15,10,10,7,10,11,8,12,8,13,18,8,11,11,12,15,13,11,9,10,10,11,16,5,8,11,1,7,12,7,7,10,3,2,3,1,3,1,3,3,3,3,3,- -  -,
2000171828,Diaa Mansour,M/AM (C),81%,12,12,7,8,8,12,11,4,5,4,7,7,7,13,9,13,12,5,7,7,12,7,3,2,7,9,12,5,6,8,1,6,10,5,7,12,3,2,1,1,2,4,4,3,2,2,3,- -  -,
2000032799,Chiheb Abidi,M/AM (C),84%,13,13,13,8,12,13,12,9,7,12,8,14,11,13,12,13,10,12,9,12,15,11,12,12,14,10,14,10,9,9,7,6,15,11,7,14,3,1,2,2,3,2,2,1,3,2,1,- -  -,
2000103421,Meftah Abdulmola,M (RC),87%,14,12,4,7,11,11,8,5,6,10,2,10,7,11,8,6,5,8,8,7,12,7,5,6,8,6,13,6,5,8,5,8,10,5,7,11,3,2,1,3,3,2,4,2,2,3,3,- -  -,
2000103176,Emhemmed Meftah,M/AM (LC),79%,8,11,4,6,12,10,12,5,13,7,7,9,8,12,10,11,11,12,8,8,9,13,7,8,6,14,14,7,5,8,7,7,11,6,7,12,2,3,3,1,4,2,3,4,2,4,3,- -  -,
2000081522,Adem Redjem,"M (LC), AM (RLC)",81%,12,14,12,10,15,12,10,8,7,13,8,12,11,10,4,14,7,11,8,10,11,11,8,9,12,7,12,6,6,12,6,6,12,7,7,12,1,3,3,1,1,1,2,3,3,1,2,- -  -,
2000121532,Muayid Al Gamoudi,M/AM (C),81%,13,13,6,1,12,13,11,3,5,8,4,6,6,12,7,13,13,8,7,6,13,8,5,3,8,9,12,5,2,7,1,7,10,5,7,13,2,1,3,2,1,4,4,1,1,1,2,- -  -,
2000122671,Omar Shehhat,M/AM (C),83%,10,12,9,3,11,11,7,5,10,11,6,11,8,14,10,14,6,12,9,9,12,10,8,5,13,10,8,8,7,11,6,9,14,7,7,11,3,1,2,2,1,2,1,3,4,1,1,- -  -,Inj
2000171174,Emad Al-Zayani,M/AM (C),65%,7,9,7,8,6,7,5,5,8,9,1,14,8,14,3,11,12,11,8,8,14,7,7,7,9,9,14,4,7,11,6,9,12,3,7,9,1,2,3,3,1,1,3,3,4,3,1,- -  -,
2000197636,Jawher Ghribi,M/AM (C),77%,11,13,10,9,13,13,10,9,13,11,8,12,10,11,17,12,11,11,11,10,12,10,5,8,13,10,10,7,6,11,1,9,11,7,7,13,1,2,2,1,1,3,2,1,3,1,4,- -  -,
2000165714,Ahmed Al-Arbi,M (LC),75%,12,12,7,6,13,10,7,6,12,10,6,10,4,9,5,6,7,8,8,8,8,12,6,8,8,7,13,6,1,6,6,8,11,5,7,13,4,1,2,2,2,1,3,1,2,3,2,- -  -,
2000181000,Jassem Abcha,M/AM (C),71%,12,13,8,7,14,12,9,6,9,10,4,10,9,8,10,11,11,11,11,9,16,10,7,8,12,10,12,11,8,10,6,9,9,3,7,12,1,2,3,4,3,1,2,1,1,3,3,- -  -,
2000019454,Youssef Osama Nabih,M/AM (C),80%,9,11,9,9,13,10,10,5,10,11,9,8,8,15,6,13,1,8,9,13,13,10,7,5,10,9,15,7,7,9,2,5,13,3,7,15,2,1,2,3,3,2,2,3,1,3,3,- -  -,
13173472,Abdoulaye Gaye,M/AM (C),84%,12,12,8,1,14,12,10,6,10,10,8,13,6,13,7,13,12,10,9,8,7,12,7,6,7,12,12,7,4,8,3,8,13,9,7,13,2,4,2,1,1,1,2,3,2,2,3,- -  -,
2000097680,Chamseddine Ben Ameur,M/AM (C),63%,14,14,8,4,15,14,7,10,14,10,6,8,8,13,5,13,13,10,7,8,10,12,6,3,9,10,14,7,5,5,2,7,12,6,7,14,3,3,2,1,3,3,3,3,2,2,2,- -  -,
2000133375,Ala Eddine Chaachoua Sameut,M (C),80%,7,10,7,7,8,12,6,4,5,12,5,12,8,14,12,10,9,9,5,8,11,10,7,7,7,8,14,6,8,14,4,6,14,5,7,14,2,1,3,2,3,1,3,2,2,1,1,- -  -,
2000231268,Samir Hesham,M (C),83%,13,13,8,10,15,13,6,6,6,8,2,9,7,13,10,7,12,9,9,9,14,10,6,2,5,8,13,6,2,11,1,7,9,3,7,12,3,2,1,2,2,3,3,3,3,1,1,- -  -,
2000081155,Sofiane Abdellaoui,M (C),84%,10,12,9,11,12,12,9,6,15,12,4,10,6,12,15,9,11,14,11,8,14,13,3,7,4,8,15,7,6,9,1,11,11,4,7,12,3,2,3,1,3,2,2,3,1,3,2,- -  -,
13189140,Mustapha El Yousfi,M/AM (C),81%,14,13,9,7,8,14,8,6,14,9,9,5,9,15,6,14,2,11,10,9,10,13,8,8,10,14,8,8,8,9,5,10,11,3,7,13,2,2,3,3,2,2,3,3,1,2,1,- -  -,
13189307,Ahmed Chentouf,M/AM (C),88%,13,13,8,8,14,13,13,7,11,11,3,7,8,13,14,14,12,10,7,8,9,12,7,7,7,13,11,7,7,8,3,9,12,6,7,11,1,3,3,1,2,1,2,3,3,2,3,- -  -,
93142606,Aziz Harabi,"M (LC), AM (RLC)",82%,12,13,9,7,12,12,13,8,10,10,12,10,11,10,13,9,6,11,8,10,9,10,7,9,10,9,12,6,7,12,7,8,9,9,7,11,2,2,1,1,1,1,4,3,1,3,1,- -  -,
2000079466,Adem Kouraichi,M/AM (C),70%,13,13,3,7,9,14,11,6,8,9,6,5,8,13,5,12,5,11,7,7,13,6,7,6,8,13,8,7,6,5,2,4,9,7,7,13,1,1,1,1,2,3,2,3,2,4,1,- -  -,
2000068750,Amine Louani,"DM, M/AM (C)",84%,11,12,8,6,14,11,13,6,11,10,9,9,8,13,6,10,6,9,13,8,11,12,5,12,11,10,13,7,7,10,5,9,12,3,7,12,2,2,4,1,2,2,1,3,2,2,2,- -  -,
2000080025,Malek Boulaabi,"DM, M/AM (C)",81%,10,12,9,7,13,10,7,6,8,8,9,12,8,13,5,13,13,13,10,14,11,10,7,3,12,10,14,8,6,9,1,9,14,8,7,12,3,3,1,3,2,2,3,1,2,3,2,- -  -,
13197747,Yassine El Asri,M/AM (C),63%,13,13,7,10,7,13,13,5,13,9,7,8,8,11,12,11,5,6,8,8,7,12,6,6,8,11,11,6,3,6,2,8,13,7,7,11,2,3,2,2,3,3,2,3,2,1,1,- -  -,
2000058686,Rachid Abouzhar,M (C),83%,11,9,5,9,8,9,9,5,10,11,8,7,8,13,18,10,13,11,7,9,14,13,7,5,5,9,14,7,2,9,1,9,15,5,7,13,1,2,2,4,2,2,3,1,3,2,2,- -  -,
2000133923,Ali Abdeladim Mehazem,M (C),83%,9,11,6,4,13,7,13,2,5,7,6,11,8,14,17,10,11,9,12,9,9,13,7,6,6,7,14,7,8,11,1,10,14,6,8,11,2,2,3,2,2,3,3,1,1,1,3,- -  -,
2000122682,Abdullah Al-Abd,M (C),91%,13,9,9,6,12,9,10,7,14,8,8,9,9,14,19,5,5,10,8,9,14,13,7,8,5,8,14,8,8,10,8,9,10,6,8,12,2,4,3,4,1,1,3,2,1,1,1,- -  -,
2000133906,Aymen Abdeldjalil Bendaoud,M (C),75%,13,13,9,3,8,11,7,3,6,7,4,8,5,12,8,6,5,9,10,6,13,11,3,5,6,6,13,5,5,9,2,10,11,6,8,14,1,3,1,3,1,3,1,2,4,3,2,- -  -,
2000142512,Shaaban Al-Zidani,M/AM (C),83%,13,13,7,9,15,13,12,5,14,8,7,6,7,10,6,13,14,12,8,7,12,12,4,1,8,7,12,6,4,8,3,8,5,2,8,13,1,3,3,2,1,1,1,4,3,1,1,- -  -,
2000142506,Yusuf Satty,M (C),81%,13,11,8,2,13,13,12,8,12,8,8,9,6,11,14,6,7,9,6,7,13,12,6,6,5,4,14,6,6,9,6,9,11,2,8,11,3,4,2,1,1,2,1,3,4,2,3,- -  -,
2000133190,Ala Eddine Cherni,M (C),60%,14,13,6,4,12,14,7,6,10,6,7,4,6,11,18,6,9,5,3,6,12,8,3,5,4,7,13,5,5,8,6,8,11,3,8,13,3,3,2,1,3,1,2,1,1,3,3,- -  -,
