UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
13224186,Davis Ssekka,M (C),60%,12,9,3,7,12,9,9,1,6,3,1,3,1,10,8,5,1,5,5,3,8,5,3,1,2,3,12,2,2,1,1,4,4,1,2,8,3,2,3,3,2,3,3,1,3,2,2,- -  -,
2000146485,Ahmed Omar,M/AM (C),50%,12,11,4,3,14,11,12,1,12,3,3,9,3,10,4,7,5,8,7,6,9,10,3,2,5,7,10,5,3,5,1,7,12,5,2,6,2,1,3,2,3,3,2,1,3,4,3,- -  -,
13230404,Brian Sebwato,M (C),78%,13,13,5,7,14,13,5,3,9,9,5,5,5,9,6,5,5,8,5,6,6,9,4,1,2,4,7,4,3,9,1,7,13,1,3,8,3,1,1,3,2,3,1,3,2,2,2,- -  -,
2000190251,Abedi Bigirimana,M (C),70%,10,9,14,14,12,12,12,7,8,7,5,13,9,14,4,9,5,8,7,13,8,12,7,2,6,5,14,7,7,14,2,9,11,4,3,10,2,1,1,1,3,3,1,2,4,1,1,- -  -,
13218215,Charles Musoke,M (C),65%,6,7,4,7,15,7,4,4,13,6,3,3,4,13,14,7,11,4,6,5,7,9,3,1,1,3,11,3,1,6,1,3,7,1,3,7,1,1,2,3,3,3,3,3,1,1,1,- -  -,
85078882,Ambroise Bègue,"DM, M (C)",72%,12,11,10,6,14,12,10,5,6,9,7,7,7,9,12,11,5,8,5,10,11,6,6,8,10,5,11,9,4,9,4,2,9,7,3,11,1,2,2,3,1,2,2,2,3,1,2,- -  -,Ama
12086172,Duke Abuya,"M (C), AM (RLC)",84%,12,10,10,8,9,13,12,9,7,8,10,10,11,11,11,13,6,12,12,12,13,15,6,13,11,6,13,8,6,11,3,6,14,11,3,12,3,1,1,1,2,2,1,1,2,1,4,- -  -,
13145325,Aguer Garang,M/AM (C),86%,13,13,6,6,12,13,12,3,15,6,4,7,5,7,11,12,9,7,5,2,6,7,2,5,7,5,13,4,2,7,3,6,13,4,3,8,2,3,2,1,2,1,1,1,3,2,3,- -  -,Ctr
2000092925,Doualeh Elabeh,M/AM (C),80%,12,12,6,9,14,12,9,6,7,6,6,7,4,12,13,13,14,12,5,6,7,11,3,4,7,7,11,5,1,10,1,4,7,5,4,13,3,2,1,2,3,3,1,2,3,1,3,- -  -,
2000116712,George Kasonko,M/AM (C),83%,9,9,5,8,15,9,6,7,12,11,6,9,8,12,16,12,9,9,8,8,9,9,5,7,9,9,10,5,4,9,1,9,9,6,4,14,3,3,1,1,2,1,1,2,2,1,4,- -  -,
2000092961,Ablelom Teklezghi,M (C),68%,12,12,5,7,14,12,11,3,10,7,6,4,5,6,16,5,7,5,5,5,8,6,4,4,1,4,12,5,4,6,1,7,12,1,4,9,1,1,1,2,1,1,2,2,3,2,3,- -  -,Ctr
13145312,Altaib Ibrahim,M (C),64%,10,11,6,10,13,11,10,4,7,9,5,3,4,13,16,5,13,6,5,7,13,11,3,2,1,6,13,5,5,6,1,8,6,2,4,8,1,2,3,3,1,1,3,1,2,3,1,- -  -,Ctr
13231556,Yonis Moussa Dirir,M (C),70%,13,13,6,4,14,13,11,4,7,11,7,8,5,12,4,5,7,12,4,7,4,11,5,5,7,5,8,5,5,5,1,8,7,3,4,11,1,3,2,1,2,3,4,2,1,3,3,- -  -,Ama
17038188,Chichi Musa,M (C),82%,13,12,7,7,12,13,9,5,13,8,3,6,7,8,11,6,11,11,7,7,13,12,6,6,5,7,13,6,6,8,1,7,10,2,5,13,2,1,3,3,1,1,3,1,1,3,2,- -  -,
13225576,Jean-Pierre Maombi,M (C),68%,6,9,5,16,8,7,9,7,10,6,6,6,7,14,17,5,9,8,5,7,14,12,2,4,3,6,13,5,4,5,2,9,9,4,5,12,3,2,2,3,1,2,2,2,3,1,3,- -  -,
12084548,Anthony Kimani Njenga,M (C),85%,12,13,7,4,8,12,11,9,6,8,8,6,4,13,15,9,10,9,10,7,13,10,3,4,6,7,13,1,6,11,2,7,13,3,5,11,3,2,3,2,3,2,3,4,1,2,1,- -  -,
13224188,Thomas Kakaire,M (C),73%,7,6,3,7,16,5,4,1,7,1,5,11,3,12,8,5,10,6,2,5,10,9,1,1,1,3,11,2,3,1,1,7,7,3,5,7,2,1,1,1,3,2,4,1,2,1,1,- -  -,Yth
2000100428,Mohamed Samatar,M (C),81%,12,12,5,2,6,12,12,5,8,8,6,7,4,12,4,5,4,3,4,6,5,11,4,4,3,3,11,4,2,7,1,8,12,1,5,11,3,1,2,4,3,3,3,2,1,3,3,- -  -,Ama
20010010,Salum Saidi,M/AM (RC),77%,12,13,5,1,13,13,12,3,15,9,4,8,3,8,13,9,6,6,6,5,3,10,4,6,6,11,12,4,3,3,1,5,11,1,5,9,1,2,2,3,1,2,1,1,1,1,3,- -  -,
13197423,Stephen Pawaar,M (C),69%,13,12,4,16,8,13,13,7,12,7,6,9,6,12,13,9,10,8,6,7,9,12,6,6,3,7,10,6,6,5,1,8,13,4,5,8,1,3,2,1,2,2,1,1,2,3,3,- -  -,Ama
2000146591,Omary Rajabu,M/AM (C),80%,13,13,5,4,12,13,10,1,6,5,6,4,5,7,11,11,10,6,6,6,6,11,4,5,6,10,7,4,3,6,1,6,7,5,5,9,3,1,2,2,3,2,2,1,2,3,3,- -  -,
12093465,Abdallah Wankuru,"M (RC), AM (R)",83%,13,13,6,1,10,14,8,1,7,8,8,7,7,11,19,10,9,9,7,8,10,12,8,11,11,12,7,7,6,8,5,7,12,6,5,9,4,3,3,2,2,3,3,2,1,2,1,- -  -,
2000123294,Gibson Adinho,M (C),68%,13,12,1,6,16,13,11,3,9,7,1,6,6,13,9,7,5,11,6,6,8,10,3,3,2,4,10,5,5,8,1,10,8,2,5,9,1,4,2,1,1,2,3,4,3,3,1,- -  -,
13115760,Samuel Tombe,M (C),73%,13,13,6,1,12,13,13,5,5,4,3,7,4,12,13,9,9,4,7,6,7,11,2,4,2,6,10,1,5,8,2,6,12,1,5,10,4,3,3,3,2,3,1,1,1,1,3,- -  -,Wnt
2000100430,Hamoud Ali Abdourahman,M (C),81%,13,13,5,8,9,13,10,4,8,8,6,7,5,7,16,6,14,7,5,6,7,11,4,4,4,5,12,4,1,6,1,4,7,1,6,7,1,3,1,2,3,2,3,2,3,3,2,- -  -,Ama
2000213789,Raphael Osalue,M (C),83%,13,13,8,6,15,13,11,7,12,6,5,11,6,12,3,5,12,10,5,8,13,11,4,5,5,5,14,3,6,10,6,12,9,6,6,10,2,1,3,1,2,1,3,2,3,2,3,- -  -,
12084227,Marvin Nabwire,M/AM (C),80%,13,13,7,10,15,13,13,5,9,9,3,7,6,13,5,12,3,10,8,7,13,12,6,3,6,10,11,6,2,8,1,7,13,1,6,12,2,1,2,2,1,1,1,1,4,2,1,- -  -,
2000100304,Khalid Elmi,M (C),78%,12,11,5,6,13,12,9,3,10,3,6,3,4,11,16,10,9,6,5,5,10,10,2,3,3,3,10,4,3,5,1,6,12,1,6,12,3,2,2,3,1,1,1,1,3,3,1,- -  -,
73200619,Marc Dorilas,M (C),74%,13,13,6,4,10,13,13,5,12,8,4,3,4,8,6,7,5,7,8,7,9,11,5,2,5,5,11,5,2,7,1,10,10,1,6,6,3,2,2,2,2,1,2,1,1,2,3,- -  -,
13227867,Hassan Kalega,M (C),74%,12,13,6,7,8,12,4,5,13,7,5,11,5,13,13,6,10,7,8,6,6,7,4,6,3,4,13,5,3,7,4,9,13,3,6,8,1,1,3,1,1,1,2,3,2,3,1,- -  -,
13231553,Mogueh Omar,M (C),87%,11,11,5,2,14,12,9,4,11,8,1,4,7,10,11,5,4,7,11,7,9,13,6,6,5,4,8,5,6,9,1,7,13,4,6,13,1,2,3,1,3,3,1,2,2,3,1,- -  -,
13231859,Shafik Kagimu,M/AM (C),83%,13,13,8,2,13,13,13,2,14,10,8,8,6,13,3,6,4,8,8,7,11,10,6,5,8,11,11,6,6,10,1,5,13,5,6,7,2,1,1,2,1,1,1,2,1,2,1,- -  -,
