UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
23320401,Joel Fruit,M/AM (C),81%,11,11,1,4,16,11,7,1,9,2,2,4,1,9,9,13,9,4,2,3,3,8,2,1,1,6,9,1,1,4,1,1,4,1,1,10,3,2,3,1,3,1,2,4,3,1,3,- -  -,Ama
23078520,Loi Wai Hong,M (C),73%,11,10,3,3,7,11,11,4,5,4,1,3,1,9,3,5,9,3,1,4,11,8,1,1,1,2,9,1,2,6,1,7,9,1,1,5,2,2,1,1,2,3,3,3,2,2,1,- -  -,Ama
2000096255,Ruan Sai,M/AM (C),68%,11,9,2,8,15,12,5,2,6,6,3,6,1,10,10,11,9,4,4,4,6,9,2,1,4,5,5,2,1,3,1,1,7,1,1,8,4,1,1,2,2,1,1,3,1,1,3,- -  -,Ctr
2000011660,Pürevdorj Bayartsengel,M (LC),75%,5,7,2,14,5,7,5,8,15,4,1,5,5,13,9,8,14,7,6,7,6,12,4,6,6,4,11,4,4,5,5,6,5,1,1,13,2,4,2,2,1,1,2,3,2,1,2,- -  -,Ctr
23320405,Scott Kim,M (C),86%,8,11,2,2,12,9,7,1,9,3,3,3,2,5,15,5,11,5,3,4,6,9,1,1,1,1,7,1,1,2,1,3,7,1,1,3,4,2,3,3,3,1,1,1,2,3,1,- -  -,Ama
23355291,Cliff Tyquiengco,M (C),84%,12,12,3,1,14,12,7,1,13,3,4,3,2,9,10,5,13,1,6,5,2,10,1,1,1,2,10,2,1,4,1,6,9,1,1,5,3,1,3,1,3,3,3,1,1,1,3,- -  -,Ama
23447163,Nasikhat Abdulla,M (C),80%,12,12,4,4,16,12,3,7,10,3,2,1,3,8,6,5,10,3,3,5,5,8,2,1,2,1,10,1,2,3,1,3,5,1,1,5,2,1,2,2,2,2,2,1,2,2,2,- -  -,Ama
45098736,David Okuhama,M (LC),85%,12,12,3,6,11,12,9,3,12,3,1,3,2,5,5,5,2,2,3,4,3,9,1,3,3,1,5,1,1,3,1,3,9,1,1,5,4,3,1,3,1,3,1,3,2,2,2,- -  -,Ama
23354929,Jonassar Dapiawen,M (C),85%,11,10,4,1,15,9,11,1,5,4,3,4,3,5,4,4,14,3,5,5,6,10,2,1,1,2,6,2,1,7,1,4,9,1,2,3,1,3,3,3,2,3,2,2,3,3,1,- -  -,Ama
23355301,Jarred Collado,M (C),86%,11,11,2,1,12,11,11,2,5,2,3,4,1,5,13,5,5,4,4,2,11,7,1,1,1,2,10,1,1,3,1,4,9,1,2,5,3,2,2,2,1,4,4,3,1,1,3,- -  -,Ama
23354893,Michael Hall,M (C),83%,11,7,2,2,9,8,12,4,5,2,1,2,1,9,12,5,3,3,2,4,9,9,1,1,1,2,10,2,1,1,1,4,11,1,2,5,2,2,2,2,3,2,2,1,2,3,3,- -  -,Ama
23355403,Sam Carrera,M (C),82%,6,9,5,1,10,8,6,1,7,1,3,10,2,7,14,5,7,4,3,5,11,10,2,2,1,3,6,2,2,2,1,6,8,2,2,8,3,2,2,1,2,3,3,3,1,3,3,- -  -,Ama
23355402,Francisco Acfalle,M (C),80%,12,9,4,3,7,8,5,3,14,2,1,5,4,5,4,5,1,3,4,5,7,10,2,1,1,3,8,3,1,7,1,1,12,1,2,6,1,2,3,3,2,3,1,3,2,2,1,- -  -,Ama
2000208536,Lin Wei-Chieh,M/AM (LC),84%,10,6,2,9,13,10,11,3,8,6,3,3,1,6,5,12,5,6,1,3,3,8,1,3,5,1,9,1,1,1,1,1,5,1,2,11,3,2,3,2,3,1,2,3,4,1,2,- -  -,
23320419,Jireh Yobech,M (C),82%,12,12,3,6,15,12,10,2,12,3,1,3,2,12,3,5,10,4,2,4,3,9,1,1,1,1,5,1,1,1,1,4,3,1,3,2,2,2,3,2,1,3,2,2,3,2,3,- -  -,Ama
23354962,Owen Ji,M (LC),64%,13,11,4,5,11,11,8,1,15,4,2,6,3,4,13,6,9,4,4,5,5,10,1,3,3,1,7,1,2,3,2,4,6,1,3,6,2,2,3,4,4,2,3,2,2,3,2,- -  -,Ama
2000048013,Pürevsüren Uuganbayar,M (C),68%,12,13,5,5,13,13,6,4,10,4,4,4,5,13,3,5,3,3,6,6,12,9,1,3,1,4,12,3,1,3,1,6,6,2,3,7,1,1,3,1,1,3,2,1,2,2,2,- -  -,Ctr
2000048447,John Rojas,M (C),84%,13,13,5,7,13,13,5,4,8,7,3,6,5,5,12,5,11,4,3,6,8,10,3,1,4,4,8,3,3,3,3,3,6,1,3,9,1,3,1,1,4,1,1,3,2,3,2,- -  -,Ama
2000110764,Wu Yen-shu,"M (LC), AM (C)",63%,13,12,2,5,13,12,5,2,9,3,3,1,3,9,14,5,10,3,3,4,4,9,1,2,4,8,7,1,1,3,1,1,7,3,3,4,3,3,2,2,3,1,3,2,1,3,2,- -  -,
2000164289,Misaki Sato,M/AM (C),66%,12,11,5,5,13,12,5,3,6,4,7,5,5,12,10,13,1,8,5,6,10,10,1,4,4,6,8,4,4,8,4,4,6,3,3,12,2,3,1,1,3,3,3,3,3,2,4,- -  -,
23355205,Cameron Miles,M/AM (LC),77%,12,12,2,3,12,12,4,3,5,3,1,3,2,7,10,8,3,4,1,4,5,9,1,3,3,1,4,2,1,1,1,1,4,2,3,7,3,1,1,1,1,3,1,2,3,2,1,- -  -,Ama
23357431,Choi Leng Fong,M (C),84%,13,12,4,8,14,13,5,3,8,7,4,4,3,5,13,5,9,3,3,5,6,10,2,3,1,4,11,1,2,5,1,9,7,2,3,6,3,3,3,3,1,3,2,1,3,3,1,- -  -,
64049977,Daisuke Kobayashi,M (C),63%,13,13,6,3,10,12,12,6,10,8,3,5,5,12,15,5,6,8,7,7,8,11,2,5,1,4,13,4,4,5,2,8,13,1,3,9,1,1,1,1,1,1,3,4,2,1,2,- -  -,
23355379,Marcus Bufford,M (RC),75%,13,8,3,7,12,10,5,4,11,5,1,5,2,12,12,5,14,4,3,5,6,8,2,5,2,3,9,2,2,1,1,3,6,1,3,4,2,1,3,1,3,1,3,3,1,3,1,- -  -,Ama
23445334,Gan-Ochir Temüüjin,M (C),81%,12,11,5,1,9,10,9,1,6,6,4,12,5,9,10,6,4,5,4,6,8,11,4,4,1,4,12,1,4,5,1,9,8,3,3,7,3,3,3,2,3,2,2,2,2,3,3,- -  -,
23355167,Carlos Rosario,M (C),81%,11,6,1,1,15,11,9,1,12,4,2,6,1,13,12,6,9,2,3,5,7,10,2,1,1,1,8,1,2,3,1,3,6,1,3,5,2,3,2,1,1,2,2,1,2,1,3,- -  -,Ama
