UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000006206,Kacper Kondracki,"M (C), AM (LC)",81%,14,13,14,8,12,14,7,4,6,8,7,10,8,8,16,10,2,11,5,13,8,11,4,9,11,9,13,7,7,10,1,7,13,7,1,9,2,1,1,2,2,3,1,4,1,2,1,- -  -,
2000062328,Ryan Lenoir,"M (RC), AM (RLC)",86%,14,14,13,2,12,14,8,2,11,6,7,12,5,12,16,13,6,9,4,12,9,12,3,7,8,8,12,5,6,6,4,4,10,6,1,11,2,2,3,1,1,4,1,2,1,2,1,- -  -,
37053575,Teun Bijleveld,M/AM (C),79%,12,12,12,5,12,12,11,8,5,10,9,11,11,11,12,11,7,12,8,14,13,12,12,10,13,8,12,13,5,11,6,4,12,11,3,14,1,2,1,3,3,4,3,3,2,2,3,- -  -,
96159659,Kacper Skwierczyński,"M (C), AM (LC)",80%,11,13,11,4,11,13,11,6,5,11,7,9,10,10,12,13,6,12,7,12,11,12,10,10,12,7,12,9,5,8,2,3,12,9,3,11,3,3,2,1,1,2,3,1,2,3,3,- -  -,
2000052375,Bruno Goncalves,M (C),69%,11,7,4,8,15,10,6,5,6,4,3,8,5,11,3,6,3,9,5,7,5,10,4,2,2,4,13,4,3,11,2,3,12,1,3,9,4,2,1,1,2,2,4,1,2,3,2,- -  -,
93099931,Rami Al Hajj,M/AM (C),84%,13,14,12,12,13,13,13,11,12,14,8,10,10,12,13,14,10,13,7,9,10,11,9,11,12,12,12,10,11,13,7,4,13,10,4,15,1,1,3,4,3,1,1,1,3,2,2,- -  -,
70118972,Ömer Beyaz,"M (RC), AM (C)",85%,13,13,11,6,9,14,9,5,5,13,8,18,12,9,7,15,10,13,6,11,16,9,12,10,14,11,15,15,6,9,3,5,14,12,4,16,2,1,3,4,2,4,1,3,4,2,3,- -  -,
43201834,Denis Baumgartner,"M (C), AM (RC)",76%,13,12,9,8,12,13,12,12,10,12,6,10,12,12,10,12,12,12,8,11,10,12,8,11,13,11,14,6,4,10,2,2,11,10,4,12,1,2,3,1,2,3,1,2,3,3,2,- -  -,Inj
2000201344,Erden Avdic,M (C),71%,13,13,6,7,11,13,5,5,14,6,7,6,7,9,6,8,9,7,7,7,8,9,5,5,2,3,10,5,5,3,1,7,13,2,4,7,2,3,2,1,3,1,3,1,3,3,1,- -  -,
2000194085,Noah Engelbreth,M (C),67%,8,11,5,10,11,10,9,5,12,5,4,6,3,13,15,6,2,8,3,6,8,11,4,2,6,5,12,5,1,10,3,6,8,3,4,8,1,2,3,3,1,2,1,2,2,2,3,- -  -,Yth
18091400,Francesco Antonucci,M/AM (C),80%,13,15,12,9,13,13,12,9,9,11,13,13,10,11,13,14,10,12,5,12,13,12,11,10,14,9,14,12,9,12,5,4,14,11,4,15,3,1,3,2,3,3,3,1,2,3,4,- -  -,
2000176656,Isaiah Ahmed,M/AM (C),78%,13,14,8,9,17,14,9,6,5,6,6,6,6,13,13,11,10,8,5,7,13,11,3,6,7,8,12,5,5,6,1,6,10,3,4,10,1,3,2,2,3,2,3,1,1,2,1,- -  -,
91108282,Luca Dürholtz,"DM, M (C), AM (LC)",83%,13,12,8,7,9,10,10,5,5,9,4,7,7,8,7,15,4,10,4,13,14,8,12,10,14,9,11,12,5,8,4,4,14,11,4,15,1,4,1,3,2,1,1,3,2,1,3,- -  -,
2000208985,Melvin Dias,M (C),75%,13,13,3,2,8,14,5,4,12,8,1,8,6,9,13,5,10,6,8,7,8,11,1,4,1,7,8,6,2,4,1,8,13,1,4,12,3,4,2,2,3,1,1,1,2,3,3,- -  -,
53105364,Emil Hansson,M/AM (RLC),74%,12,13,12,8,12,12,13,10,15,11,11,10,12,11,12,12,8,12,5,13,12,13,10,12,14,9,12,11,7,10,11,5,12,8,4,14,2,2,3,3,1,2,2,1,2,2,1,- -  -,
2000208465,Hugo Antunes,M (C),80%,12,10,7,16,14,10,7,9,7,5,6,3,7,13,12,6,9,6,4,7,13,11,3,5,4,6,11,3,3,7,2,7,9,2,4,8,2,1,1,1,2,2,2,3,4,2,1,- -  -,
96011267,Maciej Domański,M/AM (RLC),77%,12,12,9,6,15,10,13,7,9,11,5,12,10,12,10,12,7,11,8,13,13,12,12,10,11,10,10,14,7,12,3,4,13,14,4,13,4,3,2,1,4,2,2,3,3,3,3,- -  -,Inj
18051993,Rob Schoofs,"DM, M/AM (C)",81%,13,13,6,7,13,14,14,6,11,11,12,12,13,13,16,13,14,14,10,14,16,14,11,12,11,11,12,10,9,11,5,8,15,3,5,12,3,1,1,1,2,2,4,3,1,3,2,- -  -,
27020702,Bror Blume,"M (C), AM (LC)",82%,12,13,9,8,13,12,15,7,8,12,7,13,11,12,14,12,5,12,8,16,13,15,11,11,12,10,13,12,5,13,3,4,13,11,5,13,2,3,2,3,2,1,1,3,1,3,4,- -  -,
2000078874,Arsen Hrosu,"M (C), AM (RLC)",83%,12,10,13,5,7,10,11,7,8,9,12,10,8,10,14,8,4,10,8,8,8,8,10,9,11,8,10,8,5,12,5,9,12,7,5,12,3,3,2,1,2,2,3,2,3,2,1,- -  -,
67156427,Dani Ramírez,"M (C), AM (RLC)",80%,13,13,12,6,6,12,13,8,6,11,10,13,12,13,15,16,7,14,6,12,15,11,12,13,14,9,15,12,4,12,4,5,13,9,5,15,2,1,1,4,2,2,2,1,3,1,3,- -  -,
18083628,Dante Rigo,"DM, M/AM (C)",76%,12,14,11,10,13,12,13,8,11,12,6,12,12,12,9,13,5,13,6,12,10,13,12,9,12,8,13,14,10,8,5,5,12,8,5,13,1,4,1,2,2,1,1,3,3,2,4,- -  -,
95053265,Dany de Sousa,M/AM (C),84%,13,10,7,15,8,11,12,7,13,10,4,4,7,13,10,11,12,8,7,7,10,9,3,6,8,9,13,6,6,6,2,6,8,7,5,8,4,3,2,4,3,4,2,1,3,3,1,- -  -,
2000197529,Linus Ebert,M (C),67%,12,10,2,5,9,10,12,6,9,5,3,6,6,12,11,6,6,9,5,7,13,11,5,3,2,4,13,6,5,9,1,8,13,1,5,10,3,2,2,3,2,3,2,1,1,2,2,- -  -,Inj
98046084,Ricardo Alves,"M (C), AM (RLC)",69%,13,13,7,6,14,13,12,3,15,5,9,10,8,10,11,13,1,10,6,8,9,8,7,7,11,8,14,7,7,9,3,8,11,5,5,12,1,2,3,2,2,3,2,3,1,1,2,- -  -,
