UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000144305,Ovidiu Iepure,M (C),70%,11,11,4,5,10,12,6,3,15,4,1,4,4,8,12,5,10,5,2,5,11,10,3,1,2,3,7,2,1,4,1,8,12,1,2,3,3,2,1,1,2,2,1,3,2,4,2,- -  -,Ctr
2000127041,Vlăduţ Stancu,M (C),59%,12,8,5,8,9,10,6,4,10,4,4,6,4,13,13,5,6,7,7,6,12,11,3,3,3,5,5,4,3,7,1,6,13,3,3,10,2,3,3,2,3,2,2,1,3,4,3,- -  -,
2000016504,Lucian Moldovan,M (C),68%,13,13,5,9,15,13,4,5,11,6,5,5,5,12,14,5,5,7,4,6,7,7,5,2,4,6,12,4,2,5,1,8,12,1,3,14,3,2,3,1,4,1,2,2,1,1,1,- -  -,
59142899,Oleg Martin,M (LC),86%,9,11,7,15,5,12,13,6,12,7,6,8,6,14,6,6,14,2,7,6,6,8,2,5,6,5,13,5,4,3,1,7,5,2,3,13,2,1,1,1,3,2,3,3,3,1,1,- -  -,
2000038950,Furkan Akın,M (C),63%,13,12,2,6,12,13,7,6,13,5,7,5,6,9,11,7,5,7,7,6,10,11,4,2,3,2,12,1,5,8,1,8,6,5,3,13,2,2,3,2,2,2,3,4,1,1,1,- -  -,
57188135,Florin Şandru,M (C),69%,13,11,5,3,7,12,5,4,14,3,1,5,5,9,11,5,6,6,3,6,6,10,3,3,2,4,8,4,4,11,1,9,13,2,4,12,2,3,3,2,3,2,2,1,1,3,3,- -  -,
2000181347,Alex Fernandes,M/AM (C),72%,9,12,8,7,12,11,8,5,11,10,8,7,8,14,3,13,12,8,8,9,12,11,7,7,10,12,12,7,6,9,1,8,15,5,4,14,2,1,1,1,2,1,3,1,3,2,3,- -  -,
2000224101,Vadim Yakovlev,M/AM (C),76%,8,9,8,15,9,10,9,6,13,6,4,5,7,9,4,9,5,8,8,8,13,13,6,6,8,7,7,6,6,8,5,5,13,1,4,11,1,2,1,1,3,3,3,1,1,3,1,- -  -,Inj
2000190130,Sebastian Oprea,M (C),60%,11,9,4,7,17,8,7,5,11,5,2,5,4,9,4,5,8,5,5,7,11,11,1,1,1,3,13,4,4,11,4,8,10,1,4,9,2,1,1,2,3,3,2,1,3,1,2,- -  -,Yth
2000110556,Krisztián Lisztes,M/AM (C),78%,12,13,13,6,15,11,8,6,11,12,11,10,10,8,2,11,7,12,10,11,13,10,9,5,13,8,12,11,7,9,8,3,12,7,4,13,1,2,4,3,1,2,3,3,3,3,1,- -  -,
37053167,Desley Ubbink,"M (LC), AM (C)",81%,11,11,13,10,8,11,10,12,6,12,7,11,12,11,12,13,9,11,9,11,13,11,12,13,12,8,14,12,10,11,8,4,14,11,4,13,3,2,1,3,2,1,2,3,2,3,3,- -  -,Inj
2000192701,Florin Ionescu,M (C),75%,12,12,4,6,12,12,8,4,5,2,4,5,4,3,5,5,1,2,2,5,12,9,1,1,1,3,10,1,1,6,1,3,12,1,5,5,2,1,1,1,1,3,1,3,1,2,1,- -  -,Yth
57148016,Ion Gheorghe,"M (C), AM (LC)",79%,13,13,9,6,12,12,13,11,8,11,10,10,11,11,11,15,7,10,5,13,13,14,12,12,13,9,12,12,6,12,2,4,13,8,5,13,1,1,4,1,3,3,4,1,3,3,3,- -  -,
57195078,Ianis Malama,"M (C), AM (RC)",67%,13,14,8,6,13,14,8,3,8,9,6,11,8,13,14,10,11,10,7,8,10,13,5,9,10,8,13,6,4,8,6,7,9,4,5,11,2,2,3,2,2,1,3,3,3,1,3,- -  -,
57198005,Hunor Ghinea,M (C),63%,14,12,7,6,12,14,7,4,14,9,5,5,5,10,11,5,4,5,6,7,12,12,4,1,4,5,9,3,5,6,3,10,7,2,5,11,3,3,3,1,3,2,3,1,2,2,1,- -  -,
57165455,Bogdan Filip,M (RC),68%,13,13,8,6,10,14,7,6,7,8,8,9,10,9,13,9,10,9,9,8,11,10,7,5,8,5,13,5,7,7,3,8,12,4,5,8,1,2,3,1,3,1,3,2,1,1,3,- -  -,Inj
57057938,Cristian Sabou,"DM, M (C)",65%,12,11,9,9,12,11,10,9,14,8,8,9,10,8,14,5,11,9,8,9,9,9,3,6,8,6,8,7,8,7,2,10,8,2,5,7,2,3,1,2,2,2,3,1,2,2,1,- -  -,
38039345,Krisztián Nagy,M/AM (RC),93%,12,14,10,9,17,13,12,6,9,9,6,8,8,10,6,11,11,12,6,13,12,13,12,10,12,9,11,10,8,10,9,5,12,13,5,12,1,3,4,2,1,2,1,2,1,3,2,- -  -,Inj
2000034775,David Toader,M/AM (C),62%,12,10,5,2,13,12,11,3,7,6,5,5,2,6,15,10,11,5,1,6,10,11,3,3,5,7,7,1,3,4,1,5,9,3,5,7,3,3,1,4,1,2,2,2,3,3,3,- -  -,
2000204930,Robert Dumitru,M (C),65%,5,9,5,8,13,9,8,4,12,3,2,6,2,12,9,5,3,7,5,6,11,10,3,1,2,3,10,4,1,3,2,6,12,1,5,9,2,4,2,2,3,1,1,1,2,3,3,- -  -,Inj
2000213936,Attila Csaba Girsik,M/AM (C),83%,13,11,8,8,13,11,6,5,14,5,8,9,5,12,15,10,10,8,3,7,8,9,5,3,7,9,9,5,6,7,4,3,6,3,5,11,2,2,1,1,1,2,1,2,4,3,3,- -  -,Yth
57197896,Claudiu Pleşa,M (C),68%,10,9,7,4,10,9,14,6,14,8,4,7,4,12,6,9,9,9,8,7,8,12,6,7,3,5,14,6,7,6,1,12,7,1,5,8,3,3,3,2,2,2,2,4,3,3,2,- -  -,Yth
2000051013,Cristian Mihai,M (C),69%,13,9,2,9,10,11,7,5,7,8,6,5,5,14,8,5,1,7,6,6,13,7,5,4,7,4,9,5,5,7,4,7,9,2,6,14,3,1,2,2,3,1,2,1,1,4,3,- -  -,
5747753,Nikola Mitrović,"DM, M (C)",45%,6,7,7,8,10,5,11,6,10,13,9,12,13,14,13,12,16,8,10,14,13,11,13,13,9,7,14,11,9,13,8,7,15,13,6,13,1,3,1,2,3,1,1,3,3,2,3,- -  -,
57203092,Alex Militaru,M (C),72%,13,13,8,11,5,13,9,7,7,5,7,11,5,12,16,5,10,5,9,8,8,6,3,7,5,5,14,7,7,9,5,5,14,3,6,13,3,1,3,2,1,3,3,3,3,3,2,- -  -,
38044022,Richárd Nagy,M/AM (C),84%,12,14,11,6,10,12,9,9,11,10,11,9,9,10,13,13,9,13,8,10,14,11,12,11,13,11,10,10,6,11,8,6,13,10,6,14,1,2,2,3,3,1,3,2,2,2,1,- -  -,
22071255,Ivaylo Klimentov,"DM, M/AM (C)",80%,12,12,10,10,11,12,10,8,11,9,12,12,9,10,12,13,9,12,7,11,10,12,11,10,12,11,10,12,7,10,5,6,10,10,6,12,3,1,2,2,2,1,1,4,1,2,2,- -  -,
57108726,Ovidiu Bic,"DM, M (C)",84%,13,14,12,7,12,14,9,13,3,12,11,13,12,10,11,12,11,13,11,14,10,14,7,11,10,10,13,8,9,12,3,6,13,13,6,12,3,2,3,2,4,3,1,3,4,2,3,- -  -,Inj
57182365,Norbert Vârtosu,M (C),62%,11,12,5,3,14,12,12,4,15,4,4,4,4,10,10,7,9,3,5,6,7,10,4,3,3,4,6,3,1,7,1,11,5,1,6,7,2,3,3,3,2,3,2,2,1,2,1,- -  -,Inj
57209470,Gheorghe Bostan,M (C),64%,9,12,5,10,11,12,5,4,14,6,5,5,5,13,6,6,10,6,6,6,8,9,5,4,5,5,12,4,1,4,1,9,9,1,6,7,3,2,3,1,3,2,3,1,2,1,3,- -  -,
2000182991,Petre Alexandru,M (C),79%,11,12,7,3,17,11,9,7,13,7,4,9,5,9,12,6,1,8,6,8,13,11,1,4,6,4,8,5,5,5,1,11,10,1,6,10,2,2,1,2,3,2,3,2,2,1,2,- -  -,
2000181821,Darius Dobrean,M (C),67%,12,12,5,4,12,9,8,4,10,7,4,6,5,9,7,5,7,4,3,6,6,11,1,4,1,5,11,4,1,5,1,6,13,1,6,11,3,2,2,4,1,3,1,2,3,3,3,- -  -,Yth
59143090,Vsevolod Nikhaev,M/AM (C),82%,13,13,6,9,14,13,6,4,6,10,3,8,7,13,3,11,5,8,8,7,12,9,6,6,8,8,13,4,6,8,1,7,7,2,6,11,4,1,2,3,2,3,1,3,3,3,2,- -  -,
2000180638,Alin Monea,M (C),70%,6,9,5,6,10,10,5,5,12,3,4,5,4,12,10,9,10,4,3,6,11,9,3,2,1,2,12,3,2,10,2,6,12,1,6,7,1,4,3,2,4,3,2,1,2,2,2,- -  -,Ctr
19348347,Dudu,M (C),70%,11,12,10,6,13,12,10,9,7,11,9,10,9,12,7,14,8,12,5,12,12,13,12,9,11,11,11,9,8,12,4,5,12,10,6,12,3,3,1,1,3,3,2,3,1,2,1,- -  -,
2000208795,Valentin Ioniţă,M (C),65%,9,13,5,6,5,13,5,4,15,4,4,8,5,13,2,7,12,8,8,7,5,9,5,4,2,2,7,5,4,11,1,8,8,2,6,7,3,1,3,3,2,3,2,3,1,2,1,- -  -,
2000164248,Antonio Marcu,M (C),73%,14,12,6,7,12,11,7,4,11,4,1,4,6,6,5,7,14,4,6,7,14,11,6,5,5,5,11,5,4,8,3,9,9,3,6,7,3,3,3,3,1,1,2,1,1,2,3,- -  -,Inj
57175889,Ştefan Bodişteanu,M/AM (LC),68%,12,10,10,10,11,14,13,7,7,10,8,10,9,10,7,10,6,11,9,12,13,10,8,8,9,8,11,7,7,9,5,8,10,7,6,10,4,2,2,3,3,3,1,2,3,4,4,- -  -,
2000021287,Pavel Georgiev,M/AM (C),68%,14,14,7,11,14,13,9,11,12,7,6,9,10,13,7,13,10,11,7,12,9,5,8,5,10,7,14,7,8,7,1,6,8,6,6,12,1,3,2,1,2,3,2,3,3,3,3,- -  -,
57201274,Luca Mitrică,"M (C), AM (L)",70%,13,11,3,6,9,13,12,3,11,6,4,3,6,11,5,13,8,8,3,6,6,11,5,7,12,8,12,5,3,5,1,5,13,4,6,13,2,3,2,4,3,2,1,1,3,1,3,- -  -,
43000091,Vladimir Koman,"DM, M (C), AM (RC)",68%,8,10,7,7,13,9,11,3,10,11,11,13,10,12,9,13,11,11,8,13,13,10,11,12,11,9,14,12,3,12,7,3,15,12,6,14,1,1,1,2,3,2,2,3,3,1,1,- -  -,Opt
2000226962,Tamás Kollarik,"DM, M (RC)",71%,9,15,8,9,12,13,9,6,10,6,8,6,8,13,8,6,12,6,3,7,8,12,6,7,8,4,10,3,6,4,4,3,6,3,6,6,3,3,1,2,3,2,3,2,2,2,3,- -  -,Inj
57030124,Ionuţ Năstăsie,"M (C), AM (RLC)",81%,9,9,10,6,9,10,9,10,7,12,9,11,11,13,12,12,16,12,9,13,14,13,13,12,12,10,15,14,6,15,5,5,14,10,6,15,3,3,1,3,2,3,3,1,2,3,1,- -  -,
57175881,Constantin Grameni,M (C),83%,12,12,12,7,11,13,12,11,7,12,7,12,11,13,12,9,9,13,13,12,12,12,9,11,11,11,13,8,8,13,7,8,12,10,7,12,2,4,2,1,2,1,1,2,3,2,2,- -  -,Inj
57140210,Romario Moise,"M (C), AM (R)",69%,11,12,12,8,12,11,8,11,12,12,11,10,10,12,12,14,9,12,7,10,13,12,13,12,13,12,11,12,7,14,11,8,13,10,7,13,1,2,1,2,3,1,3,2,3,1,4,- -  -,
27010163,Vito Hammershøy-Mistrati,M/AM (C),84%,13,12,10,8,14,12,13,9,11,13,12,12,12,13,10,12,11,11,11,10,13,14,13,12,11,12,12,11,6,14,5,6,13,12,7,13,3,1,3,3,1,3,3,3,1,2,3,- -  -,
2000032537,Soma Kovács,M/AM (C),68%,7,4,8,6,10,6,6,4,3,7,4,7,4,12,13,9,8,11,10,10,12,10,13,9,10,10,16,14,8,10,4,6,11,14,7,12,1,3,1,3,1,1,1,3,3,1,1,- -  -,
83103193,Matheus Clemente,M (C),85%,12,12,9,8,9,10,10,9,8,8,7,12,9,12,8,11,7,10,7,10,12,9,11,11,13,11,14,12,6,10,6,8,13,13,7,14,1,1,1,4,2,3,2,1,3,2,3,- -  -,
7523651,Balázs Dzsudzsák,"M (LC), AM (RLC)",80%,10,10,10,7,9,9,9,5,11,13,6,14,12,13,16,12,15,13,11,11,15,12,15,14,12,10,14,14,4,14,10,4,14,13,7,14,2,3,2,2,3,1,2,3,2,3,1,- -  -,
62239664,Aleksa Đurasović,M/AM (LC),84%,12,13,10,8,14,12,11,7,11,10,8,11,10,13,4,12,11,12,10,10,11,11,9,12,10,10,14,8,10,8,5,7,11,3,7,14,1,1,3,2,1,1,1,1,3,3,3,- -  -,
57131705,Andrei Tîrcoveanu,"M (C), AM (LC)",83%,12,11,11,6,11,12,11,9,10,12,10,11,13,11,13,13,8,12,7,11,13,11,11,10,13,11,14,11,8,12,6,8,13,11,7,13,1,2,2,2,2,1,1,4,2,3,3,- -  -,
62055023,Radomir Milosavljević,"DM, M (C), AM (RLC)",84%,12,10,12,11,13,11,11,11,13,11,12,13,11,10,14,13,14,12,10,12,10,13,9,9,11,12,11,9,9,11,7,8,11,9,7,11,1,4,3,4,2,3,2,3,1,2,2,- -  -,
57156646,Gabriel Şerban,"DM, M (C)",68%,13,11,10,11,12,13,11,13,11,12,10,10,12,14,12,11,10,10,9,7,12,5,6,7,10,8,9,9,9,9,7,8,10,8,7,11,2,1,3,3,2,2,1,1,1,4,2,- -  -,
12079519,Kévin Doukouré,M/AM (C),85%,13,13,12,10,12,13,13,12,9,11,10,13,10,12,13,11,9,12,11,11,12,12,8,9,10,11,12,9,9,9,7,8,12,9,7,13,1,3,1,3,1,2,2,3,2,2,1,- -  -,
2000224143,Dumitru Reniţă,M (C),81%,13,9,5,10,15,13,5,3,8,7,6,11,5,10,7,5,11,7,8,6,6,10,4,4,1,4,11,4,4,7,4,6,13,4,7,10,2,1,1,3,2,1,3,2,3,1,3,- -  -,
38046802,Bence Banó-Szabó,M/AM (LC),82%,13,13,10,12,12,11,12,10,9,11,8,13,12,12,14,12,5,12,9,13,12,14,10,11,14,10,13,9,8,11,8,5,12,13,7,12,3,1,3,2,3,1,1,2,2,1,1,- -  -,
