UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
70132088,Hasan Yurtseven,M/AM (C),65%,13,12,5,1,5,12,12,3,6,3,1,3,3,13,10,8,5,5,3,6,12,11,4,1,2,7,12,4,4,3,3,1,5,4,2,8,3,2,3,2,3,2,1,3,3,3,3,- -  -,
2000129170,Hamza Akman,"DM, M/AM (C)",85%,13,14,8,5,9,11,9,7,6,9,7,13,9,10,14,16,6,13,6,12,13,10,10,9,13,8,15,8,7,8,3,3,13,7,3,13,1,1,2,2,3,2,2,3,3,3,2,- -  -,
70099784,Fatih Durna,M/AM (C),67%,13,13,4,1,12,13,11,1,11,4,3,6,5,13,12,12,3,8,6,6,10,11,5,5,7,7,10,2,5,7,1,5,6,1,3,12,2,2,2,3,2,1,4,1,2,2,3,- -  -,
2000206503,Giorgos Chatziroditis,M/AM (C),87%,11,11,9,4,13,10,10,7,9,10,8,10,9,11,12,11,9,9,8,9,10,9,8,9,10,7,10,7,7,9,4,6,10,7,4,10,3,3,2,2,3,1,3,3,2,2,1,- -  -,Yth
2000063409,Eldar Parkinashvili,M (C),65%,8,10,3,1,12,9,8,3,7,5,3,4,5,9,6,5,2,6,7,8,11,12,6,5,4,3,12,6,5,6,4,8,7,1,4,13,3,3,1,2,1,3,3,1,2,3,3,- -  -,
92019099,Okan Derici,M/AM (C),71%,9,12,11,8,9,9,9,7,5,13,5,14,9,13,8,12,8,13,8,11,12,7,14,14,13,11,14,14,6,10,5,5,13,12,4,14,3,2,3,3,3,1,2,1,2,1,4,- -  -,Opt
2000129262,Ulaş Yılmaz,M (C),65%,6,9,5,16,8,7,3,6,11,2,5,6,5,13,10,6,11,1,2,5,10,6,4,5,3,3,11,4,1,5,2,6,11,1,4,7,3,3,3,1,1,4,3,1,3,1,3,- -  -,Inj
47095806,Filip Boskovski,M/AM (C),80%,14,12,8,15,12,12,7,8,15,10,3,10,5,9,15,12,10,11,9,7,14,11,7,6,9,7,13,6,3,6,5,3,11,6,4,13,1,2,2,3,3,1,3,1,1,3,1,- -  -,
67179962,Fernán Ferreiroa,"DM, M/AM (C)",84%,11,12,11,6,13,10,12,6,15,12,5,13,11,10,5,11,11,15,12,11,13,15,8,10,10,11,13,6,5,11,5,5,13,6,4,12,2,2,3,2,1,2,4,3,3,1,1,- -  -,
70131636,Berke Gürbüz,"M (C), AM (LC)",69%,13,12,11,5,7,13,8,9,5,11,6,9,8,11,7,7,7,9,6,7,16,5,13,11,13,8,14,10,6,7,4,5,14,7,4,14,3,1,3,2,2,1,2,2,2,1,2,- -  -,
91018026,Kerim Avcı,M/AM (C),73%,11,10,10,7,9,8,7,4,8,13,7,13,9,13,12,12,11,12,8,10,14,9,12,12,11,12,15,13,3,13,4,5,14,10,5,15,1,1,2,1,1,3,3,3,2,2,1,- -  -,
37075214,Samir Ben Sallam,"M (LC), AM (C)",84%,13,10,8,11,14,11,9,8,10,12,8,7,9,14,13,11,5,8,8,8,14,11,12,8,9,6,14,6,3,8,5,8,14,4,5,14,3,3,1,3,1,3,2,2,1,2,2,- -  -,
70119042,Behlül Aydın,"M (LC), AM (RC)",71%,9,12,5,5,14,13,10,6,12,11,8,6,8,14,13,13,14,11,9,8,14,11,8,9,6,12,12,7,7,4,1,7,12,7,5,14,3,1,4,2,2,1,3,3,1,4,3,- -  -,
70110528,Atalay Babacan,M/AM (C),70%,11,12,9,6,14,10,7,8,5,10,8,13,7,12,8,16,8,12,7,12,13,8,12,12,12,12,15,13,7,12,6,2,14,14,5,14,1,4,2,2,1,3,2,3,1,2,3,- -  -,
63010729,Michal Škvarka,M/AM (C),82%,11,12,8,6,14,12,11,8,10,11,10,12,12,13,10,13,13,13,7,11,11,12,8,12,12,13,14,8,5,10,4,5,14,6,5,11,1,2,1,2,1,4,3,1,1,3,3,- -  -,
