UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000191624,Mathias Grassi,ST (C),55%,11,10,1,7,7,11,5,2,13,6,1,7,1,2,11,9,10,8,1,1,1,2,1,1,9,11,8,2,6,1,1,1,1,7,1,7,2,3,3,1,1,3,2,3,2,2,2,- -  -,
2000132952,Hytem Kabar,ST (C),64%,12,7,3,5,14,10,9,3,6,9,2,8,1,2,9,10,11,4,3,2,1,4,1,1,2,12,10,1,7,3,1,1,3,4,1,6,3,1,1,3,2,3,3,2,2,1,3,- -  -,Ama
2000109632,Bilal Ghamdaoui,ST (C),55%,12,7,3,12,17,10,6,3,7,6,4,8,3,3,13,10,5,9,2,2,4,3,1,2,2,12,8,3,12,2,1,2,4,2,1,3,3,3,2,2,2,1,3,2,1,2,2,- -  -,Ctr
2000186021,Nicolas Ferraro,ST (C),71%,11,9,2,4,15,11,9,2,5,3,5,7,1,3,17,8,7,9,2,1,2,4,1,1,9,11,5,1,11,1,1,1,2,5,1,6,3,3,1,2,2,4,3,2,3,3,3,- -  -,
47091995,Matthaeus Attard,ST (C),54%,9,6,3,6,13,8,8,1,13,5,2,7,2,3,13,7,11,8,1,1,1,2,1,2,10,12,7,1,12,1,1,1,2,6,1,6,1,4,1,1,1,3,2,1,2,2,2,- -  -,
2000057536,Tommaso Gatti,ST (C),82%,11,8,2,6,13,7,4,1,7,6,1,8,1,3,3,9,6,12,1,2,1,3,2,2,9,12,5,2,12,1,1,1,4,6,1,4,3,3,2,4,3,3,1,2,1,2,2,- -  -,
30034605,Osman Mëziu,ST (C),53%,11,10,4,5,14,9,4,2,11,7,1,9,1,3,8,9,11,11,2,3,3,4,1,1,9,13,12,3,9,4,1,3,3,7,1,9,2,1,3,2,2,1,1,3,1,1,1,- -  -,
2000172235,Erion Sadriu,ST (C),55%,13,12,6,10,14,12,4,6,13,8,1,9,6,4,4,12,9,14,5,6,7,6,4,4,10,9,8,3,14,7,5,4,7,4,1,13,1,2,1,4,3,2,2,3,2,1,1,- -  -,Yth
2000020578,Francesco Mastrota,ST (C),83%,10,7,6,6,10,8,6,6,5,9,2,8,6,4,13,12,10,9,5,5,3,6,5,2,8,13,14,1,10,6,1,5,6,4,1,9,3,1,2,3,2,3,2,3,1,2,1,- -  -,Ctr
47097739,Gabriel Xuereb,ST (C),60%,11,11,2,6,12,11,3,3,6,8,4,11,1,4,16,5,10,8,1,2,1,2,1,3,9,12,9,2,11,2,1,1,1,5,1,4,3,3,2,2,1,3,3,3,2,3,4,- -  -,
