UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000124647,Josiah Dyer,ST (C),88%,12,12,6,5,12,11,5,6,11,9,1,11,4,3,4,12,8,12,1,3,2,5,1,4,11,9,10,4,13,6,1,1,3,3,1,5,3,1,3,3,2,1,3,1,1,2,1,- -  -,
2000212255,Victor Ihemeje,ST (C),58%,12,13,3,3,12,11,5,2,5,4,1,6,2,3,9,7,12,9,1,2,3,3,2,1,10,13,4,3,11,2,1,2,2,2,1,7,2,1,3,1,3,3,2,3,2,2,3,- -  -,Ama
2000188181,Jack Evans,ST (C),100%,12,11,3,7,14,12,6,4,12,8,1,7,4,3,7,12,1,12,4,3,4,4,1,2,6,12,6,3,10,3,2,2,3,2,1,8,3,2,3,2,2,3,1,1,2,3,1,- -  -,
2000142754,James Gale,ST (C),86%,10,10,16,14,9,9,5,11,9,12,14,8,9,3,6,9,14,9,9,8,9,9,6,5,8,8,7,8,12,9,1,7,8,3,1,2,1,1,2,3,2,3,3,2,1,3,3,- -  -,
29211565,Elliot Dugan,ST (C),79%,12,12,4,7,12,12,9,2,11,11,4,11,4,4,14,8,1,10,4,3,4,4,3,1,7,12,6,3,12,4,1,2,4,4,1,7,1,2,2,2,3,2,2,1,3,3,2,- -  -,
2000106873,Kenny Ndefo,ST (C),100%,6,7,6,5,10,8,10,12,9,6,8,13,1,4,19,8,5,8,3,8,5,12,2,1,8,13,4,1,13,1,2,5,6,10,4,6,2,2,2,1,1,1,2,3,2,1,2,- -  -,Loa
2000127533,Ben Speake,ST (C),54%,12,11,4,8,15,12,7,7,8,6,4,7,2,5,6,7,11,11,3,4,1,2,4,1,13,13,10,2,8,3,1,2,5,5,1,7,3,2,3,3,3,2,1,2,3,2,3,- -  -,
2000024113,Callum Derry,ST (C),61%,11,12,9,11,11,12,13,9,6,5,7,7,7,5,6,5,9,8,5,7,6,8,5,6,6,7,6,3,9,5,1,7,8,3,3,6,2,1,3,1,2,3,2,1,3,1,1,- -  -,
29217529,George Membrillera,ST (C),56%,12,11,3,6,9,11,3,11,14,8,1,7,3,5,11,8,10,12,3,2,2,3,2,2,3,12,8,2,5,3,1,1,3,4,1,7,2,1,2,1,1,3,3,3,3,3,2,- -  -,Ctr
29192756,Klaidi Lolos,ST (C),81%,9,8,10,11,10,12,12,10,7,8,7,10,7,5,8,12,5,9,6,12,8,12,5,7,10,10,9,9,9,12,5,5,7,10,5,10,3,1,4,1,3,2,2,3,2,1,3,- -  -,Set
90017575,Danny Facey,ST (C),55%,10,8,8,11,11,10,8,10,9,7,10,4,5,5,9,6,4,10,5,9,8,12,2,4,6,3,6,2,8,4,1,2,6,1,4,5,1,1,2,3,2,3,2,3,1,2,3,- -  -,Ctr
