UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000163614,Ronny Loor,ST (C),57%,11,11,2,1,13,11,9,3,13,8,1,7,2,3,12,8,7,11,1,1,2,4,1,1,1,11,9,1,6,2,1,1,1,4,1,5,3,3,1,2,1,3,4,3,4,3,2,- -  -,Ctr
2000090120,Hanin Ben Abdel,ST (C),58%,12,11,3,4,13,12,2,2,12,8,3,6,1,3,14,7,5,10,2,2,3,3,1,2,9,12,8,2,10,3,1,1,3,3,1,6,2,3,2,2,2,2,4,3,3,2,3,- -  -,
36533063,Raúl Cañas Carrasco,ST (C),58%,12,12,6,12,13,12,5,6,5,3,6,7,5,4,13,9,9,10,7,4,5,5,1,3,5,13,11,4,12,4,1,1,5,5,1,7,1,2,3,2,1,2,2,1,2,1,1,- -  -,
2000222536,Maxim Zeulevoet,ST (C),85%,10,7,4,9,11,7,1,4,10,8,4,12,1,4,3,9,1,9,2,2,2,3,1,1,6,12,6,1,10,3,1,2,4,5,1,9,1,3,3,1,1,3,2,3,2,3,3,- -  -,
95067023,Tomas Quiroga,ST (C),52%,11,11,1,1,7,11,4,1,10,6,3,9,1,5,11,8,2,10,1,2,2,2,2,3,9,12,11,1,8,2,1,2,3,7,1,7,1,3,1,1,3,1,2,1,1,3,3,- -  -,Ama
2000184378,Fran Bolly,ST (C),82%,13,13,6,7,7,13,3,5,12,5,4,9,5,6,7,10,8,7,1,4,5,5,3,5,6,12,8,3,11,4,2,3,1,7,2,10,2,2,2,2,3,3,3,3,1,1,2,- -  -,
2000223960,Leon Wells,ST (C),78%,11,10,1,12,12,11,3,6,9,5,6,8,4,6,13,8,11,10,5,3,5,5,2,2,6,6,13,4,6,4,1,4,5,3,1,8,2,1,3,2,2,1,1,2,3,2,1,- -  -,
2000133541,José Montaño,ST (C),55%,12,10,5,4,13,10,6,8,11,9,7,9,4,6,18,6,6,7,3,4,2,6,4,2,5,13,9,4,12,2,1,4,3,9,1,6,1,1,2,2,3,1,3,1,1,1,1,- -  -,
36523072,Michael Ruiz,ST (C),60%,13,13,3,7,8,13,7,4,5,7,5,8,5,6,9,9,1,10,5,4,5,5,4,2,13,13,10,2,8,5,1,2,5,3,1,9,2,2,2,3,2,1,3,3,3,1,2,- -  -,
2000183256,Edmilson Mendes,ST (C),57%,13,13,4,10,10,13,9,8,12,11,5,12,8,7,15,8,12,13,8,6,8,7,6,5,8,13,7,6,14,7,3,4,7,8,1,8,2,1,1,3,2,2,2,2,3,1,4,- -  -,
2000162826,Jorge Lopes,ST (C),55%,10,13,6,11,14,13,8,5,8,6,5,8,6,7,5,8,4,8,1,2,5,6,5,4,7,13,13,5,10,3,1,3,5,6,1,8,1,3,1,2,2,2,4,3,1,1,2,- -  -,
2000160495,Bryan Aleme,ST (C),65%,12,10,1,7,15,11,3,4,15,11,2,10,5,7,2,8,1,12,5,4,2,4,4,2,6,13,9,4,10,5,1,2,3,3,1,6,2,3,1,2,3,3,2,2,2,1,2,- -  -,
2000146458,Carlos Durães,ST (C),57%,14,14,8,6,10,14,8,8,12,10,4,6,3,7,15,8,5,14,5,5,7,7,5,7,11,14,13,5,8,8,6,3,7,9,1,9,2,2,2,1,2,2,3,1,3,3,3,- -  -,Yth
83323732,Derik Lacerda,ST (C),78%,13,12,14,13,15,14,12,12,12,10,8,11,10,7,12,12,6,13,6,9,8,12,6,8,14,11,10,8,12,11,6,5,10,13,6,13,3,2,3,2,3,3,2,3,3,3,3,- -  -,
36511854,Liam Thorne,ST (C),85%,12,11,2,5,14,11,7,5,5,8,2,8,1,7,9,9,10,12,3,2,3,4,2,1,7,11,11,2,7,1,1,1,3,3,1,7,2,3,4,2,2,2,1,2,3,1,1,- -  -,
36524040,Adam Gracia,ST (C),72%,12,9,4,9,6,12,2,3,9,11,3,12,3,7,10,8,3,10,4,3,4,4,3,1,7,12,12,1,12,4,1,2,1,5,1,7,2,1,1,3,3,3,1,3,2,2,1,- -  -,
36530926,Leonard Noble,ST (C),58%,12,10,2,7,15,7,7,2,10,10,1,8,3,7,8,9,4,8,1,2,1,3,1,1,11,13,12,3,5,4,1,1,2,1,1,8,2,1,1,3,2,2,3,1,1,3,2,- -  -,
36531059,Dylan Borge,ST (C),81%,12,9,9,7,13,9,9,6,12,8,7,11,8,8,16,9,5,15,6,7,7,7,6,7,10,14,13,5,14,7,4,6,8,10,4,9,1,2,2,3,2,2,2,3,3,2,3,- -  -,
2000039621,Gilson Benchimol,ST (C),81%,16,14,10,13,15,14,11,10,14,12,12,12,7,8,14,15,12,14,5,7,9,10,6,8,12,13,12,9,11,6,4,3,8,9,5,11,1,3,2,1,3,2,3,2,1,2,3,- -  -,
47059389,Jorge Garcia Vidal,ST (C),57%,13,10,3,9,12,11,4,10,8,11,2,12,5,8,13,5,8,8,6,5,3,6,3,1,11,13,6,4,11,3,1,4,3,5,1,5,4,2,3,2,1,1,1,3,1,2,1,- -  -,
2000023599,Alan Do Marcolino,ST (C),61%,13,13,7,5,13,13,7,9,8,12,4,13,7,8,14,14,12,13,3,6,5,7,6,5,13,13,13,6,13,4,1,6,6,9,1,10,3,1,2,3,1,2,3,1,2,3,4,- -  -,
87031274,Bryan Róchez,ST (C),80%,15,14,10,13,15,13,11,11,18,15,16,11,13,8,11,8,8,13,4,10,8,12,5,5,12,14,12,9,14,8,3,4,8,12,5,10,3,2,2,2,3,1,3,2,4,2,1,- -  -,
2000226571,Roberto Michellod,ST (C),77%,12,12,5,12,12,12,4,5,13,9,7,10,5,8,9,12,13,12,5,4,2,5,5,2,9,12,8,1,7,5,1,4,4,4,1,11,1,3,4,1,2,1,3,3,3,2,2,- -  -,
49060106,Eli Wissa,ST (C),64%,12,10,11,11,13,12,9,13,11,12,11,11,7,8,13,8,12,12,5,10,9,7,6,7,16,11,10,8,8,8,6,8,10,7,5,10,4,3,1,2,3,1,1,2,2,3,1,- -  -,
2000185933,Joris Manquant,ST (C),80%,13,12,8,10,11,14,8,11,11,10,3,10,7,8,6,14,6,13,6,7,7,8,6,3,14,11,12,6,14,8,5,6,8,3,5,9,1,4,2,1,2,3,3,3,1,1,3,- -  -,Inj
85050640,Mohamed Yattara,ST (C),61%,13,12,13,12,13,14,13,13,11,10,14,11,10,8,11,12,7,14,7,10,10,13,5,7,12,12,11,7,12,12,5,6,9,10,5,12,1,2,2,3,2,1,2,2,1,1,2,- -  -,
19354585,João Carlos,ST (C),79%,12,11,14,13,16,14,13,15,13,9,8,10,9,8,9,12,8,10,6,11,12,12,6,9,11,13,12,11,10,13,7,4,10,13,5,13,2,3,2,1,1,2,3,2,2,1,2,- -  -,Inj
2000109976,Mohammad Ellahi,ST (C),77%,13,13,7,7,16,13,6,9,13,9,8,10,6,8,9,12,7,11,6,6,5,7,7,2,11,13,8,6,13,7,1,6,5,7,2,7,3,2,3,4,2,1,1,3,3,2,3,- -  -,
2000084788,Johan Wahnon,ST (C),50%,11,9,4,3,13,8,11,10,14,5,1,7,4,8,8,8,3,8,4,3,4,5,3,2,5,12,8,1,12,2,1,1,4,6,1,7,3,3,3,3,3,3,2,1,4,1,1,- -  -,
36510363,Julian Lopez,ST (C),82%,5,8,14,10,11,6,8,5,15,9,9,8,7,8,14,7,5,8,7,6,4,7,5,7,7,8,13,3,15,7,1,2,7,4,2,9,2,2,2,4,3,1,1,1,1,3,3,- -  -,
2000075819,Théo Mouyemé,ST (C),57%,13,10,11,10,12,12,12,11,7,9,8,7,10,8,11,9,7,5,7,9,9,10,6,8,10,11,10,6,6,9,4,4,9,10,5,9,3,1,4,2,3,1,2,1,3,2,2,- -  -,
2000128012,John Edward,ST (C),59%,13,13,3,4,7,13,5,6,5,11,5,11,5,9,16,5,6,7,5,6,7,6,5,7,11,13,9,5,14,3,2,5,4,5,1,5,4,3,1,2,1,3,1,1,1,3,3,- -  -,Yth
