UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
13145175,Pinguinho,ST (C),53%,8,9,5,7,14,9,5,3,5,7,1,6,5,3,9,9,14,10,4,4,2,5,1,4,8,13,9,4,9,5,1,4,5,8,1,9,3,2,4,3,1,2,3,3,3,2,1,- -  -,Ama
2000042613,Pajó,ST (C),62%,10,11,3,13,5,10,6,4,8,9,6,9,5,4,15,7,5,9,1,4,4,5,4,3,12,13,8,4,12,5,1,4,5,8,1,7,2,3,1,1,3,3,3,2,3,3,3,- -  -,Ctr
13117388,Sweetzer,ST (C),59%,7,6,5,14,14,8,5,4,12,9,1,7,3,4,10,5,4,10,3,5,2,6,5,5,3,9,8,5,13,2,3,4,4,6,4,3,1,3,3,1,1,2,2,3,1,3,2,- -  -,Ama
2000230067,Zacharie Yene,ST (C),76%,12,10,6,7,16,11,8,6,9,6,6,8,6,4,16,8,10,12,5,5,4,6,5,1,9,13,12,5,13,6,1,4,6,6,1,8,2,2,4,3,1,1,2,2,3,2,2,- -  -,
2000085133,Chadrack Djendo,ST (C),59%,11,6,6,8,15,9,9,4,9,10,7,9,2,5,15,12,1,10,5,4,5,5,5,2,8,12,13,4,12,6,1,1,6,5,1,10,3,1,2,2,3,2,3,3,1,2,2,- -  -,
2000175759,Eugene Jordan Essomba,ST (C),75%,12,11,5,12,5,12,5,7,5,10,1,12,5,5,11,9,12,11,2,4,2,5,3,1,8,12,12,3,12,3,2,3,5,8,1,7,1,3,2,2,3,3,3,1,3,3,3,- -  -,
2000011132,José Makusa,ST (C),58%,12,12,5,8,16,12,12,8,5,12,1,10,6,6,1,12,12,12,6,5,5,7,3,1,11,12,7,1,12,5,1,5,6,6,5,12,4,3,3,1,1,3,2,2,1,2,1,- -  -,
2000095747,Duhamel Mabengue,ST (C),58%,13,9,3,11,10,10,5,8,12,4,4,9,6,6,7,11,1,11,6,6,8,7,6,4,13,13,13,6,13,7,6,5,5,10,2,11,2,3,3,3,1,3,2,1,2,1,3,- -  -,
13187264,Katalay Mpumbu,ST (C),78%,13,9,8,6,15,12,9,7,5,13,8,11,7,6,14,12,7,11,4,6,2,7,3,3,11,13,13,6,13,7,6,6,8,5,4,12,2,1,2,3,2,1,2,1,1,1,3,- -  -,
2000083454,Eric Kwateng Kawang,ST (C),56%,7,9,6,9,14,7,11,8,5,11,4,10,4,6,8,11,9,12,5,6,7,7,2,5,9,12,13,3,9,6,1,5,7,7,4,11,3,1,3,1,3,1,3,4,1,1,2,- -  -,
2000224688,Patale Mbayikana,ST (C),60%,12,8,6,10,18,11,6,5,6,10,4,10,1,6,4,11,8,9,6,5,6,6,5,6,13,13,12,5,12,6,1,5,6,9,3,11,2,1,3,1,3,2,1,2,1,3,2,- -  -,
2000119208,Bertrand Essiane Ndjongolo,ST (C),78%,9,7,3,6,3,8,7,7,3,6,2,7,3,6,9,2,3,7,4,2,3,3,9,7,17,17,17,10,12,6,5,10,14,10,5,17,1,1,1,1,1,1,1,1,2,3,3,- -  -,
2000167071,Moussa Mubarak,ST (C),80%,8,10,6,9,14,10,11,10,9,8,5,12,7,6,12,9,12,13,5,6,3,7,3,5,12,13,13,6,13,7,4,6,7,4,5,9,3,3,1,1,3,2,3,3,1,1,3,- -  -,
2000097788,Junior Bessong,ST (C),79%,12,11,7,6,10,11,6,9,11,10,8,9,5,7,10,10,7,13,7,7,5,7,6,7,13,13,13,6,11,5,3,4,5,3,1,10,2,1,1,1,3,2,3,2,3,1,3,- -  -,
2000125547,Anthony Pandemoya,ST (C),65%,11,13,13,8,16,15,11,7,15,14,10,4,13,7,13,14,4,11,9,10,10,11,4,5,11,11,9,6,12,10,4,8,7,7,3,9,1,1,1,1,2,3,3,2,1,2,1,- -  -,
2000228717,Chris Mpay Yann,ST (C),83%,11,11,6,4,15,10,8,7,6,6,5,6,3,7,8,10,9,11,3,4,5,5,3,2,12,12,11,1,12,5,1,3,6,5,1,9,3,1,3,3,3,1,3,3,2,2,2,- -  -,
2000172672,Maice Nguele,ST (C),80%,12,12,6,9,14,12,11,10,6,7,4,10,6,7,16,11,3,10,6,5,6,7,4,2,12,11,11,5,11,1,1,4,6,6,3,11,3,2,4,2,3,2,2,2,3,1,2,- -  -,
2000048030,Eric Embe,ST (C),82%,12,11,5,11,9,12,7,7,10,7,3,8,5,7,3,8,10,8,4,4,3,5,2,1,12,12,11,4,12,5,1,3,5,3,2,7,2,3,1,3,1,3,2,2,1,3,1,- -  -,
13234012,Prince Mohanda,ST (C),76%,11,11,5,6,10,10,10,11,13,6,5,8,5,8,2,8,12,10,4,4,5,5,1,5,11,12,12,4,12,5,2,4,5,6,1,7,1,3,1,1,1,3,3,2,2,3,2,- -  -,
12007283,Kamilou Daouda,ST (C),78%,12,12,10,11,12,11,11,10,13,12,13,8,9,8,18,10,10,13,4,8,8,11,6,6,10,12,11,8,10,10,6,4,8,4,4,11,3,3,2,2,3,3,3,3,2,1,2,- -  -,
2000169775,Wenceslao Afugu,ST (C),81%,13,13,7,8,13,13,13,6,14,10,5,10,7,8,13,12,9,10,6,6,3,8,6,5,11,13,13,3,13,2,3,4,2,7,1,12,2,2,2,2,2,3,3,1,1,3,2,- -  -,Inj
13104373,Christ Obama,ST (C),78%,12,12,6,6,6,12,11,9,10,9,5,11,6,8,9,11,11,12,6,5,4,6,4,1,11,11,10,5,12,6,1,5,6,4,1,9,1,2,1,2,1,2,2,2,1,3,1,- -  -,
13108266,Mahamat Adda,ST (C),60%,13,13,4,3,8,13,12,4,13,10,4,9,6,8,7,8,5,9,5,5,4,7,5,6,13,13,12,5,10,6,5,3,4,8,1,8,1,2,2,1,4,1,3,1,1,2,3,- -  -,
2000169749,Matias Mbasogo,ST (C),68%,13,13,6,6,13,13,7,5,11,10,5,7,5,8,13,8,5,11,2,5,6,6,5,2,13,13,11,3,13,4,1,2,6,2,1,6,1,2,2,2,2,3,3,3,1,1,3,- -  -,
2000172706,Royce Openda,ST (C),80%,13,10,6,12,10,11,6,8,8,10,4,10,6,8,12,13,2,8,6,5,4,6,6,3,10,13,9,5,11,7,1,3,6,7,1,9,2,1,3,1,1,2,1,3,3,1,3,- -  -,
