UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
12094827,Lamin Sanneh,ST (C),80%,12,12,3,4,12,12,6,1,5,6,1,7,1,1,13,8,4,3,1,2,1,3,2,3,1,12,6,1,9,2,1,1,1,4,1,7,1,1,1,2,2,1,3,3,3,2,1,- -  -,Ama
13207836,Michael Miranda,ST (C),68%,11,10,2,8,13,11,6,2,6,2,1,8,1,1,11,8,10,4,1,1,1,1,1,1,8,11,7,1,7,1,1,1,1,2,1,3,3,3,2,3,1,2,2,4,4,3,1,- -  -,Ama
13207830,Júbel Rocha,ST (C),70%,11,9,1,9,13,11,4,7,10,5,1,10,1,1,7,9,2,1,1,1,1,1,1,1,6,11,4,1,4,1,1,1,1,5,1,7,2,1,3,3,2,3,2,1,2,1,2,- -  -,Ama
12094763,Méssan Dégbé,ST (C),53%,11,11,2,4,9,11,7,3,12,8,4,6,2,2,5,8,4,10,2,1,1,2,1,1,4,8,8,1,11,1,1,1,1,4,1,6,2,4,1,3,1,1,3,3,1,3,1,- -  -,
13207841,Romário,ST (C),80%,11,11,2,4,12,11,8,2,7,1,3,4,1,3,7,5,13,10,1,1,1,3,1,1,3,5,6,1,4,1,1,1,1,1,1,2,2,3,3,1,3,1,3,1,3,2,1,- -  -,Ama
13207826,Gianny dos Santos,ST (C),62%,4,3,4,11,11,5,2,3,9,5,1,10,4,3,3,5,13,6,3,3,4,4,2,3,6,10,6,3,13,3,1,3,4,5,1,3,3,4,4,3,3,3,1,3,1,3,3,- -  -,Ama
12094826,Abdoulaye Bassène,ST (C),77%,11,7,3,4,15,10,3,3,9,4,1,5,3,3,10,6,3,4,1,2,3,3,2,1,9,12,10,1,12,2,1,1,1,5,1,5,1,1,2,4,1,2,2,1,1,3,1,- -  -,Ama
13207939,Anderson Soares,ST (C),69%,10,11,3,4,13,10,9,9,13,2,2,5,2,3,4,8,1,8,2,2,2,4,2,1,7,11,10,1,7,3,1,1,3,1,1,4,1,1,3,1,2,3,3,2,2,3,1,- -  -,
13207825,Elton Sousa,ST (C),50%,9,9,1,10,11,9,6,3,12,2,1,6,1,3,4,8,1,10,1,1,1,2,1,1,3,6,5,1,11,1,1,1,1,3,1,6,3,1,3,1,1,3,1,2,1,2,2,- -  -,Ama
2000165089,Akesse Akesse,ST (C),81%,13,13,6,9,16,13,4,6,9,9,7,10,6,4,12,11,1,9,6,5,6,6,5,4,13,13,13,5,13,1,4,5,6,4,2,7,2,2,3,1,3,2,3,1,1,1,3,- -  -,
13207821,Caicedo,ST (C),60%,11,10,1,8,12,11,4,6,5,4,1,5,1,4,10,11,9,11,1,1,1,1,1,1,4,11,7,1,2,1,1,1,1,6,1,2,1,2,3,2,2,1,2,2,3,3,3,- -  -,Ama
13207774,Alcides Tavares,ST (C),85%,12,8,3,2,17,11,9,4,12,4,2,10,3,4,14,8,11,6,2,2,3,4,1,1,7,12,9,2,12,2,1,2,3,9,1,4,3,2,1,3,3,3,2,3,2,1,2,- -  -,Ama
13207734,Júnior,ST (C),80%,12,9,4,8,7,10,4,4,9,4,5,12,4,4,13,9,10,9,3,4,4,4,2,2,8,13,5,2,11,3,1,3,3,3,1,4,2,2,3,3,2,3,1,3,2,3,1,- -  -,Ama
12094830,Musa Tamba,ST (C),84%,8,6,4,4,5,6,11,1,9,7,3,4,5,4,8,7,6,6,5,5,4,6,5,4,10,10,12,5,12,3,1,4,4,3,1,7,3,2,3,2,1,3,4,1,2,3,2,- -  -,Ama
13207679,Danielson Gomes,ST (C),79%,12,6,5,7,8,9,3,6,15,2,4,6,4,4,11,12,7,13,3,3,4,4,5,1,12,12,10,4,12,4,1,4,3,3,1,11,3,1,3,1,2,2,2,3,2,1,3,- -  -,
13229275,Umar Abba,ST (C),100%,13,12,7,14,6,11,12,8,15,12,5,13,7,4,6,12,10,13,6,6,4,7,6,5,8,12,12,5,13,7,2,5,7,8,3,10,3,2,1,2,3,1,3,3,3,2,3,- -  -,
