UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000223615,Yendrembam Boby SIingh,ST (C),75%,10,11,3,3,15,11,9,1,14,5,2,4,1,1,7,8,2,10,2,1,2,4,1,1,8,7,8,1,7,1,1,1,1,1,1,5,1,1,3,1,1,2,3,4,3,1,1,- -  -,Yth
2000151638,Maaz Arshad,ST (C),83%,12,11,2,3,7,12,10,2,9,8,5,9,3,2,11,9,8,7,3,2,3,5,2,2,10,8,10,2,6,3,1,1,2,1,1,5,1,1,2,3,3,1,1,2,3,1,1,- -  -,
2000151649,Hamza Shabeer,ST (C),75%,12,12,3,3,10,12,9,5,5,9,4,8,1,2,8,8,8,9,3,2,3,4,2,1,4,6,11,2,8,1,1,2,1,5,1,7,1,1,4,3,1,3,1,1,2,2,2,- -  -,
2000140341,Saka,ST (C),80%,12,11,3,3,16,11,6,1,12,3,3,7,1,2,15,9,10,8,1,2,1,3,2,2,10,12,6,2,11,1,1,2,1,7,1,7,1,1,1,1,2,2,1,1,1,1,1,- -  -,
23159796,Dilan Perera,ST (C),75%,11,11,3,6,12,11,2,5,7,5,4,11,1,3,7,12,6,9,3,2,2,2,2,1,9,11,10,2,5,3,1,1,1,10,1,5,2,3,2,1,2,3,3,3,3,2,2,- -  -,
7642424,Kasun Nadika Jayasuriya,ST (C),77%,13,11,6,8,16,12,13,10,7,3,6,7,7,3,13,14,5,5,2,11,3,15,4,6,4,4,3,7,7,4,1,3,4,9,4,5,3,3,1,2,4,4,1,1,2,1,2,- -  -,Ctr
2000195417,Sandip Alay,ST (C),49%,12,12,3,6,7,12,8,11,5,4,1,6,2,3,12,8,5,5,2,2,1,3,2,1,6,9,6,2,11,1,2,1,1,5,1,3,1,2,1,2,1,3,2,3,2,1,3,- -  -,Ama
23331827,Asaduzzaman Babul,ST (C),40%,12,11,2,5,8,9,1,1,13,7,4,9,3,3,11,10,3,9,1,3,2,3,2,1,10,11,9,1,10,3,3,1,3,8,1,9,1,3,3,4,1,2,3,1,2,1,3,- -  -,Yth
23194192,Aminur Rahman Sajib,ST (C),78%,12,12,3,1,9,12,10,1,7,5,4,4,3,3,6,7,11,4,3,2,2,5,1,1,5,11,9,2,8,2,1,1,3,1,1,4,2,1,3,2,1,1,2,3,1,3,1,- -  -,
23214285,Ahmed Ibad,ST (C),55%,11,9,1,5,14,10,9,8,15,6,1,4,2,3,13,6,8,5,2,1,1,4,1,1,7,5,7,1,4,1,1,1,1,1,1,3,2,2,3,1,2,4,4,2,3,3,3,- -  -,
