UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000119217,Bobur Sobirov,ST (C),55%,12,11,4,3,11,10,2,5,13,8,3,5,3,3,8,8,11,7,2,3,3,4,3,4,9,12,4,3,11,2,1,1,3,5,1,7,4,4,3,2,3,3,2,1,2,1,2,- -  -,
59138256,Fahriddin Alimov,ST (C),77%,12,12,3,6,12,12,5,2,7,6,1,9,3,3,8,9,6,9,3,2,1,3,2,1,5,10,9,2,11,1,1,1,1,7,1,8,1,3,1,3,2,2,2,2,1,2,3,- -  -,
2000163267,Zhandos Sarsenov,ST (C),62%,12,12,3,6,13,12,7,2,7,9,3,8,1,3,13,8,8,4,1,2,1,3,3,1,9,12,10,1,10,1,1,1,3,5,1,7,3,3,2,3,1,2,2,2,3,1,3,- -  -,
2000214810,Kurbonali Murodov,ST (C),56%,11,7,3,13,14,7,4,3,10,4,1,11,2,3,12,6,10,12,1,2,3,3,1,2,8,11,5,2,7,1,1,1,1,7,1,5,2,1,1,3,2,2,1,2,2,2,3,- -  -,
2000224438,Samandar Qodirov,ST (C),56%,10,6,3,6,12,6,6,7,6,6,4,12,2,4,8,6,9,11,4,3,4,5,1,3,6,13,10,3,4,4,1,1,5,9,1,6,2,3,3,3,2,3,2,2,1,2,1,- -  -,
2000224264,Ulug'bek Kenjayev,ST (C),78%,12,8,4,12,14,8,10,5,9,6,1,4,2,4,10,10,9,12,1,2,4,4,2,1,5,12,5,3,9,2,1,1,1,3,1,6,3,3,1,2,2,1,2,3,3,2,1,- -  -,Yth
2000215145,Amin Ergashev,ST (C),59%,13,9,4,10,15,9,7,3,15,8,5,7,4,4,10,5,9,6,2,3,2,4,1,1,5,12,6,2,8,4,1,2,2,4,1,4,2,1,1,1,3,3,3,2,2,3,3,- -  -,Yth
2000040494,Bayastan Bokonov,ST (C),64%,12,12,4,7,12,12,1,4,12,4,1,5,1,4,10,6,1,8,2,3,2,4,3,1,7,12,10,3,7,3,1,1,2,1,1,6,2,3,3,1,3,3,2,3,3,3,3,- -  -,Ctr
2000215100,Daler Makhatov,ST (C),56%,11,6,3,7,12,7,2,1,10,6,3,12,3,4,3,7,5,5,1,2,1,3,1,1,11,12,5,1,7,2,1,1,1,10,1,3,3,4,3,1,4,4,2,3,2,2,2,- -  -,
2000022006,Anvar Alijonov,ST (C),53%,12,7,1,8,6,11,5,6,9,8,5,12,2,5,16,14,4,7,1,3,3,4,1,3,12,6,7,2,11,4,3,1,3,2,1,9,2,1,4,3,3,3,3,2,1,2,1,- -  -,Ctr
2000224506,Murod Komilov,ST (C),90%,12,7,1,7,17,11,5,5,9,6,4,9,1,5,9,9,3,8,2,2,1,2,2,1,5,12,7,1,12,2,1,1,2,4,1,7,1,1,2,2,3,2,2,2,2,3,3,- -  -,Yth
2000072954,Baktiiar Keldibekov,ST (C),58%,11,12,2,5,10,12,9,1,9,8,3,5,3,5,12,8,10,10,3,2,1,4,2,1,11,5,6,2,9,1,1,2,2,2,1,4,1,2,1,1,1,1,2,3,3,1,3,- -  -,
2000035532,Azizbek Abdullaýew,ST (C),75%,12,12,4,7,7,12,10,6,6,5,3,9,5,5,13,9,12,12,5,4,2,6,3,1,10,11,10,1,9,1,1,4,5,7,2,8,3,3,1,1,2,2,3,2,1,1,1,- -  -,
2000043932,Muhammad Burizod,ST (C),75%,13,13,8,1,6,13,10,2,6,7,4,12,5,5,7,11,4,13,3,6,6,6,2,1,13,12,14,4,12,3,1,2,6,4,2,8,1,2,2,3,1,3,3,2,4,3,2,- -  -,Inj
2000130309,Javlonbek Malikov,ST (C),61%,13,13,4,13,12,13,8,6,7,4,1,10,2,5,10,8,3,8,2,3,3,4,1,3,9,3,6,1,5,3,1,1,2,1,1,4,3,3,3,2,1,1,2,1,3,2,3,- -  -,Inj
2000040874,Suleyman Jumabekov,ST (C),57%,12,11,1,5,11,11,4,1,5,7,4,6,1,5,2,7,7,12,2,2,1,3,1,2,4,11,6,2,11,1,1,2,1,5,1,1,2,2,2,2,1,3,3,3,2,3,2,- -  -,
2000130496,Abdulvosit Vositjonov,ST (C),54%,8,12,4,6,14,10,3,3,13,6,2,9,1,5,13,9,6,8,3,3,1,3,3,1,9,12,10,3,12,1,1,2,4,8,1,6,2,3,2,1,2,2,2,1,3,1,1,- -  -,Ctr
59059335,Urmat Abdukaimov,ST (C),59%,12,11,4,1,8,12,7,1,15,5,4,3,3,5,15,9,7,7,3,2,3,4,1,1,4,12,5,1,4,1,1,2,1,1,1,8,3,3,3,1,1,1,3,1,1,1,2,- -  -,
2000061226,Batyrkhan Tazhibai,ST (C),61%,12,10,2,6,13,12,5,5,12,7,5,6,4,6,7,6,3,2,3,3,1,4,3,1,10,12,6,3,10,2,1,2,1,3,1,5,2,1,1,3,2,3,2,3,1,3,3,- -  -,
2000040754,Aalambek Abylkasymov,ST (C),89%,12,8,4,4,11,11,5,5,12,8,3,8,3,6,13,11,11,9,2,3,2,4,3,2,11,9,9,3,6,3,1,2,1,1,1,6,3,1,1,3,3,2,3,1,1,2,3,- -  -,
2000040877,Anuar Akhmatov,ST (C),62%,7,10,4,3,13,9,4,3,12,5,5,10,2,6,4,12,5,7,2,3,4,4,1,2,2,12,10,3,7,1,1,1,3,4,1,6,1,2,3,1,4,3,3,1,2,2,2,- -  -,
2000040635,Khamza Mirlan uulu,ST (C),79%,10,13,5,6,14,11,6,1,7,4,6,2,2,6,17,9,11,7,3,3,4,6,2,1,7,13,9,2,1,3,1,2,4,1,3,7,3,1,3,1,2,1,3,3,2,3,1,- -  -,
2000021129,Sanjar Jumaboyev,ST (C),52%,12,12,3,12,11,12,8,3,10,6,4,6,3,6,9,10,4,5,3,2,3,3,2,1,7,6,10,1,12,1,1,1,1,2,1,7,3,2,3,2,2,3,4,1,2,2,1,- -  -,
2000222133,Sultonbek Nosirov,ST (C),57%,12,12,4,8,9,12,5,5,11,6,3,6,4,6,14,10,11,10,2,3,1,4,2,1,8,10,6,3,5,3,1,2,4,1,1,9,1,3,2,2,1,4,1,3,2,1,2,- -  -,
2000216228,Mirsaid Ubaydullaev,ST (C),83%,12,11,2,4,11,12,7,6,15,4,6,10,4,6,9,7,8,11,1,3,4,4,3,1,10,12,11,3,9,2,1,3,4,6,1,6,3,1,2,2,1,2,1,2,4,3,3,- -  -,
2000176807,Bakhtiyor Zaripov,ST (C),62%,11,8,4,4,15,10,10,7,12,11,2,10,4,6,6,7,12,12,4,3,1,5,2,1,11,11,5,3,12,1,1,3,1,7,2,6,1,2,2,1,2,2,3,1,3,2,3,- -  -,
2000176797,Artur Fozilov,ST (C),59%,11,7,4,3,8,7,11,2,12,7,2,2,4,6,13,9,13,8,1,3,3,5,2,1,11,12,4,3,9,1,1,2,3,5,1,6,3,3,3,3,1,3,4,3,1,1,2,- -  -,
2000138691,Mukhammadali Azizboev,ST (C),54%,7,10,4,7,16,12,4,4,8,3,3,2,2,6,14,6,12,12,4,3,1,4,1,1,7,12,4,1,8,3,2,3,2,1,2,5,1,1,1,1,3,1,3,3,2,1,4,- -  -,Ctr
2000130823,Po'latxo'ja Xoldorxonov,ST (C),82%,8,13,5,5,12,12,4,5,8,6,3,13,4,6,10,7,10,12,4,4,5,5,4,4,5,13,10,4,11,3,1,3,5,6,1,7,3,2,1,1,2,2,2,1,3,2,1,- -  -,
2000073079,Sanjar Artykow,ST (C),80%,8,7,3,8,9,5,10,1,6,3,5,6,3,6,14,5,11,8,1,2,3,5,2,1,8,12,8,1,12,2,1,1,2,6,1,4,1,4,1,3,1,2,3,2,2,3,2,- -  -,Inj
2000216258,Amangeldi Avasov,ST (C),76%,11,12,4,5,13,13,4,1,9,7,4,8,2,7,12,9,11,4,2,4,3,4,3,1,8,8,5,3,7,1,1,1,3,3,1,2,3,2,2,2,1,3,3,2,3,2,3,- -  -,
2000035529,Guwançgeldi Ýagmyrow,ST (C),75%,12,12,4,1,12,12,9,1,6,9,1,9,2,7,10,13,9,12,4,3,1,5,1,1,8,12,9,3,12,4,1,3,4,3,1,5,2,3,3,4,2,1,2,1,1,2,2,- -  -,
2000226267,Saidolim Saidahrorxo'jayev,ST (C),54%,12,11,4,8,13,9,4,3,5,3,4,9,4,7,3,13,1,7,4,3,1,4,4,3,5,12,8,3,10,4,1,2,4,7,1,8,1,3,1,3,1,1,3,2,3,1,3,- -  -,Ctr
2000039535,Nurlan Ryspaev,ST (C),80%,12,10,6,5,10,11,12,6,5,12,7,6,4,7,9,9,10,11,6,6,6,8,6,2,6,13,12,6,13,7,1,5,6,2,3,9,1,1,3,2,1,2,3,3,1,2,4,- -  -,Ctr
2000224263,Andrey Gulyamov,ST (C),54%,12,8,3,7,7,9,4,4,5,7,4,6,3,7,8,5,5,14,4,4,5,5,4,5,9,11,6,2,10,4,1,3,4,5,1,5,3,3,2,3,2,2,2,1,1,3,1,- -  -,Ctr
2000138656,Abdukhalil Boronov,ST (C),60%,11,9,3,10,14,8,5,4,5,8,6,7,5,7,14,8,3,11,5,4,3,5,3,4,2,12,6,4,12,5,1,2,5,8,1,8,2,2,2,2,2,3,2,1,2,2,1,- -  -,
2000216271,Amangeldi Samat uulu,ST (C),81%,11,8,4,4,12,10,7,6,8,7,1,8,3,7,6,10,10,8,5,5,4,6,5,1,9,13,6,5,12,3,2,2,5,3,1,10,2,2,1,1,2,3,2,2,1,2,1,- -  -,
2000022341,Ruslan Veklich,ST (C),58%,12,9,3,4,11,11,7,6,10,3,4,5,2,7,16,8,5,12,3,2,3,3,2,1,6,11,10,2,6,3,1,2,3,7,1,6,1,1,3,2,3,3,2,2,1,2,2,- -  -,Ctr
2000022459,Oybek Jo'rayev,ST (C),55%,12,7,1,9,12,11,6,5,9,7,6,5,2,7,17,7,6,7,3,2,3,4,2,1,11,11,10,1,3,2,1,2,3,2,1,5,1,3,3,3,3,1,1,3,3,1,1,- -  -,
2000224587,Azizbek Ahmedov,ST (C),62%,13,11,1,5,13,12,5,2,11,4,5,9,4,7,8,10,8,4,1,3,4,4,1,2,5,12,10,3,13,4,1,1,1,8,1,6,1,2,1,1,4,3,3,1,3,1,1,- -  -,
2000044128,Dilovarsho Ganiev,ST (C),76%,13,11,3,8,15,11,9,7,7,6,3,9,7,7,4,11,8,13,7,6,6,7,2,2,12,10,10,4,14,6,1,5,3,2,4,6,2,1,2,1,3,1,3,1,3,3,1,- -  -,Ctr
2000022277,Igor' Chikrizov,ST (C),56%,13,11,1,4,15,12,6,6,7,7,5,3,3,7,16,8,1,6,1,2,2,4,1,1,1,7,9,2,12,3,2,2,3,1,1,6,4,3,2,1,2,1,3,3,2,3,1,- -  -,Ctr
2000035244,Kerim Öwezow,ST (C),82%,12,12,4,7,14,12,10,2,12,7,4,10,4,7,5,11,4,6,4,3,4,6,2,3,9,11,6,3,6,4,1,2,4,4,1,2,2,1,1,3,2,2,2,2,1,4,1,- -  -,
2000044135,Sherzod Mahamadiev,ST (C),79%,13,11,7,4,13,12,9,6,13,11,7,12,7,7,6,10,8,9,5,6,5,7,6,7,13,10,13,6,11,3,4,6,3,6,1,10,3,3,1,2,4,1,3,2,1,1,2,- -  -,Ctr
59145902,Maksim Samorodov,ST (C),80%,14,14,8,5,10,14,7,10,6,11,5,10,5,7,5,13,8,14,6,7,8,8,7,6,11,14,9,7,10,8,1,5,8,6,1,14,2,2,2,3,1,2,2,1,3,1,1,- -  -,
59130374,Mihail Titow,ST (C),73%,14,13,7,11,10,13,5,10,12,10,6,7,6,8,14,12,3,9,7,6,7,7,6,6,12,13,10,2,11,3,1,6,7,5,1,9,3,3,2,2,4,1,1,1,3,2,1,- -  -,
71002995,Olexandr Kas'yan,ST (C),78%,12,11,12,12,12,13,13,9,4,9,15,9,10,8,12,14,5,12,9,11,10,13,6,9,9,12,9,10,8,11,12,4,10,6,7,12,3,4,1,1,2,3,2,2,3,3,3,- -  -,
2000035243,Toymämmet Sähetmämmedow,ST (C),77%,13,10,5,13,16,11,5,8,5,6,5,11,6,8,5,9,9,12,1,5,6,6,4,1,5,8,9,5,8,6,1,5,3,4,1,9,2,3,2,3,3,1,2,2,3,1,4,- -  -,
2000035383,Perman Hallyýew,ST (C),77%,12,10,5,6,15,12,11,5,6,5,2,10,5,8,15,10,11,12,5,4,5,6,3,2,8,12,9,4,9,5,1,4,1,5,1,9,2,2,2,3,3,2,2,1,2,2,2,- -  -,Inj
2000042882,Mbeke Siebatcheu,ST (C),78%,12,12,6,4,15,12,11,8,5,11,2,12,5,8,7,12,13,10,5,5,6,6,5,3,10,12,12,2,7,5,1,4,6,7,2,9,1,3,1,2,3,1,3,1,1,2,3,- -  -,Ctr
2000040135,Nurdoolot Stalbekov,ST (C),83%,13,8,4,3,18,11,6,6,9,6,3,7,2,8,14,10,9,11,5,3,4,5,4,1,7,12,12,4,13,2,2,2,4,2,1,8,2,2,1,4,3,1,3,2,3,4,1,- -  -,Ctr
2000040478,Mirlanbek Khudayberdiev,ST (C),75%,12,12,3,1,14,12,9,1,10,1,1,5,1,8,12,5,7,11,1,2,3,4,1,1,10,12,7,2,12,2,1,1,1,5,1,3,1,2,2,2,3,2,4,3,3,1,3,- -  -,
2000160220,Emmanuel Armah,ST (C),82%,13,13,7,5,15,13,7,4,15,6,8,8,6,8,16,15,4,12,7,6,6,7,6,3,7,13,13,6,13,7,6,5,5,4,1,13,3,2,3,2,2,3,1,1,3,3,1,- -  -,Ctr
2000221106,Sarvarbek Baxodirov,ST (C),79%,12,9,3,13,17,12,7,4,5,7,3,10,3,8,11,6,7,10,3,4,5,5,4,2,6,13,7,4,10,2,1,1,3,10,3,6,3,1,2,1,1,3,2,2,2,1,4,- -  -,Yth
2000221130,Shahboz Qo'chqorov,ST (C),56%,13,13,5,6,13,13,3,4,11,5,5,6,2,8,4,6,8,9,3,4,3,4,4,2,5,2,12,1,9,2,1,2,2,4,1,6,1,2,1,1,3,3,1,1,2,3,1,- -  -,
