UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000218546,Mubarak Ahmed,ST (C),85%,12,8,4,7,15,11,3,4,13,4,2,4,1,3,13,7,2,8,2,2,1,3,2,2,5,12,8,2,12,3,1,2,3,4,2,6,2,3,2,3,1,3,2,2,2,1,1,- -  -,
2000161595,Nodar Tutashvili,ST (C),60%,11,12,4,8,10,11,3,3,9,9,1,5,3,5,12,9,2,8,4,3,4,4,2,1,12,12,5,3,10,3,1,2,1,1,1,6,1,1,4,3,1,2,2,3,2,3,2,- -  -,Ctr
59145997,Giorgi Lomtadze,ST (C),57%,13,13,6,10,13,12,6,7,14,7,2,9,5,5,6,10,8,12,6,5,6,6,4,2,13,13,13,5,8,4,1,4,6,5,1,10,3,1,3,4,3,1,3,1,1,3,2,- -  -,
59135295,Samir Qurbanov,ST (C),68%,13,13,7,1,12,14,5,1,12,4,1,13,7,5,4,13,6,14,6,6,4,7,7,6,14,14,14,3,9,6,1,6,6,5,1,11,3,3,3,3,1,2,3,1,1,3,3,- -  -,
2000162752,Alexandros Kedikoglou,ST (C),53%,10,12,5,12,12,11,5,10,10,7,6,7,6,5,13,9,9,12,6,5,4,6,5,2,11,14,10,4,6,5,1,4,2,4,1,6,2,2,3,3,3,2,2,1,3,3,1,- -  -,Ctr
2000096655,Erion Shuku,ST (C),70%,12,12,6,6,5,12,11,5,11,9,6,9,6,5,17,8,11,12,6,6,7,6,5,6,12,13,11,5,12,6,1,3,5,5,2,7,1,3,1,1,2,3,3,2,2,2,3,- -  -,Ama
58100120,Ramil Şeydayev,ST (C),81%,12,11,14,13,15,14,10,12,11,13,11,9,12,6,16,4,7,14,7,11,10,15,6,5,12,10,11,7,12,8,7,6,12,13,9,12,2,2,1,3,3,3,3,1,2,3,2,- -  -,Inj
2000063172,Davit Zurabiani,ST (C),58%,12,11,4,5,5,11,10,6,6,4,5,7,2,6,8,11,8,4,2,2,2,5,3,3,10,11,12,2,8,1,1,2,3,7,1,9,1,3,2,1,3,1,3,1,2,3,2,- -  -,Inj
2000063354,Abdoul Aziz Doumbia,ST (C),84%,14,14,9,8,10,14,8,6,13,6,4,10,8,6,6,12,4,13,8,7,6,8,7,8,14,13,9,3,14,6,3,6,8,7,1,13,3,1,1,2,3,3,3,2,2,2,3,- -  -,
2000166260,Ipehe Williams,ST (C),83%,12,12,3,7,13,12,2,5,9,5,3,12,2,6,12,8,2,11,1,1,2,2,1,1,8,12,4,1,9,2,1,1,3,3,1,7,1,2,2,2,1,1,2,1,1,3,1,- -  -,
59130431,Lyova Mryan,ST (C),82%,13,13,6,8,11,14,5,6,9,3,4,8,6,6,5,9,5,13,6,5,4,6,4,2,13,12,12,5,13,3,1,4,4,5,1,8,2,3,3,1,2,2,2,2,3,1,3,- -  -,
70123237,Bertuğ Yıldırım,ST (C),83%,14,13,15,13,15,13,14,14,14,10,14,6,11,6,5,13,5,13,7,9,10,13,2,10,13,12,11,2,14,8,2,3,9,10,7,11,3,2,1,3,1,2,3,2,2,2,2,- -  -,
2000217427,Kjire Mitkov,ST (C),50%,13,10,5,6,12,12,4,4,10,10,7,10,6,6,9,11,7,13,3,4,3,6,4,1,7,11,12,4,13,2,1,3,5,6,2,10,1,4,2,3,2,3,2,2,1,4,3,- -  -,
59136123,Karapet Manukyan,ST (C),50%,14,14,7,6,9,14,10,5,7,12,7,7,6,6,12,10,1,9,7,6,6,7,6,4,9,9,7,4,10,7,1,3,7,3,2,9,1,1,3,4,1,1,1,2,1,2,3,- -  -,
37041307,Fabian Kizito,ST (C),57%,4,9,6,10,9,8,8,6,11,8,5,10,6,7,16,9,13,12,4,5,5,7,3,6,11,14,10,5,13,5,1,4,6,7,1,10,3,3,2,3,1,2,1,1,2,3,3,- -  -,
2000096656,Lirim Idrizi,ST (C),75%,10,12,6,7,11,12,11,9,10,7,3,11,5,7,14,10,5,8,5,4,3,6,4,1,13,13,10,4,12,4,1,3,4,5,3,6,1,2,1,1,2,3,3,1,1,1,2,- -  -,
70125141,Bahattin Demircan,ST (C),60%,11,10,5,8,13,11,6,9,6,5,7,12,6,7,6,9,3,10,7,6,6,7,2,2,14,14,12,6,14,6,1,5,7,6,1,9,2,1,3,2,1,3,2,1,1,2,2,- -  -,
47075724,Aleksandar Misov,ST (C),73%,13,13,7,10,15,13,10,9,10,6,7,8,7,7,3,11,14,13,7,6,3,7,6,4,13,11,8,6,13,7,4,3,7,5,1,11,1,1,1,3,3,2,3,4,2,3,3,- -  -,
13132938,Lanre Kehinde,ST (C),58%,11,10,13,17,12,12,12,14,16,9,14,11,9,8,15,9,7,11,6,8,9,12,3,5,9,11,10,3,12,7,2,4,10,14,6,8,2,3,2,1,3,2,3,2,3,2,1,- -  -,
59110984,Razmik Hakobyan,ST (C),87%,13,13,7,6,13,13,12,13,6,9,4,6,4,8,15,10,9,10,7,6,6,7,5,2,10,13,11,6,13,5,3,5,7,1,1,10,2,3,1,2,2,2,2,1,3,3,2,- -  -,
70121849,Efecan Barlık,ST (C),59%,12,7,6,14,14,8,8,5,10,7,7,9,5,8,9,8,3,13,6,5,6,6,2,1,13,13,10,1,12,6,4,3,4,9,1,5,3,3,3,3,3,4,1,1,3,2,1,- -  -,
2000147811,Zani Nazifi,ST (C),85%,13,12,7,9,14,13,8,6,9,12,8,12,8,8,17,10,12,13,5,6,6,6,5,3,10,13,13,3,12,7,3,3,6,3,2,9,3,2,3,2,1,3,1,4,2,1,2,- -  -,
8400195,Hristijan Kirovski,ST (C),79%,8,8,9,15,11,11,12,11,15,10,10,9,9,8,8,6,6,11,3,7,12,10,4,7,7,12,9,6,13,10,9,5,10,13,4,7,1,1,1,1,1,2,1,2,1,2,3,- -  -,
2000218558,Donald Kodia,ST (C),69%,11,12,4,11,15,11,10,2,15,6,5,6,4,8,11,11,12,6,1,3,3,5,2,1,8,11,10,3,12,2,1,1,4,1,1,10,2,2,3,1,4,3,2,2,1,2,2,- -  -,
47076452,Mario Stankovski,ST (C),71%,13,12,7,12,13,13,12,7,9,5,8,11,2,8,8,11,10,13,7,6,5,7,6,4,5,13,13,6,6,5,2,6,4,10,1,11,3,3,3,4,2,1,2,2,2,1,3,- -  -,
70118919,Musa Bulut,ST (C),61%,11,11,8,10,12,10,9,11,9,9,11,8,7,8,13,7,3,9,3,8,8,12,2,5,6,8,8,3,12,3,2,1,7,5,3,8,3,3,3,2,2,3,2,2,3,2,3,- -  -,
63036213,Izet Ajrullahu,ST (C),77%,13,13,7,7,8,13,11,6,11,9,8,9,7,8,6,13,6,13,4,6,7,6,5,2,13,13,13,3,13,7,5,5,7,8,1,8,3,3,1,3,3,2,2,2,3,1,2,- -  -,
57144150,Adrian Petre,ST (C),80%,13,12,14,15,13,15,12,13,6,14,12,14,8,9,13,9,5,13,4,6,8,9,4,9,9,10,8,6,12,9,4,4,10,13,4,11,1,1,2,2,3,2,3,1,3,2,3,- -  -,
59039829,Amil Yunanov,ST (C),79%,14,13,8,5,12,13,6,6,9,14,5,12,7,9,16,13,10,14,6,7,7,7,3,3,11,14,14,6,6,7,5,6,8,8,1,9,2,1,3,2,1,2,2,1,2,2,3,- -  -,
29086218,Uche Ikpeazu,ST (C),78%,13,11,13,15,12,14,14,18,16,9,13,9,9,9,16,13,11,12,7,13,7,15,4,8,9,14,14,6,15,11,9,8,10,12,8,10,2,3,1,4,2,4,2,1,4,1,1,- -  -,
2000211314,Osman Arslantaş,ST (C),56%,11,7,4,8,8,8,3,4,14,8,5,10,3,9,12,7,10,9,1,3,1,4,3,1,5,12,11,2,12,2,1,1,1,5,1,6,3,1,3,3,1,1,1,1,1,1,3,- -  -,
36044069,Marjan Altiparmakovski,ST (C),82%,9,8,12,12,9,10,9,10,8,12,5,10,10,9,9,6,11,10,10,9,9,10,6,10,6,11,10,7,12,8,4,6,10,14,8,9,1,3,2,2,2,1,1,2,1,3,2,- -  -,
36061269,Nikos Ioannidis,ST (C),78%,11,11,14,13,10,12,13,13,13,11,13,11,9,9,12,14,8,13,7,10,12,13,4,6,13,12,13,6,12,9,5,6,11,15,6,14,3,2,3,2,3,1,2,2,2,1,1,- -  -,
36102523,Kostas Doumtsios,ST (C),84%,12,11,12,12,13,12,13,13,13,13,12,10,10,9,14,10,10,11,8,10,10,15,5,6,9,10,9,6,12,7,10,8,10,5,2,10,2,1,2,1,1,1,3,1,1,3,3,- -  -,
2000224323,Osman Koroma,ST (C),78%,10,9,8,16,5,9,10,8,15,12,7,10,9,9,14,10,13,11,8,9,6,10,9,8,11,11,13,9,16,10,6,7,7,7,7,9,4,2,2,2,2,2,3,3,2,3,2,- -  -,
47090355,Emir Skenderi,ST (C),78%,13,12,7,9,7,13,9,5,12,6,6,9,7,9,15,10,7,8,8,6,7,7,5,3,10,13,12,7,13,4,1,7,6,7,1,10,1,2,1,3,3,2,1,2,2,3,4,- -  -,
2000063164,Ivane Potskhveria,ST (C),76%,13,12,5,7,15,13,7,8,11,12,2,9,8,9,12,10,6,12,4,6,8,7,6,5,12,13,12,6,13,6,4,2,7,3,1,10,3,3,1,2,3,2,3,2,3,1,3,- -  -,
