UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000081286,David Kecskés,ST (C),52%,11,11,3,11,8,11,3,4,6,9,4,7,4,5,13,9,9,12,3,3,5,4,3,1,10,12,7,4,12,5,1,3,5,3,1,8,2,2,3,3,3,3,2,1,1,3,2,- -  -,Yth
2000049673,Mădălin Marcu,ST (C),52%,12,10,6,11,15,13,4,4,7,9,6,6,4,6,9,5,5,12,4,4,1,5,2,2,8,12,9,4,7,4,1,2,3,5,1,4,4,3,1,4,3,4,1,2,2,2,3,- -  -,Inj
36150271,Charis Pozatzidis,ST (C),56%,10,9,13,16,11,9,7,12,5,12,7,15,9,7,6,6,8,15,6,12,8,8,8,3,8,12,13,7,12,7,2,5,6,8,2,12,2,2,2,2,2,3,2,1,2,3,3,- -  -,
57201901,Dragoş Popa,ST (C),58%,12,12,5,7,13,12,6,6,7,6,2,6,5,7,5,10,7,13,4,4,5,4,4,3,8,12,11,4,7,1,1,2,5,5,1,6,3,1,1,1,3,2,3,2,1,2,2,- -  -,
2000224171,Nicu Namolovan,ST (C),78%,14,9,2,3,15,11,6,8,14,12,7,13,7,7,3,9,11,13,6,6,6,6,6,3,11,14,14,6,7,7,1,5,5,8,2,10,3,2,1,2,1,1,1,2,4,2,2,- -  -,
2000195188,Kornél Berecz,ST (C),61%,10,9,13,15,14,9,12,15,14,10,4,7,11,7,8,7,14,10,8,9,10,10,9,6,9,7,13,9,7,10,7,5,9,3,7,11,3,2,1,2,1,1,3,2,2,3,3,- -  -,Yth
2000190128,Alessio Tudor,ST (C),84%,12,12,5,3,11,12,10,6,12,5,5,6,2,7,9,10,10,8,1,3,4,6,2,4,11,11,10,1,6,2,1,1,4,5,1,8,3,3,1,1,1,2,3,2,2,2,3,- -  -,Yth
2000180634,Cristian Lucaci,ST (C),54%,12,10,5,3,10,10,5,3,7,8,3,8,3,7,13,6,4,13,2,4,3,5,1,2,8,13,11,3,9,4,1,1,1,5,1,6,2,3,2,3,1,2,1,1,2,3,1,- -  -,Ctr
2000214038,Mario Novac,ST (C),55%,11,9,2,8,9,10,6,5,5,3,6,11,5,7,12,6,7,6,2,4,6,5,4,3,12,12,6,4,11,6,1,2,6,8,1,6,2,1,1,2,3,2,1,2,3,3,2,- -  -,Yth
2000030001,Gheorghe Gondiu,ST (C),59%,11,7,7,9,6,7,13,8,8,9,7,11,7,8,12,9,9,14,6,7,3,8,8,4,9,9,12,7,9,10,2,6,8,1,3,8,3,1,1,2,2,2,1,1,2,1,2,- -  -,
57199475,Paul Mercioiu,ST (C),54%,13,12,2,6,13,12,8,4,6,7,6,11,4,8,16,7,4,10,4,4,5,5,3,2,9,12,10,1,7,4,1,3,3,4,1,5,3,3,1,3,4,3,1,1,1,2,1,- -  -,
96502222,Nicolae Nemerenco,ST (C),83%,10,10,9,12,13,10,12,12,9,11,11,9,9,8,17,9,8,7,7,10,9,8,3,5,8,11,9,6,12,9,4,5,10,8,6,9,2,4,3,2,3,1,3,1,3,1,2,- -  -,
29059537,Lamin Colley,ST (C),77%,14,14,11,16,14,14,13,16,13,11,13,9,9,8,11,10,9,12,6,9,8,12,4,6,14,11,8,8,11,8,4,5,9,10,7,13,2,1,1,2,1,3,3,1,1,3,2,- -  -,
62071146,Petar Kunić,ST (C),88%,10,9,14,14,12,11,10,14,12,12,7,13,9,8,10,8,7,12,11,9,10,10,6,6,11,13,12,7,12,10,6,7,11,12,7,10,2,1,3,3,1,1,2,1,2,2,2,- -  -,
22055225,Iliya Dimitrov,ST (C),78%,13,12,10,13,11,12,10,10,11,12,13,10,8,8,15,13,10,12,5,11,9,12,7,8,11,12,11,8,14,9,4,3,9,11,3,11,3,1,3,1,1,3,3,1,3,3,3,- -  -,
22067299,Dimitar Mitkov,ST (C),80%,9,8,11,16,13,11,10,13,7,13,11,12,10,9,11,12,8,12,9,10,9,11,6,8,10,13,11,12,13,11,8,7,9,13,9,11,2,2,3,1,2,1,2,1,1,3,3,- -  -,
38058008,Rossy Lubaki,ST (C),61%,13,13,7,7,14,13,8,8,9,8,1,13,6,9,5,8,5,13,6,6,5,7,4,3,9,13,13,2,14,6,1,5,7,7,1,8,2,2,2,3,1,3,3,2,2,4,1,- -  -,
2000127859,Rareş Babiciu,ST (C),55%,12,11,4,4,9,10,4,9,13,7,6,9,4,9,16,10,7,13,4,4,3,5,2,2,9,12,11,3,13,6,1,4,2,9,1,6,2,1,4,2,2,4,3,2,1,3,3,- -  -,Yth
57131634,Vadim Gulceac,ST (C),74%,13,13,7,10,14,13,5,9,15,12,8,9,7,9,15,8,5,11,7,6,6,7,6,5,11,13,12,6,13,5,1,3,8,4,1,8,3,2,1,1,3,3,4,3,3,3,2,- -  -,Opt
37020717,Kevin Luckassen,ST (C),82%,13,12,12,13,14,13,13,13,10,11,9,11,9,9,10,8,6,11,8,10,9,11,6,6,11,11,12,7,12,11,8,4,9,13,5,11,2,1,2,2,2,3,2,1,2,3,4,- -  -,
55046907,Christian Irobiso,ST (C),79%,14,8,13,14,16,15,11,15,13,12,13,9,9,9,14,12,7,13,4,10,10,14,10,10,11,11,8,8,10,11,8,4,10,10,5,11,3,2,2,2,1,2,3,3,1,2,1,- -  -,
43269261,Levente Szabó,ST (C),79%,11,12,10,15,11,12,12,12,9,11,9,10,10,9,11,13,10,9,8,11,9,10,9,9,13,12,10,9,14,10,5,4,11,13,5,10,3,1,2,3,3,3,1,1,1,3,1,- -  -,Inj
43479341,Carl Davordzie,ST (C),62%,13,9,10,13,10,12,14,13,8,9,9,10,11,9,11,8,3,10,8,13,9,13,3,5,8,10,9,4,11,8,5,4,8,5,4,8,1,2,2,2,3,1,3,1,1,4,1,- -  -,
71031583,Aderinsola Eseola,ST (C),81%,14,10,13,15,14,15,13,17,16,9,15,12,11,9,7,11,7,13,10,15,9,15,6,5,10,15,10,6,15,8,6,4,8,9,6,11,2,2,1,2,1,1,3,1,2,1,1,- -  -,Inj
85121512,Duckens Nazon,ST (C),84%,15,12,14,10,11,14,13,14,14,9,12,11,10,9,13,13,6,13,4,10,10,10,3,8,11,13,11,7,8,11,5,4,11,12,5,13,4,3,3,3,1,1,1,1,2,4,3,- -  -,
2000017122,Cosmin Ilie,ST (C),59%,9,8,8,9,8,8,8,8,7,7,8,7,6,9,10,7,7,8,6,7,9,8,6,8,7,8,7,7,6,7,6,5,8,9,5,8,3,1,3,1,3,1,2,1,3,1,3,- -  -,Ama
2000076059,Vukašin Jovković,ST (C),60%,12,11,10,12,15,12,9,9,13,11,6,10,9,9,16,10,15,15,9,8,9,8,8,9,13,10,11,8,11,9,1,5,9,7,5,10,1,2,2,2,2,1,1,1,3,1,2,- -  -,Inj
2000101137,David Ilie,ST (C),53%,9,10,9,9,8,8,9,11,7,9,6,9,8,9,12,10,7,8,9,7,7,7,9,8,11,10,9,8,10,9,7,8,8,10,8,9,1,1,3,1,3,1,2,1,1,2,3,- -  -,Yth
72052954,Eduvie Ikoba,ST (C),83%,8,10,14,18,15,9,11,18,6,10,12,9,11,10,2,9,8,10,11,9,9,11,5,5,8,11,8,6,14,6,8,7,9,8,5,9,2,1,2,3,1,2,4,2,1,3,4,- -  -,
22006963,Preslav Yordanov,ST (C),79%,8,7,12,17,11,9,9,13,12,13,15,12,13,10,13,7,13,14,8,10,8,11,4,8,9,12,9,8,15,11,8,8,8,13,7,9,1,1,2,2,3,2,2,3,2,1,3,- -  -,
62035676,Mirko Ivanovski,ST (C),82%,12,11,12,13,15,13,13,12,16,10,16,9,11,10,15,9,8,12,9,13,9,14,6,8,10,11,10,9,10,9,2,5,10,12,8,10,3,3,1,1,1,3,1,1,1,3,1,- -  -,
62139606,Bojan Matić,ST (C),81%,12,10,13,14,12,13,11,13,12,12,11,12,10,10,13,14,9,12,9,9,11,11,6,7,12,12,11,10,12,11,7,7,11,13,9,12,2,3,3,3,2,3,1,1,3,2,4,- -  -,
22063452,Ahmed Ahmedov,ST (C),78%,12,11,13,13,12,14,11,13,13,13,14,11,10,10,14,9,12,13,6,12,9,13,6,7,10,12,11,9,13,10,4,4,9,12,7,10,1,3,3,2,3,3,1,4,1,3,1,- -  -,
16159906,Barnabás Varga,ST (C),85%,12,13,12,10,10,12,11,7,10,13,12,13,12,10,10,13,12,12,8,8,9,9,10,8,11,13,13,8,12,6,5,4,8,15,5,13,2,3,1,2,3,3,1,3,1,1,3,- -  -,
62239648,Vukašin Bogdanović,ST (C),81%,12,11,10,12,12,12,10,10,14,11,12,12,10,10,3,9,12,13,11,12,11,12,10,8,11,12,11,9,12,9,3,7,11,5,4,11,4,2,1,1,2,2,3,3,2,2,2,- -  -,
19226735,Felipe Vizeu,ST (C),83%,13,13,13,13,13,14,11,14,11,13,10,12,11,10,14,12,11,13,7,10,11,10,10,11,11,13,12,10,10,11,5,8,11,13,7,12,2,1,1,2,4,4,2,1,1,1,1,- -  -,Opt
57050847,Sergiu Buş,ST (C),79%,11,12,12,11,10,13,12,14,11,12,13,12,11,10,13,10,12,13,10,14,13,14,7,8,8,12,9,11,12,11,8,7,9,11,9,9,2,1,2,1,1,3,1,2,2,2,3,- -  -,
38015297,Ádám Balajti,ST (C),59%,12,11,11,9,13,9,8,7,8,14,10,14,8,10,12,12,12,14,7,7,8,6,6,7,13,13,13,11,7,6,6,4,9,14,4,12,2,1,3,2,3,3,1,1,4,2,3,- -  -,
43456809,Sergej Grubač,ST (C),79%,11,12,11,13,12,11,14,14,10,10,9,11,11,10,8,8,9,10,10,11,9,11,7,7,10,11,10,8,12,8,8,8,10,10,10,8,2,1,2,3,1,1,1,3,3,1,3,- -  -,
47091245,Mario Ilievski,ST (C),80%,11,10,11,14,12,12,9,12,12,13,9,10,12,10,13,12,11,14,8,11,9,12,8,8,10,13,10,10,12,11,8,7,10,7,9,10,2,1,3,1,3,1,1,4,1,2,1,- -  -,
38042613,Richárd Jelena,ST (C),60%,11,8,10,13,14,11,11,15,12,7,12,10,8,10,11,9,10,10,10,9,7,10,5,5,9,14,10,9,14,11,3,4,7,13,4,7,3,3,1,2,2,2,2,2,4,3,1,- -  -,
19148891,Rivaldinho,ST (C),78%,12,11,10,13,12,12,12,11,7,12,9,12,10,11,11,14,8,12,5,11,11,11,8,9,12,10,13,10,12,11,4,3,13,11,6,13,3,1,2,3,4,1,1,2,1,2,3,- -  -,
57056132,Mihai Roman,ST (C),79%,10,11,12,15,12,10,8,15,13,11,14,12,12,11,6,10,12,12,8,14,11,14,9,10,11,12,13,9,14,11,6,7,12,9,8,13,2,1,3,3,1,1,2,1,2,1,1,- -  -,
22056697,Tsvetelin Chunchukov,ST (C),60%,12,12,12,11,12,12,10,11,12,12,14,12,9,11,13,11,11,13,6,12,10,14,6,7,10,10,10,7,11,9,6,5,11,12,6,10,2,3,2,1,3,2,1,1,3,2,1,- -  -,
22067634,Preslav Borukov,ST (C),81%,12,11,13,15,16,13,13,14,13,14,14,12,13,11,14,9,11,15,7,12,11,12,8,10,10,13,11,9,14,10,6,5,10,10,7,12,2,3,3,2,2,1,3,3,2,3,2,- -  -,
22078377,Ivaylo Mihaylov,ST (C),80%,13,10,12,13,14,11,9,11,11,10,11,9,11,11,12,9,13,13,9,13,9,11,9,8,7,10,11,5,11,10,1,7,8,5,7,9,1,1,3,1,2,1,3,1,1,3,4,- -  -,
57077998,Ciprian Rus,ST (C),60%,11,10,9,10,12,11,9,10,9,10,11,12,12,11,13,14,9,12,6,11,12,12,5,9,10,11,10,6,9,9,2,2,12,9,3,12,2,3,3,2,2,2,3,2,2,4,3,- -  -,
76065645,Brayan Moreno,ST (C),73%,14,12,11,13,12,14,12,11,9,11,12,10,10,11,11,11,8,12,8,11,9,12,8,12,13,11,11,10,10,10,4,5,11,13,5,12,2,1,3,3,1,2,1,2,3,1,1,- -  -,
57175914,Tóni Suciu,ST (C),59%,13,13,11,9,13,13,13,11,12,11,12,11,11,11,9,5,8,14,13,10,9,12,3,5,10,11,9,8,9,7,3,8,7,10,3,8,3,1,1,1,1,3,2,1,2,2,1,- -  -,Inj
38041680,Barna Tóth,ST (C),82%,9,8,13,17,13,10,13,13,7,10,12,11,11,11,8,9,8,9,8,12,9,13,5,6,8,12,10,7,15,7,5,8,9,10,7,10,2,3,1,3,1,1,2,2,2,1,1,- -  -,
38068893,Dávid Zimonyi,ST (C),84%,11,12,11,10,9,11,9,10,9,14,12,12,12,11,16,9,4,13,6,6,8,6,3,5,10,16,12,6,10,7,5,5,8,12,4,10,1,1,3,2,3,1,1,4,3,2,3,- -  -,
38031491,Gergely Bobál,ST (C),78%,11,10,11,14,11,12,12,11,8,13,9,13,11,11,12,10,10,10,7,9,7,8,6,6,10,12,10,9,11,11,5,8,10,13,4,12,2,3,4,3,3,3,3,3,2,4,1,- -  -,
49037859,Virgiliu Postolachi,ST (C),78%,12,13,12,13,12,12,10,13,5,11,10,13,11,11,13,13,6,14,6,12,11,12,9,9,12,15,12,10,13,12,7,8,11,14,9,12,1,2,3,4,1,1,2,1,2,3,1,- -  -,
38007582,Márton Eppel,ST (C),61%,9,9,11,15,12,9,10,14,11,13,12,11,10,11,14,10,9,12,8,12,10,12,3,5,11,13,11,11,15,7,2,8,10,14,8,11,3,1,4,2,2,1,3,1,3,2,4,- -  -,Opt
62052485,Uroš Stojanov,ST (C),83%,8,9,10,11,10,8,11,10,10,12,12,14,12,11,12,10,9,13,6,9,8,11,6,7,9,13,11,9,14,9,8,6,11,13,7,11,2,3,3,3,2,2,3,3,3,1,3,- -  -,
57200773,Samir Borcea,ST (C),59%,9,6,9,9,13,8,6,10,5,10,6,12,7,11,5,10,10,8,6,8,7,9,8,5,11,14,11,7,11,10,5,7,9,5,1,7,3,3,4,3,3,3,2,1,2,1,2,- -  -,Inj
57181194,Robert Berecki,ST (C),60%,12,11,5,5,17,12,3,4,14,7,3,7,5,11,14,7,1,10,5,4,4,4,3,1,8,12,9,4,9,1,2,2,5,8,1,7,1,1,1,3,1,1,2,1,1,3,1,- -  -,
53075025,Boli,ST (C),77%,16,14,14,8,15,14,11,16,12,8,11,14,9,11,11,15,5,14,12,12,9,15,6,8,12,13,12,7,9,10,5,6,9,10,5,12,3,1,3,1,3,1,1,1,1,2,2,- -  -,Opt
16038432,Orhan Ademi,ST (C),82%,12,11,13,13,12,12,10,11,13,13,11,9,8,11,10,14,5,12,6,12,11,12,7,10,12,10,13,7,12,10,4,5,11,13,5,11,2,1,2,4,2,1,2,2,2,1,2,- -  -,
24065952,Moreno Vušković,ST (C),59%,12,8,7,15,17,12,9,11,8,11,8,12,7,11,8,10,11,12,6,6,8,7,3,6,12,10,13,4,13,6,1,3,7,4,3,11,2,2,2,1,3,2,3,2,1,2,3,- -  -,Inj
2000190127,Sebastian Bălaşa,ST (C),63%,12,12,5,7,7,12,4,3,13,7,7,8,1,11,17,11,7,13,3,4,5,5,4,3,13,13,11,5,9,6,2,4,7,8,1,7,1,2,3,2,1,4,2,4,3,1,2,- -  -,Yth
24051701,Matko Babic,ST (C),83%,12,13,11,10,13,13,12,10,11,12,9,9,10,11,12,12,6,12,4,13,11,12,4,7,12,11,13,4,10,8,5,4,11,11,5,13,2,1,2,3,2,1,3,2,4,3,2,- -  -,
