UID,Name,Position,Pas %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000087680,Ando Celerine,ST (C),77%,11,11,3,11,8,11,9,3,15,3,1,2,3,1,10,10,9,11,3,2,2,4,1,1,10,11,10,2,11,2,1,1,1,1,1,5,2,1,3,1,1,2,1,1,4,1,2,- -  -,
2000076297,Daoud Miktadi,ST (C),60%,11,11,2,8,14,11,9,5,7,5,4,10,1,2,13,13,10,6,3,2,3,5,1,1,9,8,10,2,10,1,1,1,3,6,1,7,3,3,3,2,3,2,3,2,1,3,1,- -  -,Ctr
95058480,Mzehamadi Zakaria,ST (C),68%,10,9,5,12,11,9,11,5,11,5,4,8,2,4,11,8,1,12,3,4,3,6,4,3,6,12,6,4,7,2,3,3,5,4,1,5,2,3,1,1,1,2,2,3,3,2,3,- -  -,Ama
13185355,Assane Ansfidine,ST (C),61%,12,12,5,3,15,12,10,5,8,8,4,8,5,4,9,6,1,11,4,4,3,5,1,1,12,8,9,2,11,3,1,4,5,6,4,5,1,1,1,3,2,1,3,3,2,1,3,- -  -,Ama
65046027,Nathaneal Trout,ST (C),59%,13,13,6,3,12,13,11,4,14,8,7,12,6,4,15,11,10,7,5,5,6,6,3,1,13,13,13,1,12,5,1,4,6,10,2,9,2,2,3,2,3,2,2,3,3,2,2,- -  -,
2000086761,Didier L'Enflé,ST (C),76%,11,11,4,5,14,11,10,4,5,6,2,6,4,5,1,11,9,9,4,3,3,6,3,1,11,9,6,3,5,4,1,1,1,3,1,10,3,2,2,2,2,3,3,1,1,3,3,- -  -,Ama
13231209,Jordi Paul,ST (C),64%,12,11,4,9,5,12,9,5,6,3,4,10,4,5,15,10,3,9,3,3,1,4,3,1,7,10,6,3,12,1,1,3,4,1,1,9,3,4,3,1,3,3,3,2,3,2,3,- -  -,Ama
2000069457,Hlomelang Lebina,ST (C),58%,12,9,2,10,15,12,6,5,12,6,6,6,5,5,5,14,2,12,5,4,5,5,2,1,11,12,11,5,9,5,2,2,5,5,1,9,2,3,3,2,4,2,3,4,2,1,3,- -  -,
13158718,Alex Dugasse,ST (C),82%,12,12,4,8,15,12,10,2,12,8,1,7,4,5,12,10,4,7,2,3,4,5,3,1,9,12,11,1,7,4,1,1,3,6,1,6,2,1,1,3,1,2,1,2,1,3,1,- -  -,Ama
13113374,Emmanuel Lekhanya,ST (C),57%,11,10,1,4,13,11,9,4,7,4,1,9,2,5,5,8,8,10,1,1,1,4,1,1,7,8,8,1,11,2,1,1,2,2,1,7,1,2,3,2,3,1,1,1,2,3,3,- -  -,
2000085030,Hicham Saïd Ansoya,ST (C),64%,12,10,4,13,17,12,9,5,7,9,4,4,3,5,9,13,2,12,4,2,1,4,4,3,11,9,9,3,12,1,1,2,3,1,3,4,3,1,1,1,3,3,4,1,1,3,2,- -  -,Ama
