UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000166846,Brilliant Awamukala,ST (C),6.78,12,10,7,11,8,12,12,7,10,7,5,6,7,12,3,13,8,13,7,6,3,7,5,2,13,13,13,5,13,7,1,5,6,3,1,13,1,3,3,1,1,3,1,2,2,2,3,11,11,3,11,2,8,11,12,11,15,- -  -,
5006614,Lewis Grabban,"AM (C), ST (C)",6.94,13,11,12,11,14,12,10,14,4,12,15,12,9,12,13,12,12,13,7,10,11,11,7,10,12,14,13,6,13,12,3,6,11,14,7,12,2,4,2,1,2,2,2,3,1,1,2,13,11,3,6,12,11,14,10,13,12,- -  -,
95060962,Kabine Cissé,"AM (C), ST (C)",7.24,14,14,8,4,14,14,10,2,6,10,2,13,8,12,6,13,13,11,7,3,8,8,6,3,14,14,10,7,9,6,1,6,9,9,4,10,3,1,3,2,2,3,2,2,2,2,1,15,19,5,7,14,5,12,14,13,19,- -  -,
95064910,Alessandro Scanzano,ST (C),6.59,13,13,7,8,7,13,9,7,7,5,1,9,7,12,9,13,9,11,7,6,5,8,4,3,10,13,11,6,7,6,3,2,7,8,3,10,2,1,3,3,3,1,1,1,3,1,3,12,12,8,13,12,10,11,12,10,11,- -  -,Inj
8627968,Mohamed Cissé,"AM (RLC), ST (C)",7.64,13,12,4,8,6,13,10,6,10,7,9,10,7,12,13,12,7,12,7,8,8,9,4,8,13,13,13,6,9,7,5,6,11,6,4,12,3,2,1,2,2,1,3,3,3,1,3,10,11,8,11,7,7,10,13,12,11,- -  -,
12009301,Odion Ighalo,"AM (C), ST (C)",7.15,13,12,16,13,14,14,13,14,12,14,12,14,11,12,15,16,8,14,11,13,11,12,6,9,13,15,15,6,11,12,4,4,12,10,4,13,3,3,3,2,1,2,3,4,3,1,3,12,13,13,8,14,3,14,12,12,15,- -  -,
12079995,Romaric Ouattara,ST (C),6.97,13,11,8,8,9,14,13,7,10,6,4,9,6,12,15,10,12,9,3,7,5,9,4,6,13,14,12,6,14,8,3,6,4,5,1,7,2,2,3,3,3,2,3,1,1,4,3,13,12,4,5,13,5,9,12,10,15,- -  -,
12093974,Ibou Sané,ST (C),7.12,14,15,5,5,15,15,9,10,9,14,4,10,10,12,7,12,8,7,7,8,9,10,9,6,15,14,11,8,15,9,4,5,9,5,4,14,1,1,3,3,3,2,3,4,1,1,1,12,15,3,11,9,5,10,12,11,15,- -  -,Inj
13105990,Brian Osumba,"M/AM (C), ST (C)",6.86,11,6,8,6,17,10,9,5,8,8,5,9,7,12,15,13,11,11,9,8,10,9,7,7,10,10,12,7,9,8,6,6,10,6,8,14,4,1,1,2,2,1,3,3,3,2,1,12,11,8,9,6,13,10,10,10,17,- -  -,
96027673,Mariusz Stępiński,ST (C),7.07,14,13,14,13,16,15,12,13,14,13,12,13,11,12,16,12,8,14,5,8,9,15,5,8,12,13,12,7,14,11,4,3,10,12,4,13,1,3,2,4,3,2,1,2,1,3,2,17,12,14,8,14,2,14,12,13,16,- -  -,
96081909,Dominik Steczyk,"M (R), AM (RC), ST (C)",6.99,13,11,11,12,12,11,12,12,8,11,10,10,11,12,13,11,8,11,8,11,11,10,7,8,11,10,10,5,9,9,8,8,9,7,5,11,3,3,3,1,2,2,2,1,2,3,3,12,13,5,8,10,8,14,11,9,9,- -  -,
2000178092,Mahmood Mukhtar,ST (C),6.78,14,14,8,2,14,14,13,2,8,7,7,13,8,12,3,11,1,14,6,7,7,8,7,4,14,14,14,7,11,8,2,6,7,6,1,12,1,1,2,1,2,2,2,1,1,2,2,12,12,2,13,14,5,11,12,10,12,- -  -,
13114792,Trésor Ndaya Mbangi,ST (C),6.66,13,12,7,11,13,10,9,7,12,10,5,5,7,12,15,13,13,12,7,7,5,8,7,6,13,12,13,6,11,6,2,4,8,5,3,13,3,3,1,2,1,1,1,2,3,1,3,10,13,8,14,7,12,14,11,12,17,- -  -,
13129939,Junior Rostand,"AM (C), ST (C)",7.07,13,13,7,10,12,13,12,6,7,8,2,9,5,12,7,11,4,12,5,6,8,8,3,6,13,11,13,6,11,8,5,6,8,7,6,9,3,3,1,1,1,3,2,2,3,1,3,12,16,1,9,15,6,13,14,11,14,- -  -,
2000184216,Nicolò Tresoldi,ST (C),6.91,14,13,12,14,15,14,12,9,12,13,13,12,9,12,15,14,4,15,8,13,14,12,13,8,13,14,13,13,14,9,2,7,11,12,7,14,2,1,3,1,2,1,2,2,2,2,3,16,12,4,7,12,3,15,12,8,12,- -  -,
97203430,Aime Djicka Gassissou,ST (C),6.85,11,13,10,12,11,12,11,11,8,10,9,11,11,12,12,11,6,12,6,11,11,11,5,9,11,11,12,9,10,7,2,6,9,11,5,10,3,2,3,2,3,2,1,2,2,3,2,11,10,3,8,9,7,10,13,10,16,- -  -,
2000186802,Riad Murseli,ST (C),6.84,12,12,6,9,11,12,12,3,6,4,3,5,1,12,12,13,12,13,2,5,1,6,4,1,12,12,11,3,9,5,1,4,3,7,1,12,3,2,2,3,3,2,4,3,3,3,1,11,10,6,8,16,11,13,7,8,13,- -  -,
13178119,Ismaïla Diarra,"AM (C), ST (C)",6.87,13,11,3,13,15,11,12,6,12,6,8,9,7,12,4,10,7,13,7,6,7,8,6,7,10,13,13,6,12,5,2,6,8,3,4,10,3,3,1,3,3,1,2,3,3,3,2,12,10,3,7,7,12,12,9,12,10,- -  -,
98035166,Jérémy Guillemenot,"AM (C), ST (C)",6.74,12,15,10,11,12,13,13,8,7,14,12,10,12,12,14,9,6,16,7,15,11,15,5,9,12,11,14,6,11,11,7,8,12,6,8,14,3,3,3,3,2,4,1,2,2,2,2,13,11,12,14,9,8,12,3,5,6,- -  -,Inj
13183201,Davis Kasirye,ST (C),6.75,12,9,7,7,14,11,13,9,12,10,6,9,7,12,11,10,1,9,7,7,7,9,6,3,12,13,13,1,12,2,5,6,8,7,2,10,3,3,3,3,1,3,3,3,3,2,3,9,10,3,9,3,14,12,9,11,15,- -  -,
2000010950,Isaac Camargo,ST (C),6.74,12,12,11,14,12,13,11,10,9,12,13,11,10,12,10,12,10,12,8,12,10,12,8,11,12,13,11,8,12,10,4,4,10,12,6,12,2,2,2,1,2,1,2,1,1,2,2,10,12,4,8,10,6,12,9,10,14,- -  -,
2000195806,Ritchi,"AM (C), ST (C)",6.78,12,13,6,1,14,12,9,5,12,8,4,12,3,12,14,12,11,8,6,5,6,7,5,6,12,12,11,2,12,7,1,2,7,4,2,10,1,2,1,1,3,3,1,2,3,1,3,9,13,1,5,14,7,13,11,13,12,- -  -,
13190953,Fabrice Fosso,ST (C),7.08,14,12,8,7,12,13,10,5,5,12,8,8,6,12,16,11,9,14,8,7,7,8,7,5,13,14,14,6,9,6,1,5,6,8,1,12,4,1,2,4,1,2,2,1,1,3,3,11,12,1,5,12,8,11,12,12,12,- -  -,
13196459,Idris Mbombo,ST (C),7.14,12,11,11,12,12,12,13,12,8,11,13,13,12,12,15,13,12,13,11,12,12,11,8,9,12,12,11,10,12,10,5,5,11,13,3,13,3,3,1,1,3,4,3,1,2,2,3,12,14,4,8,11,12,10,11,13,17,- -  -,
2000197622,Martins Ohia,"AM (C), ST (C)",6.62,12,12,6,5,13,12,12,4,12,8,4,10,6,12,16,12,9,11,6,5,8,7,4,6,11,12,12,3,8,7,3,5,7,7,1,12,3,2,3,1,1,3,1,1,3,3,2,9,11,4,12,11,5,10,12,12,15,- -  -,
