UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61073511,Theo Archibald,M/AM (RL),6.89,14,8,11,10,10,13,14,8,13,10,13,8,10,9,14,13,7,12,8,10,9,14,8,14,13,10,9,8,7,13,7,7,10,9,8,12,2,3,2,3,2,3,2,3,3,2,3,11,11,12,7,11,4,14,8,17,6,- -  -,Wnt
29186946,Remeao Hutton,"D/WB (RL), M (R)",6.91,13,11,11,9,13,12,11,10,8,10,12,9,9,9,11,8,10,8,10,12,7,12,8,10,10,7,10,4,8,8,12,9,8,5,10,10,2,2,2,3,2,2,2,4,2,3,3,11,10,8,5,10,8,12,12,10,12,- -  -,
28121311,Teddy Jenks,"DM, M/AM (C)",6.90,14,9,10,14,15,13,14,11,11,9,13,12,13,9,14,9,12,11,9,14,12,16,7,7,11,10,9,7,9,9,7,9,12,10,8,12,2,1,1,3,1,2,1,1,1,2,1,14,13,6,7,10,10,13,12,7,10,- -  -,
28084928,Tom Dallison,D (LC),6.82,9,8,9,16,13,8,12,14,13,11,13,10,11,9,13,7,11,7,10,11,6,13,4,6,9,5,8,4,13,4,13,11,8,7,11,8,3,1,3,2,1,2,3,4,2,2,3,10,11,8,11,10,14,14,10,11,8,- -  -,Wnt
89044859,Omar Bugiel,ST (C),6.81,9,7,10,14,10,11,12,15,14,11,13,8,8,9,14,13,6,12,8,17,10,16,1,6,11,12,11,6,13,11,1,7,10,10,9,11,4,2,3,1,3,2,1,2,2,3,3,11,12,12,13,12,7,12,7,6,8,- -  -,Wnt
89046447,Oli Hawkins,"D (C), ST (C)",6.84,7,8,13,16,9,7,14,15,11,10,15,11,10,9,11,6,13,12,9,15,8,13,4,4,6,12,11,4,14,6,4,11,9,13,10,8,3,2,1,3,1,3,2,1,1,1,2,11,12,4,10,11,7,12,9,13,8,- -  -,
89061100,Liam Gordon,"D (LC), WB (L)",6.90,14,13,10,8,12,14,12,9,9,10,8,10,11,9,7,9,7,11,11,11,12,12,7,10,10,8,11,7,9,4,10,8,8,4,11,12,3,1,2,1,2,2,2,1,1,1,2,8,12,2,7,8,5,9,5,13,6,- -  -,
29009179,Niall Canavan,D (C),6.66,6,7,14,15,10,7,10,13,11,11,16,12,9,9,14,3,14,8,12,15,9,14,6,6,7,5,11,5,14,5,10,11,9,7,12,11,1,2,1,4,3,2,1,3,1,1,2,12,14,3,8,7,10,13,9,5,7,- -  -,
90040689,Dior Angus,"AM (RL), ST (C)",6.62,12,8,12,12,13,14,12,12,8,12,10,8,8,9,12,11,4,13,4,13,7,15,4,7,9,7,9,4,8,4,1,4,8,8,4,9,2,1,1,3,1,2,2,1,1,1,1,12,7,5,7,6,5,12,3,5,7,- -  -,Ask
90049313,Ben Whitfield,M/AM (RL),6.97,13,11,10,4,11,12,10,8,9,11,6,9,8,9,15,13,7,11,7,11,11,13,8,11,12,10,10,7,8,10,4,7,11,9,7,10,1,3,1,3,2,1,3,2,1,3,3,12,11,2,5,11,11,16,15,14,15,- -  -,
28082547,Alex Gilliead,"DM, M (RC), AM (C)",6.77,11,11,11,12,12,10,12,8,12,11,12,10,11,9,10,12,13,11,11,13,9,12,10,8,11,8,12,9,11,7,4,8,11,8,11,12,1,4,3,3,1,2,1,2,2,1,3,12,13,3,11,12,8,11,11,16,8,- -  -,
28121364,Sam McClelland,D (C),6.62,9,7,13,13,7,10,12,11,14,13,16,10,14,9,8,2,19,4,11,17,6,13,5,3,5,5,8,2,14,2,7,9,8,2,10,8,3,3,2,3,3,2,4,1,3,1,1,13,10,6,6,2,11,12,13,2,12,- -  -,
29140275,Miles Welch-Hayes,"D (RC), WB (R)",6.59,12,10,10,12,15,12,13,12,15,9,11,7,11,9,15,4,4,6,12,13,8,13,2,8,7,7,8,4,11,2,6,10,8,3,12,7,3,2,3,2,1,2,1,1,3,2,3,11,13,4,3,8,12,12,13,16,12,- -  -,
